Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,1.9014761,1.4642857,1.1428572,1.6509241,0.39285713,0.75,2.9285715,5.964286
5.1,1.5025357,1.1428572,0.75,1.310507,0.2857143,0.5714286,2.3214285,4.678571
5.2,1.1841905,0.89285713,0.60714287,1.0377169,0.17857143,0.42857143,1.8571428,3.75
5.3,0.9312976,0.71428573,0.60714287,0.8211615,0.14285715,0.35714287,1.4642857,2.9285715
5.4,0.73082143,0.5714286,0.35714287,0.6491112,0.10714286,0.25,1.1785715,2.357143
5.5,0.5712857,0.42857143,0.32142857,0.51585925,0.071428575,0.17857143,0.89285713,1.8214285
5.6,0.44661903,0.32142857,0.17857143,0.41255248,0.035714287,0.14285715,0.71428573,1.4642857
5.7,0.34465477,0.25,0.17857143,0.3241594,0.0,0.10714286,0.5714286,1.1785715
5.8,0.2640357,0.17857143,0.10714286,0.2543101,0.0,0.071428575,0.4642857,0.9285714
5.9,0.19560714,0.14285715,0.071428575,0.19671921,0.0,0.035714287,0.32142857,0.71428573
6.0,0.15090476,0.10714286,0.035714287,0.1577844,0.0,0.035714287,0.25,0.5714286
6.1,0.11175,0.071428575,0.035714287,0.12442934,0.0,0.0,0.21428572,0.42857143
6.2,0.08557143,0.071428575,0.0,0.09861536,0.0,0.0,0.14285715,0.35714287
6.3,0.06704762,0.035714287,0.0,0.08128443,0.0,0.0,0.14285715,0.2857143
6.4,0.049642857,0.035714287,0.0,0.06558564,0.0,0.0,0.10714286,0.21428572
6.5,0.035678573,0.0,0.0,0.053552557,0.0,0.0,0.071428575,0.17857143
6.6,0.026011905,0.0,0.0,0.043129344,0.0,0.0,0.071428575,0.14285715
6.7,0.018571429,0.0,0.0,0.03482067,0.0,0.0,0.035714287,0.10714286
6.8,0.013,0.0,0.0,0.027223354,0.0,0.0,0.035714287,0.071428575
6.9,0.009535714,0.0,0.0,0.022882644,0.0,0.0,0.035714287,0.071428575
7.0,0.007,0.0,0.0,0.019021958,0.0,0.0,0.0,0.071428575
7.1,0.0049285716,0.0,0.0,0.0159595,0.0,0.0,0.0,0.035714287
7.2,0.003345238,0.0,0.0,0.012556053,0.0,0.0,0.0,0.035714287
7.3,0.0022857143,0.0,0.0,0.009797856,0.0,0.0,0.0,0.035714287
7.4,0.0015357143,0.0,0.0,0.007865296,0.0,0.0,0.0,0.035714287
7.5,0.001,0.0,0.0,0.0064444435,0.0,0.0,0.0,0.035714287
7.6,6.547619E-4,0.0,0.0,0.005051254,0.0,0.0,0.0,0.0
7.7,3.2142858E-4,0.0,0.0,0.0033734357,0.0,0.0,0.0,0.0
7.8,1.7857143E-4,0.0,0.0,0.00251948,0.0,0.0,0.0,0.0
7.9,9.5238094E-5,0.0,0.0,0.0018421242,0.0,0.0,0.0,0.0
8.0,4.7619047E-5,0.0,0.0,0.0013034489,0.0,0.0,0.0,0.0
8.1,2.3809524E-5,0.0,0.0,9.2198513E-4,0.0,0.0,0.0,0.0
8.2,1.1904762E-5,0.0,0.0,6.5205066E-4,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
