Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,0.08072619,0.0,0.0,0.1952122,0.0,0.0,0.17857143,0.5714286
5.1,0.06414286,0.0,0.0,0.15740857,0.0,0.0,0.14285715,0.4642857
5.2,0.051261906,0.0,0.0,0.12905088,0.0,0.0,0.10714286,0.39285713
5.3,0.040583335,0.0,0.0,0.10536611,0.0,0.0,0.071428575,0.32142857
5.4,0.03225,0.0,0.0,0.0847676,0.0,0.0,0.071428575,0.25
5.5,0.025404762,0.0,0.0,0.069362335,0.0,0.0,0.035714287,0.21428572
5.6,0.020488095,0.0,0.0,0.0571811,0.0,0.0,0.035714287,0.17857143
5.7,0.016059523,0.0,0.0,0.046557054,0.0,0.0,0.035714287,0.14285715
5.8,0.012047619,0.0,0.0,0.037113648,0.0,0.0,0.035714287,0.10714286
5.9,0.009309524,0.0,0.0,0.03149436,0.0,0.0,0.0,0.10714286
6.0,0.0071666664,0.0,0.0,0.025768125,0.0,0.0,0.0,0.071428575
6.1,0.0053928574,0.0,0.0,0.020895546,0.0,0.0,0.0,0.071428575
6.2,0.004404762,0.0,0.0,0.018288003,0.0,0.0,0.0,0.035714287
6.3,0.003452381,0.0,0.0,0.015432448,0.0,0.0,0.0,0.035714287
6.4,0.0028452382,0.0,0.0,0.013396434,0.0,0.0,0.0,0.035714287
6.5,0.0021190476,0.0,0.0,0.010504396,0.0,0.0,0.0,0.035714287
6.6,0.0015238095,0.0,0.0,0.008714046,0.0,0.0,0.0,0.035714287
6.7,0.0010357143,0.0,0.0,0.0067923893,0.0,0.0,0.0,0.0
6.8,8.2142855E-4,0.0,0.0,0.0060973587,0.0,0.0,0.0,0.0
6.9,5.595238E-4,0.0,0.0,0.0048040585,0.0,0.0,0.0,0.0
7.0,4.047619E-4,0.0,0.0,0.0039997455,0.0,0.0,0.0,0.0
7.1,2.7380954E-4,0.0,0.0,0.0033776357,0.0,0.0,0.0,0.0
7.2,2.0238095E-4,0.0,0.0,0.0028354812,0.0,0.0,0.0,0.0
7.3,7.142857E-5,0.0,0.0,0.0015958594,0.0,0.0,0.0,0.0
7.4,4.7619047E-5,0.0,0.0,0.0013034489,0.0,0.0,0.0,0.0
7.5,1.1904762E-5,0.0,0.0,6.5205066E-4,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
