Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.48470953,0.513257,0.589
6.1,0.35293317,0.37637663,0.418
6.2,0.30321643,0.32592493,0.365
6.3,0.13269451,0.13887832,0.178
6.4,0.13202892,0.13819112,0.178
6.5,0.13128105,0.1374197,0.178
6.6,0.13000655,0.13610318,0.178
6.7,0.12872155,0.1347724,0.175
6.8,0.107457615,0.11289342,0.151
6.9,0.07244039,0.07571463,0.116
7.0,0.05120417,0.051358975,0.076
7.1,0.04561176,0.045577735,0.068
7.2,0.026845086,0.024592191,0.031
7.3,0.022709684,0.019994792,0.025
7.4,0.018675996,0.015447551,0.023
7.5,0.017626228,0.014264788,0.022
7.6,0.016265279,0.012799487,0.021
7.7,0.009334107,0.0050910166,0.008
7.8,0.0025655031,0.0015864455,0.0
7.9,1.9202985E-4,1.0668222E-4,0.0
