Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.22576258,0.2313755,0.216
6.1,0.22576258,0.2313755,0.201
6.2,0.20439322,0.20964883,0.189
6.3,0.20109896,0.20627272,0.185
6.4,0.19190277,0.19689208,0.177
6.5,0.18785666,0.19275156,0.173
6.6,0.18288136,0.18763416,0.164
6.7,0.15859073,0.16227362,0.142
6.8,0.15098935,0.15440936,0.133
6.9,0.14067978,0.14368953,0.119
7.0,0.122621894,0.12488488,0.1
7.1,0.10745731,0.10907827,0.08
7.2,0.08310726,0.08365063,0.06
7.3,0.053787455,0.05275925,0.036
7.4,0.040666528,0.039295487,0.026
7.5,0.026282378,0.024844745,0.015
7.6,0.012302179,0.011390394,0.005
7.7,0.0010426181,8.030586E-4,0.001
