Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob
861,Airport Lake,2.5E-4,0.025
667,Almanor 2011 CFM,5.7E-4,0.057
219,Anacapa-Dume alt 1,1.1E-4,0.011
197,Anaheim,2.0E-5,0.002
722,Antelope Valley 2011,4.2E-4,0.042
845,Ash Hill,3.2E-4,0.032
881,Baker,1.1E-4,0.011
668,Bartlett Springs 2011 CFM,0.00169,0.159
669,Battle Creek 2011 CFM,2.0E-4,0.02
842,Bear River fault zone,3.6E-4,0.036
581,Bennett Valley 2011 CFM,6.0E-4,0.058
158,Bicycle Lake,4.2E-4,0.042
741,Big Lagoon - Bald Mtn 2011 CFM,6.9E-4,0.064
192,Big Pine (Central),1.5E-4,0.015
191,Big Pine (East),3.6E-4,0.036
200,Big Pine (West),0.0,0.0
87,Blackwater,1.8E-4,0.018
169,Blue Cut,3.2E-4,0.032
170,Brawley (Seismic Zone) alt 1,0.00839,0.68
541,Breckenridge 2011,1.0E-5,0.001
882,Bullion Mountains,3.2E-4,0.032
94,Burnt Mtn,3.2E-4,0.032
561,Butano 2011 CFM,2.7E-4,0.026
165,Cady,2.4E-4,0.024
602,Calaveras (Central) 2011 CFM,0.00424,0.376
601,Calaveras (No) 2011 CFM,0.00199,0.194
621,Calaveras (So) - Paicines extension 2011 CFM,0.00405,0.364
603,Calaveras (So) 2011 CFM,0.00341,0.329
88,Calico-Hidalgo,7.6E-4,0.074
724,Camp Rock 2011,1.1E-4,0.011
173,Canada David (Detachment),1.1E-4,0.011
176,Carlsbad,1.6E-4,0.016
721,Carson Range (Genoa),6.7E-4,0.066
670,Casmalia 2011 CFM,1.1E-4,0.011
34,Cedar Mtn-Mahogany Mtn,2.6E-4,0.025
172,Cerro Prieto,0.01109,0.819
129,Channel Islands Thrust,8.3E-4,0.073
214,Channel Islands Western Deep Ramp,2.4E-4,0.023
238,Chino alt 1,6.2E-4,0.062
124,Clamshell-Sawpit,1.0E-4,0.01
844,Clayton,1.7E-4,0.017
81,Cleghorn,2.5E-4,0.025
884,Cleghorn Lake,6.8E-4,0.067
883,Cleghorn Pass,0.0,0.0
582,Collayami 2011 CFM,1.1E-4,0.011
184,Compton,2.3E-4,0.023
622,Concord 2011 CFM,0.00121,0.115
626,Contra Costa (Lafayette) 2011 CFM,2.1E-4,0.021
633,Contra Costa Shear Zone (connector) 2011 CFM,3.1E-4,0.03
776,Coronado Bank alt1,9.0E-4,0.085
157,Coyote Canyon,8.6E-4,0.08
163,Coyote Lake,4.7E-4,0.046
125,Cucamonga,4.6E-4,0.046
894,Davis Creek,1.0E-4,0.01
245,Death Valley (Black Mtns Frontal),3.8E-4,0.038
45,Death Valley (Fish Lake Valley),6.1E-4,0.061
46,Death Valley (No),4.4E-4,0.044
246,Death Valley (So),7.3E-4,0.071
51,Deep Springs,4.7E-4,0.047
230,Del Valle,1.5E-4,0.015
889,Dog Valley,1.1E-4,0.011
888,Dry Mountain,2.0E-5,0.002
249,Earthquake Valley,6.1E-4,0.061
255,Earthquake Valley (No  Extension),8.0E-4,0.079
256,Earthquake Valley (So Extension),4.9E-4,0.049
671,East Huasna 2011 CFM,4.0E-5,0.004
672,Eaton Roughs 2011 CFM,0.00189,0.167
96,Elmore Ranch,8.8E-4,0.088
103,Elsinore (Coyote Mountains),4.7E-4,0.047
296,Elsinore (Glen Ivy) rev,0.00144,0.137
102,Elsinore (Julian),3.0E-4,0.029
402,Elsinore (Stepovers Combined),4.9E-4,0.048
299,Elsinore (Temecula) rev,4.6E-4,0.045
196,Elysian Park (Lower CFM),2.0E-5,0.002
146,Elysian Park (Upper),7.4E-4,0.071
90,Emerson-Copper Mtn 2011,1.7E-4,0.017
95,Eureka Peak,0.0,0.0
20,Fickle Hill (alt1),2.7E-4,0.026
698,Fish Slough 2011 CFM,1.0E-5,0.001
893,Fitzhugh Creek,4.0E-5,0.004
204,Fontana (Seismicity),1.7E-4,0.017
634,Franklin 2011 CFM,4.5E-4,0.044
699,Garberville - Briceland 2011 CFM,0.00187,0.179
159,Garlic Springs,2.5E-4,0.025
341,Garlock (Central),0.00122,0.12
48,Garlock (East),0.00121,0.117
