Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.1923094,6.821429,6.321429,1.8138666,4.642857,5.535714,8.928572,11.821428
5.1,5.692107,5.392857,4.678571,1.4527643,3.642857,4.357143,7.107143,9.285714
5.2,4.5048213,4.285714,4.071429,1.1650203,2.857143,3.4285715,5.642857,7.285714
5.3,3.5548096,3.392857,3.2142856,0.93473035,2.1785715,2.7142856,4.464286,5.821429
5.4,2.8053572,2.6785715,2.392857,0.75493085,1.6785715,2.107143,3.5357144,4.571429
5.5,2.2115834,2.107143,2.0714285,0.60814756,1.2857143,1.6428572,2.8214285,3.607143
5.6,1.7378215,1.6785715,1.5714285,0.4858076,1.0,1.2857143,2.2142856,2.8214285
5.7,1.3626667,1.3214285,1.2142857,0.390325,0.75,1.0,1.75,2.25
5.8,1.0603334,1.0357143,0.9285714,0.3144223,0.53571427,0.75,1.3928572,1.7857143
5.9,0.81584525,0.78571427,0.6785714,0.25352117,0.39285713,0.5714286,1.0714285,1.3928572
6.0,0.6502738,0.64285713,0.5714286,0.21121067,0.2857143,0.42857143,0.85714287,1.1071428
6.1,0.5038452,0.5,0.39285713,0.1771957,0.21428572,0.32142857,0.6785714,0.89285713
6.2,0.39964285,0.39285713,0.39285713,0.1502965,0.14285715,0.25,0.53571427,0.75
6.3,0.31544048,0.2857143,0.2857143,0.12900342,0.10714286,0.17857143,0.42857143,0.60714287
6.4,0.2465119,0.25,0.25,0.11029089,0.071428575,0.14285715,0.35714287,0.5
6.5,0.19157143,0.17857143,0.17857143,0.09547513,0.035714287,0.10714286,0.2857143,0.39285713
6.6,0.14925,0.14285715,0.10714286,0.082839325,0.0,0.071428575,0.21428572,0.32142857
6.7,0.116202384,0.10714286,0.10714286,0.07154744,0.0,0.035714287,0.17857143,0.2857143
6.8,0.09116667,0.071428575,0.071428575,0.062286098,0.0,0.035714287,0.14285715,0.21428572
6.9,0.07041667,0.071428575,0.035714287,0.053899273,0.0,0.035714287,0.10714286,0.21428572
7.0,0.054630954,0.035714287,0.035714287,0.046680033,0.0,0.0,0.10714286,0.14285715
7.1,0.040988095,0.035714287,0.035714287,0.039430484,0.0,0.0,0.071428575,0.14285715
7.2,0.030690476,0.035714287,0.0,0.033651922,0.0,0.0,0.071428575,0.10714286
7.3,0.024761904,0.0,0.0,0.029927412,0.0,0.0,0.035714287,0.10714286
7.4,0.018619047,0.0,0.0,0.025531307,0.0,0.0,0.035714287,0.071428575
7.5,0.01297619,0.0,0.0,0.021010937,0.0,0.0,0.035714287,0.071428575
7.6,0.009928571,0.0,0.0,0.018051365,0.0,0.0,0.035714287,0.071428575
7.7,0.0068333335,0.0,0.0,0.0149879595,0.0,0.0,0.035714287,0.035714287
7.8,0.0051904763,0.0,0.0,0.012955416,0.0,0.0,0.0,0.035714287
7.9,0.0031666667,0.0,0.0,0.010153907,0.0,0.0,0.0,0.035714287
8.0,0.0016190476,0.0,0.0,0.0074310307,0.0,0.0,0.0,0.035714287
8.1,5.7142857E-4,0.0,0.0,0.0044820006,0.0,0.0,0.0,0.0
8.2,1.7857143E-4,0.0,0.0,0.00251948,0.0,0.0,0.0,0.0
8.3,2.3809524E-5,0.0,0.0,9.2198513E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
