Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.1984377,7.1125,6.775,0.99017864,5.5125,6.2125,8.175,9.35
5.1,5.6976624,5.625,5.6125,0.79138607,4.2875,4.925,6.475,7.3625
5.2,4.5101876,4.4625,4.4875,0.63898575,3.3625,3.8625,5.1375,5.8875
5.3,3.5589,3.5375,3.425,0.5130652,2.6125,3.0375,4.0625,4.625
5.4,2.8099,2.7875,2.7125,0.41477662,2.05,2.4125,3.225,3.675
5.5,2.2159,2.2,2.0375,0.3351555,1.6,1.8875,2.55,2.8875
5.6,1.7412875,1.725,1.675,0.26890403,1.25,1.4875,2.0,2.3
5.7,1.3651,1.35,1.4375,0.21880254,0.975,1.15,1.575,1.825
5.8,1.0629,1.0625,0.975,0.17671518,0.7375,0.8875,1.2375,1.4125
5.9,0.818375,0.8125,0.775,0.14393124,0.55,0.675,0.9625,1.1125
6.0,0.6525375,0.65,0.6625,0.12070434,0.425,0.525,0.7625,0.9
6.1,0.505525,0.5,0.4875,0.101990506,0.325,0.4,0.6,0.7125
6.2,0.401075,0.4,0.4125,0.085487,0.25,0.3125,0.4875,0.575
6.3,0.3163125,0.3125,0.2875,0.07386315,0.1875,0.2375,0.3875,0.4625
6.4,0.2472,0.25,0.25,0.063016914,0.1375,0.1875,0.3,0.3875
6.5,0.1919625,0.1875,0.175,0.053446576,0.1,0.1375,0.25,0.3
6.6,0.1495375,0.15,0.1375,0.046427745,0.0625,0.1,0.2,0.25
6.7,0.1165625,0.1125,0.1125,0.039626032,0.05,0.075,0.15,0.2
6.8,0.0914875,0.0875,0.0875,0.034074068,0.0375,0.0625,0.125,0.1625
6.9,0.070625,0.075,0.075,0.028839055,0.025,0.0375,0.1,0.1375
7.0,0.0546625,0.05,0.05,0.02534136,0.0125,0.025,0.075,0.1125
7.1,0.041025,0.0375,0.0375,0.021460077,0.0,0.025,0.0625,0.0875
7.2,0.030725,0.025,0.025,0.017907262,0.0,0.0125,0.05,0.075
7.3,0.024775,0.025,0.025,0.015886763,0.0,0.0125,0.0375,0.0625
7.4,0.018575,0.0125,0.0125,0.013767132,0.0,0.0,0.0375,0.05
7.5,0.012975,0.0125,0.0125,0.011147809,0.0,0.0,0.025,0.0375
7.6,0.00995,0.0125,0.0125,0.009478256,0.0,0.0,0.0125,0.025
7.7,0.006875,0.0,0.0,0.0076839714,0.0,0.0,0.0125,0.025
7.8,0.00525,0.0,0.0,0.0066129593,0.0,0.0,0.0125,0.0125
7.9,0.0032125,0.0,0.0,0.0054935208,0.0,0.0,0.0125,0.0125
8.0,0.0016625,0.0,0.0,0.004246808,0.0,0.0,0.0,0.0125
8.1,5.625E-4,0.0,0.0,0.002592598,0.0,0.0,0.0,0.0125
8.2,1.75E-4,0.0,0.0,0.0014693652,0.0,0.0,0.0,0.0
8.3,2.5E-5,0.0,0.0,5.5873714E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
