Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.5431072,0.57832146,0.091
6.1,0.5312869,0.565757,0.087
6.2,0.5258378,0.56000423,0.085
6.3,0.5065587,0.53955406,0.081
6.4,0.49237671,0.5244183,0.08
6.5,0.4218071,0.44494677,0.062
6.6,0.41141328,0.4339106,0.058
6.7,0.39594465,0.4174522,0.054
6.8,0.37769252,0.3992623,0.052
6.9,0.31865934,0.33874568,0.045
7.0,0.25905585,0.27336657,0.031
7.1,0.22785951,0.23857383,0.025
7.2,0.1750372,0.17865962,0.018
7.3,0.12616841,0.12516528,0.013
7.4,0.08844796,0.08275433,0.012
7.5,0.07472145,0.0688085,0.009
7.6,0.041719057,0.035818253,0.003
7.7,0.017511543,0.010641416,0.002
7.8,0.01436065,0.008429706,0.001
7.9,0.010245281,0.006074278,0.001
8.0,0.006121196,0.003639488,0.0
8.1,0.003911611,0.0023009123,0.0
