Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.548395,6.660494,4.3703704,3.4435825,4.2777777,5.0740743,9.709877,16.364197
5.1,5.9934278,5.3024693,4.6358023,2.7400253,3.3950617,4.0246916,7.691358,13.049383
5.2,4.762142,4.2098765,3.382716,2.183157,2.654321,3.191358,6.123457,10.320988
5.3,3.7804341,3.3395061,2.648148,1.7370092,2.0864198,2.5308642,4.876543,8.203704
5.4,3.003432,2.648148,2.3765433,1.3836365,1.6481482,2.0,3.8765433,6.5617285
5.5,2.3829095,2.1111112,1.845679,1.102108,1.2962962,1.5802469,3.0987654,5.185185
5.6,1.8925514,1.6728395,1.6481482,0.8790412,1.0185186,1.2469136,2.4506173,4.111111
5.7,1.5021522,1.3333334,1.1234568,0.70424247,0.80246913,0.9876543,1.9567901,3.2901235
5.8,1.1926235,1.0617284,0.9259259,0.5659778,0.61728394,0.7777778,1.5617284,2.617284
5.9,0.94561523,0.83950615,0.89506173,0.4520412,0.4691358,0.6111111,1.2407408,2.1049383
6.0,0.7495638,0.6666667,0.54320985,0.36317354,0.37037036,0.4814815,0.9814815,1.6790123
6.1,0.59403086,0.52469134,0.45679012,0.29060447,0.28395063,0.37654322,0.7777778,1.3271605
6.2,0.47078806,0.41975307,0.35185185,0.23520382,0.21604939,0.29012346,0.6234568,1.0617284
6.3,0.37409052,0.33333334,0.2777778,0.19025116,0.16049382,0.22839506,0.5,0.845679
6.4,0.2968354,0.2654321,0.25308642,0.15414923,0.12345679,0.17901234,0.4074074,0.6728395
6.5,0.23468724,0.20987654,0.18518518,0.12464524,0.09259259,0.13580246,0.32098764,0.537037
6.6,0.18544856,0.16666667,0.13580246,0.10115029,0.06790123,0.10493827,0.25925925,0.43209878
6.7,0.14645885,0.12962963,0.10493827,0.08231354,0.049382716,0.08024691,0.2037037,0.3580247
6.8,0.11547531,0.10493827,0.08024691,0.06784156,0.030864198,0.061728396,0.16666667,0.28395063
6.9,0.09080041,0.08024691,0.06790123,0.056001686,0.018518519,0.043209877,0.12962963,0.2345679
7.0,0.07140123,0.061728396,0.043209877,0.04577061,0.018518519,0.030864198,0.10493827,0.19135803
7.1,0.05613786,0.049382716,0.037037037,0.037951685,0.012345679,0.024691358,0.086419754,0.14814815
7.2,0.043753088,0.037037037,0.030864198,0.03117055,0.0061728396,0.018518519,0.06790123,0.12345679
7.3,0.033971194,0.030864198,0.018518519,0.02599435,0.0,0.012345679,0.055555556,0.09876543
7.4,0.026209876,0.018518519,0.012345679,0.021426216,0.0,0.0061728396,0.043209877,0.08024691
7.5,0.020125514,0.018518519,0.012345679,0.017465858,0.0,0.0061728396,0.037037037,0.061728396
7.6,0.015296296,0.012345679,0.0061728396,0.014508175,0.0,0.0,0.024691358,0.055555556
7.7,0.011343622,0.0061728396,0.0061728396,0.011759528,0.0,0.0,0.018518519,0.043209877
7.8,0.008150206,0.0061728396,0.0,0.009323128,0.0,0.0,0.012345679,0.030864198
7.9,0.0057530864,0.0061728396,0.0,0.0074053216,0.0,0.0,0.012345679,0.024691358
8.0,0.0038045268,0.0,0.0,0.005664503,0.0,0.0,0.0061728396,0.018518519
8.1,0.002154321,0.0,0.0,0.004003659,0.0,0.0,0.0061728396,0.012345679
8.2,9.979424E-4,0.0,0.0,0.0026062005,0.0,0.0,0.0,0.0061728396
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
