Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.78285,7.5925927,7.2222223,1.2014495,6.0925927,6.734568,8.716049,10.518518
5.1,6.1564198,6.012346,6.0493827,0.9497018,4.839506,5.3333335,6.8950615,8.327161
5.2,4.863599,4.7469134,4.5925927,0.7481469,3.7962964,4.203704,5.4691358,6.5740743
5.3,3.8349361,3.7530863,3.4629629,0.5873561,2.993827,3.3148148,4.3209877,5.1790123
5.4,3.0179322,2.9506173,2.9320989,0.4598515,2.3395061,2.6111112,3.4074075,4.080247
5.5,2.3706605,2.3271606,2.1666667,0.36052322,1.8271605,2.0493827,2.6790123,3.191358
5.6,1.8590802,1.8209877,1.9012346,0.27762556,1.4320987,1.6049383,2.1049383,2.4814816
5.7,1.448821,1.425926,1.3888888,0.21490765,1.1111112,1.2530864,1.6358025,1.9197531
5.8,1.1239526,1.1111112,1.0864197,0.16512446,0.8518519,0.9691358,1.2716049,1.4753087
5.9,0.85443825,0.845679,0.80246913,0.12453604,0.6419753,0.7345679,0.9691358,1.1234568
6.0,0.6756975,0.6666667,0.6419753,0.098994836,0.5,0.5802469,0.77160496,0.8888889
6.1,0.5198148,0.5123457,0.49382716,0.07886236,0.38271606,0.44444445,0.5925926,0.6851852
6.2,0.4098683,0.4074074,0.41358024,0.063687354,0.29012346,0.34567901,0.4691358,0.54320985
6.3,0.32258642,0.32098764,0.30864197,0.053229276,0.22222222,0.27160493,0.37654322,0.43209878
6.4,0.25278807,0.25308642,0.24074075,0.044203162,0.17283951,0.20987654,0.2962963,0.34567901
6.5,0.19545062,0.19753087,0.17901234,0.03754526,0.12345679,0.16049382,0.2345679,0.27160493
6.6,0.15230453,0.15432099,0.15432099,0.031810567,0.09259259,0.12345679,0.18518518,0.21604939
6.7,0.118150204,0.11728395,0.11728395,0.02696712,0.06790123,0.09259259,0.14814815,0.17283951
6.8,0.09337243,0.09259259,0.09259259,0.023295177,0.049382716,0.06790123,0.11728395,0.14197531
6.9,0.07294238,0.074074075,0.074074075,0.020046422,0.037037037,0.055555556,0.09259259,0.11728395
7.0,0.05709465,0.055555556,0.055555556,0.017582482,0.024691358,0.037037037,0.074074075,0.09259259
7.1,0.04353498,0.043209877,0.043209877,0.015306352,0.018518519,0.030864198,0.061728396,0.074074075
7.2,0.03292387,0.030864198,0.030864198,0.012924202,0.012345679,0.018518519,0.043209877,0.061728396
7.3,0.025973251,0.024691358,0.024691358,0.010829551,0.0061728396,0.018518519,0.037037037,0.049382716
7.4,0.019987654,0.018518519,0.018518519,0.009411686,0.0061728396,0.012345679,0.030864198,0.043209877
7.5,0.014320987,0.012345679,0.012345679,0.007820121,0.0,0.0061728396,0.024691358,0.030864198
7.6,0.0108580245,0.012345679,0.012345679,0.006494458,0.0,0.0061728396,0.018518519,0.024691358
7.7,0.0077901236,0.0061728396,0.0061728396,0.005412033,0.0,0.0,0.012345679,0.018518519
7.8,0.005493827,0.0061728396,0.0061728396,0.004507582,0.0,0.0,0.012345679,0.012345679
7.9,0.0030390946,0.0,0.0,0.0036376547,0.0,0.0,0.0061728396,0.012345679
8.0,0.0016337448,0.0,0.0,0.00284633,0.0,0.0,0.0061728396,0.0061728396
8.1,7.983539E-4,0.0,0.0,0.0020775332,0.0,0.0,0.0,0.0061728396
8.2,3.3127572E-4,0.0,0.0,0.0013911033,0.0,0.0,0.0,0.0061728396
8.3,6.584362E-5,0.0,0.0,6.3411886E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
