Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.071954,6.714286,6.178571,1.8185434,4.535714,5.428571,8.75,11.642858
5.1,5.595998,5.321429,4.928571,1.4567957,3.5357144,4.285714,6.928571,9.25
5.2,4.419326,4.214286,3.857143,1.1631182,2.7142856,3.357143,5.5,7.321429
5.3,3.4857814,3.3214285,3.107143,0.93245655,2.107143,2.642857,4.357143,5.785714
5.4,2.7470105,2.642857,2.5357144,0.7476332,1.6428572,2.0357144,3.4285715,4.535714
5.5,2.1611764,2.0714285,1.9285715,0.6014988,1.25,1.6071428,2.7142856,3.5714285
5.6,1.694939,1.6428572,1.5714285,0.48288622,0.9285714,1.25,2.142857,2.8214285
5.7,1.3242353,1.2857143,1.2857143,0.3876698,0.71428573,0.96428573,1.6785715,2.2142856
5.8,1.0286512,1.0,0.9285714,0.3116661,0.53571427,0.71428573,1.3214285,1.75
5.9,0.7844538,0.75,0.75,0.2503218,0.35714287,0.53571427,1.0357143,1.3571428
6.0,0.6217731,0.60714287,0.5714286,0.20821607,0.2857143,0.42857143,0.8214286,1.0714285
6.1,0.47889915,0.4642857,0.42857143,0.17360865,0.17857143,0.32142857,0.64285713,0.85714287
6.2,0.37831303,0.35714287,0.35714287,0.14714946,0.14285715,0.25,0.53571427,0.71428573
6.3,0.29871428,0.2857143,0.2857143,0.12659965,0.071428575,0.17857143,0.42857143,0.5714286
6.4,0.23467436,0.21428572,0.21428572,0.10831563,0.071428575,0.14285715,0.35714287,0.4642857
6.5,0.18153572,0.17857143,0.14285715,0.09292526,0.035714287,0.10714286,0.2857143,0.39285713
6.6,0.14166807,0.14285715,0.10714286,0.07958575,0.0,0.071428575,0.21428572,0.32142857
6.7,0.1095084,0.10714286,0.071428575,0.06806197,0.0,0.035714287,0.17857143,0.25
6.8,0.08640126,0.071428575,0.071428575,0.059099793,0.0,0.035714287,0.14285715,0.21428572
6.9,0.06732143,0.071428575,0.035714287,0.05148475,0.0,0.0,0.10714286,0.17857143
7.0,0.052960083,0.035714287,0.035714287,0.045472246,0.0,0.0,0.10714286,0.14285715
7.1,0.04057353,0.035714287,0.035714287,0.03942823,0.0,0.0,0.071428575,0.14285715
7.2,0.030777311,0.035714287,0.0,0.033819534,0.0,0.0,0.071428575,0.10714286
7.3,0.024493698,0.0,0.0,0.029757015,0.0,0.0,0.035714287,0.10714286
7.4,0.019067226,0.0,0.0,0.025860067,0.0,0.0,0.035714287,0.071428575
7.5,0.013857143,0.0,0.0,0.021908369,0.0,0.0,0.035714287,0.071428575
7.6,0.010565126,0.0,0.0,0.018980596,0.0,0.0,0.035714287,0.071428575
7.7,0.007588235,0.0,0.0,0.015851088,0.0,0.0,0.035714287,0.035714287
7.8,0.005357143,0.0,0.0,0.013356435,0.0,0.0,0.0,0.035714287
7.9,0.0029957984,0.0,0.0,0.010073497,0.0,0.0,0.0,0.035714287
8.0,0.0016008404,0.0,0.0,0.0074305898,0.0,0.0,0.0,0.035714287
8.1,7.584034E-4,0.0,0.0,0.0051490017,0.0,0.0,0.0,0.0
8.2,3.5294116E-4,0.0,0.0,0.0035328753,0.0,0.0,0.0,0.0
8.3,7.352941E-5,0.0,0.0,0.0016188879,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
