Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob
861,Airport Lake,1.3913044E-4,0.069565214
667,Almanor 2011 CFM,4.231884E-4,0.2
219,Anacapa-Dume alt 1,1.04347826E-4,0.04927536
197,Anaheim,1.1594203E-5,0.0057971017
722,Antelope Valley 2011,4.57971E-4,0.2289855
845,Ash Hill,2.6666667E-4,0.13043478
881,Baker,4.057971E-5,0.020289855
668,Bartlett Springs 2011 CFM,0.001542029,0.59130436
669,Battle Creek 2011 CFM,1.9710144E-4,0.09855072
842,Bear River fault zone,3.5362318E-4,0.17101449
581,Bennett Valley 2011 CFM,5.6231883E-4,0.2753623
158,Bicycle Lake,2.4347827E-4,0.12173913
741,Big Lagoon - Bald Mtn 2011 CFM,5.275362E-4,0.2231884
192,Big Pine (Central),1.1594203E-4,0.057971016
191,Big Pine (East),2.6086956E-4,0.13043478
200,Big Pine (West),1.1594203E-5,0.0057971017
87,Blackwater,1.8550725E-4,0.09275363
169,Blue Cut,3.768116E-4,0.1826087
170,Brawley (Seismic Zone) alt 1,0.007304348,1.0
541,Breckenridge 2011,1.7391305E-5,0.008695652
882,Bullion Mountains,2.6086956E-4,0.13043478
94,Burnt Mtn,3.1304348E-4,0.15652174
561,Butano 2011 CFM,3.652174E-4,0.16811594
165,Cady,2.3768116E-4,0.11884058
602,Calaveras (Central) 2011 CFM,0.004515942,0.95072466
601,Calaveras (No) 2011 CFM,0.0019130434,0.7014493
621,Calaveras (So) - Paicines extension 2011 CFM,0.0042550727,0.9362319
603,Calaveras (So) 2011 CFM,0.0036347825,0.9188406
88,Calico-Hidalgo,6.6666666E-4,0.30144927
724,Camp Rock 2011,7.536232E-5,0.03768116
173,Canada David (Detachment),9.2753624E-5,0.046376813
176,Carlsbad,7.536232E-5,0.03768116
721,Carson Range (Genoa),5.275362E-4,0.2637681
670,Casmalia 2011 CFM,9.855072E-5,0.04927536
34,Cedar Mtn-Mahogany Mtn,2.2028986E-4,0.10724638
172,Cerro Prieto,0.010695652,1.0
129,Channel Islands Thrust,9.275362E-4,0.3710145
214,Channel Islands Western Deep Ramp,2.6666667E-4,0.13043478
238,Chino alt 1,5.5652176E-4,0.25797102
124,Clamshell-Sawpit,8.695652E-5,0.04057971
