Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,2270.4094,2268.1667,2340.395,203.08595,1897.7593,2061.1729,2479.2468,2687.1914
2.6,1803.4695,1801.5062,1766.3704,161.35597,1508.895,1636.2407,1969.9073,2135.321
2.7,1432.4895,1430.1357,1452.105,128.17346,1198.0,1301.7284,1563.642,1692.5247
2.8,1137.8877,1136.4321,1094.2161,101.82004,951.9506,1032.7593,1242.4073,1344.8086
2.9,903.8735,902.7531,868.9136,80.88908,756.2901,820.7901,986.5741,1068.7654
3.0,717.9,717.26544,722.14197,64.21907,600.9506,651.8765,784.03705,848.9136
3.1,570.2399,569.7469,574.09875,51.051346,477.46915,518.0741,623.32715,675.2531
3.2,452.88147,452.23456,442.69754,40.56726,378.30246,411.4074,494.76544,536.14197
3.3,359.68387,359.34567,368.62344,32.25305,300.3395,327.01236,392.74692,426.3395
3.4,285.6897,285.37656,280.41974,25.628386,238.66049,259.98148,312.19754,338.29013
3.5,226.88074,226.56172,226.54938,20.377405,189.49382,206.2963,247.7037,268.4753
3.6,180.18114,179.96913,180.93828,16.201431,150.14197,163.79013,196.78395,213.12346
3.7,143.09352,142.82716,139.27777,12.873748,119.320984,130.04938,156.2963,169.37038
3.8,113.63825,113.32716,111.06173,10.227244,94.78395,103.19753,124.15432,134.58643
3.9,90.2216,89.99383,93.61729,8.134156,74.90124,81.895065,98.53704,107.0
4.0,71.655815,71.46296,68.950615,6.469793,59.444443,65.05556,78.265434,84.84568
4.1,56.88918,56.660492,59.15432,5.157567,47.148148,51.56173,62.228394,67.487656
4.2,45.174335,45.006172,44.098766,4.0993,37.4321,40.93827,49.37037,53.506172
4.3,35.850872,35.790123,36.290123,3.2602227,29.709877,32.51852,39.209877,42.38889
4.4,28.445381,28.32716,29.32716,2.6009998,23.54321,25.80247,31.061728,33.71605
4.5,22.57498,22.5,22.030865,2.0682664,18.734568,20.419754,24.703703,26.641975
4.6,17.91089,17.851852,17.851852,1.6515664,14.876543,16.185184,19.617285,21.135803
4.7,14.203155,14.197531,14.092592,1.3225915,11.734568,12.814815,15.580247,16.845678
4.8,11.257977,11.253086,11.265432,1.0565593,9.302469,10.141975,12.345679,13.37037
4.9,8.920224,8.907408,9.154321,0.8491963,7.3333335,8.024692,9.790123,10.592592
5.0,7.0598736,7.0617285,6.95679,0.6784274,5.7901235,6.351852,7.740741,8.425926
5.1,5.5826445,5.5740743,5.54321,0.5464492,4.5925927,5.037037,6.1358023,6.685185
5.2,4.4099603,4.4012346,4.5246916,0.43419734,3.5925925,3.993827,4.851852,5.2901235
5.3,3.4792092,3.4691358,3.2654321,0.35110486,2.8271606,3.1234567,3.8395061,4.191358
5.4,2.7433472,2.7345679,2.6111112,0.284772,2.2160494,2.4629629,3.0246913,3.2962964
5.5,2.1580307,2.154321,2.148148,0.23227432,1.7160494,1.9320987,2.3950617,2.6296296
5.6,1.6932725,1.6851852,1.6851852,0.18551259,1.3395061,1.5123457,1.8765432,2.0493827
5.7,1.321924,1.3148148,1.3580247,0.15006024,1.037037,1.1666666,1.4691358,1.6234568
5.8,1.027894,1.0246913,0.9691358,0.122086324,0.7962963,0.90123457,1.1481482,1.2654321
5.9,0.78472,0.7777778,0.7592593,0.09795034,0.60493827,0.6851852,0.88271606,0.9814815
6.0,0.6208803,0.61728394,0.59876543,0.079743795,0.47530866,0.537037,0.69753087,0.7839506
6.1,0.47851136,0.47530866,0.46296296,0.065915264,0.3580247,0.41358024,0.54320985,0.61728394
6.2,0.37771216,0.37654322,0.39506173,0.056466416,0.27160493,0.32098764,0.4382716,0.49382716
6.3,0.29769188,0.2962963,0.30864197,0.04838732,0.2037037,0.25308642,0.34567901,0.39506173
6.4,0.23406692,0.2345679,0.22839506,0.041097436,0.15432099,0.19135803,0.27160493,0.32098764
6.5,0.1810461,0.17901234,0.16666667,0.035482418,0.11728395,0.14814815,0.21604939,0.25308642
6.6,0.14224966,0.14197531,0.13580246,0.03022474,0.09259259,0.11111111,0.17283951,0.2037037
6.7,0.10976919,0.11111111,0.11728395,0.025749303,0.061728396,0.086419754,0.13580246,0.16049382
6.8,0.086646385,0.086419754,0.086419754,0.022375884,0.043209877,0.061728396,0.11111111,0.13580246
6.9,0.0670603,0.06790123,0.061728396,0.01965549,0.030864198,0.049382716,0.086419754,0.10493827
7.0,0.05276436,0.055555556,0.055555556,0.016963102,0.024691358,0.037037037,0.06790123,0.086419754
7.1,0.040531997,0.037037037,0.037037037,0.014660255,0.012345679,0.024691358,0.055555556,0.074074075
7.2,0.030727023,0.030864198,0.030864198,0.012211356,0.012345679,0.018518519,0.043209877,0.055555556
7.3,0.024375262,0.024691358,0.024691358,0.010605651,0.0061728396,0.012345679,0.037037037,0.049382716
7.4,0.019085107,0.018518519,0.018518519,0.009475199,0.0061728396,0.012345679,0.030864198,0.037037037
7.5,0.013800918,0.012345679,0.012345679,0.007925385,0.0,0.0061728396,0.024691358,0.030864198
7.6,0.010562414,0.012345679,0.0061728396,0.0067941444,0.0,0.0061728396,0.018518519,0.024691358
7.7,0.007628079,0.0061728396,0.0061728396,0.0054312428,0.0,0.0,0.012345679,0.018518519
7.8,0.0052484046,0.0061728396,0.0061728396,0.0044847317,0.0,0.0,0.012345679,0.012345679
7.9,0.0030357249,0.0,0.0,0.0034908308,0.0,0.0,0.0061728396,0.012345679
8.0,0.0017057315,0.0,0.0,0.002879301,0.0,0.0,0.0061728396,0.0061728396
