Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.9590986,0.9157579,0.809
6.1,0.9590986,0.9157579,0.809
6.2,0.9590986,0.9157579,0.809
6.3,0.88127136,0.82142526,0.649
6.4,0.88127136,0.82142526,0.649
6.5,0.7965016,0.740808,0.511
6.6,0.7827075,0.7234933,0.501
6.7,0.6968237,0.6481287,0.398
6.8,0.6713493,0.62216634,0.372
6.9,0.62912583,0.5850226,0.337
7.0,0.5902391,0.5500292,0.302
7.1,0.56567645,0.5279019,0.28
7.2,0.5299542,0.49586007,0.252
7.3,0.24113636,0.22518568,0.095
7.4,0.042281665,0.042968094,0.017
7.5,0.033649113,0.034233317,0.012
7.6,0.018106472,0.018448507,0.005
7.7,0.006234661,0.006339365,0.0
7.8,0.0015873158,0.0016162888,0.0
