Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.20605658,0.20583303,0.163
6.1,0.20605658,0.20583303,0.163
6.2,0.20605658,0.20583303,0.163
6.3,0.20605658,0.20583303,0.163
6.4,0.20605658,0.20583303,0.163
6.5,0.20605658,0.20583303,0.163
6.6,0.12976374,0.1254882,0.076
6.7,0.12976374,0.1254882,0.076
6.8,0.09776308,0.09260455,0.05
6.9,0.0933841,0.08832388,0.045
7.0,0.075502805,0.070875905,0.032
7.1,0.0642332,0.059907693,0.024
7.2,0.052903116,0.048871253,0.016
7.3,0.040608425,0.037770193,0.012
7.4,0.027729126,0.026272086,0.006
7.5,0.020068362,0.019290663,0.004
7.6,0.012521699,0.012280074,0.003
7.7,0.0035573505,0.0035829472,0.002
