Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.23348555,0.22413215,0.068
6.1,0.23348555,0.22413215,0.068
6.2,0.23348555,0.22413215,0.068
6.3,0.23348555,0.22413215,0.068
6.4,0.23348555,0.22413215,0.068
6.5,0.23348555,0.22413215,0.068
6.6,0.23348555,0.22413215,0.068
6.7,0.23348555,0.22413215,0.068
6.8,0.23348555,0.22413215,0.068
6.9,0.2334169,0.22406003,0.068
7.0,0.22363019,0.21364298,0.062
7.1,0.22119245,0.21109273,0.061
7.2,0.21257135,0.2026628,0.055
7.3,0.20056479,0.19141084,0.052
7.4,0.18947224,0.18139292,0.048
7.5,0.16899113,0.16171968,0.041
7.6,0.14485732,0.13861665,0.029
7.7,0.12020052,0.1151636,0.021
7.8,0.06861596,0.067759074,0.012
7.9,0.03946441,0.040064186,0.01
8.0,0.0063029015,0.0065153292,0.002
