Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.7924193,0.81880116,0.581
6.1,0.7924193,0.81880116,0.581
6.2,0.7924193,0.81880116,0.581
6.3,0.5880906,0.60921985,0.384
6.4,0.5880906,0.60921985,0.384
6.5,0.48579258,0.5071023,0.289
6.6,0.48558715,0.5068992,0.289
6.7,0.411479,0.4325212,0.23
6.8,0.35317892,0.37230134,0.193
6.9,0.2373815,0.25138626,0.12
7.0,0.20345111,0.21603647,0.099
7.1,0.14667554,0.1567298,0.077
7.2,0.08212564,0.088884495,0.045
7.3,0.017363021,0.017938,0.011
7.4,0.011399973,0.011806517,0.007
7.5,0.0062128995,0.0064645885,0.004
7.6,0.0024161055,0.0025532215,0.003
7.7,9.694549E-4,0.001049727,0.0
7.8,1.4588145E-4,1.5766807E-4,0.0
