Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,8.020464,7.857143,7.678571,1.2457402,6.0,6.857143,9.142858,10.928572
5.1,6.3461666,6.214286,5.928571,1.0223119,4.678571,5.392857,7.285714,8.678572
5.2,5.019417,4.928571,4.571429,0.85012174,3.642857,4.214286,5.785714,7.0
5.3,3.963881,3.892857,3.892857,0.702808,2.7857144,3.2857144,4.607143,5.571429
5.4,3.1265,3.0714285,2.892857,0.58437437,2.142857,2.5714285,3.6785715,4.428571
5.5,2.4678094,2.4285715,2.3214285,0.48644128,1.6428572,2.0,2.9285715,3.5357144
5.6,1.9406786,1.8928572,1.8928572,0.4055751,1.25,1.5357143,2.357143,2.857143
5.7,1.5207381,1.5,1.5714285,0.33935386,0.96428573,1.1785715,1.8571428,2.25
5.8,1.1860238,1.1785715,1.0714285,0.2839159,0.71428573,0.89285713,1.4642857,1.7857143
5.9,0.91232145,0.89285713,0.85714287,0.23736802,0.5,0.6785714,1.1428572,1.4285715
6.0,0.72507143,0.71428573,0.75,0.20372272,0.39285713,0.53571427,0.9285714,1.1785715
6.1,0.55930954,0.53571427,0.5,0.17088139,0.25,0.39285713,0.71428573,0.9285714
6.2,0.43954763,0.42857143,0.42857143,0.14580779,0.17857143,0.2857143,0.5714286,0.75
6.3,0.34514287,0.32142857,0.32142857,0.12550181,0.14285715,0.21428572,0.4642857,0.60714287
6.4,0.26545238,0.25,0.21428572,0.10929926,0.071428575,0.17857143,0.35714287,0.5
6.5,0.20164286,0.17857143,0.21428572,0.094055876,0.035714287,0.10714286,0.2857143,0.39285713
6.6,0.15335715,0.14285715,0.14285715,0.08006619,0.035714287,0.071428575,0.25,0.32142857
6.7,0.114964284,0.10714286,0.10714286,0.06848331,0.0,0.035714287,0.17857143,0.2857143
6.8,0.087345235,0.071428575,0.071428575,0.05978969,0.0,0.035714287,0.14285715,0.21428572
6.9,0.06630953,0.071428575,0.035714287,0.05121991,0.0,0.0,0.10714286,0.17857143
7.0,0.049309526,0.035714287,0.035714287,0.044122227,0.0,0.0,0.10714286,0.14285715
7.1,0.03511905,0.035714287,0.0,0.03736803,0.0,0.0,0.071428575,0.10714286
7.2,0.023928571,0.0,0.0,0.029809462,0.0,0.0,0.035714287,0.10714286
7.3,0.017559525,0.0,0.0,0.025087306,0.0,0.0,0.035714287,0.071428575
7.4,0.011619047,0.0,0.0,0.020648591,0.0,0.0,0.035714287,0.071428575
7.5,0.007202381,0.0,0.0,0.016381947,0.0,0.0,0.035714287,0.035714287
7.6,0.004166667,0.0,0.0,0.012045838,0.0,0.0,0.0,0.035714287
7.7,0.002,0.0,0.0,0.008467832,0.0,0.0,0.0,0.035714287
7.8,9.5238094E-4,0.0,0.0,0.005828228,0.0,0.0,0.0,0.035714287
7.9,4.047619E-4,0.0,0.0,0.0038919584,0.0,0.0,0.0,0.0
8.0,2.5E-4,0.0,0.0,0.0029780914,0.0,0.0,0.0,0.0
8.1,5.952381E-5,0.0,0.0,0.001457057,0.0,0.0,0.0,0.0
8.2,3.5714285E-5,0.0,0.0,0.0011290082,0.0,0.0,0.0,0.0
8.3,2.3809524E-5,0.0,0.0,9.2198513E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
