Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.4390072,0.48035893,0.383
6.1,0.4390072,0.48035893,0.383
6.2,0.4390072,0.48035893,0.383
6.3,0.4390072,0.48035893,0.383
6.4,0.4390072,0.48035893,0.383
6.5,0.4390072,0.48035893,0.383
6.6,0.4390072,0.48035893,0.383
6.7,0.24162835,0.25700834,0.19
6.8,0.23458084,0.24956256,0.186
6.9,0.21029626,0.22371742,0.161
7.0,0.20210907,0.21508926,0.153
7.1,0.1966115,0.20932008,0.146
7.2,0.14412244,0.15279576,0.094
7.3,0.119487606,0.1267096,0.082
7.4,0.096342176,0.10220687,0.066
7.5,0.03458138,0.03648416,0.025
7.6,0.015681144,0.016421307,0.011
7.7,0.0057674283,0.0058965846,0.003
7.8,5.6371145E-4,4.2868152E-4,0.0
