Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob,Long-Term Fault System Solution Rate
861,Airport Lake,4.0E-5,0.02,7.597581E-5
667,Almanor 2011 CFM,0.0,0.0,0.0
219,Anacapa-Dume alt 1,8.4E-5,0.04,1.9134927E-4
197,Anaheim,3.4E-5,0.017,5.7360277E-5
722,Antelope Valley 2011,0.0,0.0,0.0
845,Ash Hill,0.0,0.0,0.0
881,Baker,4.2E-5,0.021,6.291715E-5
668,Bartlett Springs 2011 CFM,8.92E-4,0.393,0.0018742934
669,Battle Creek 2011 CFM,7.6E-5,0.038,1.3515844E-4
842,Bear River fault zone,1.26E-4,0.062,2.9906616E-4
581,Bennett Valley 2011 CFM,4.2E-5,0.021,6.4429725E-5
158,Bicycle Lake,0.0,0.0,0.0
741,Big Lagoon - Bald Mtn 2011 CFM,3.44E-4,0.167,5.07167E-4
192,Big Pine (Central),5.4E-5,0.027,5.2561645E-5
191,Big Pine (East),1.1E-4,0.054,1.12041205E-4
200,Big Pine (West),4.0E-6,0.002,1.2352267E-5
87,Blackwater,1.2E-5,0.006,2.4725085E-5
169,Blue Cut,1.16E-4,0.058,2.0261868E-4
170,Brawley (Seismic Zone) alt 1,0.003566,0.962,0.003998075
541,Breckenridge 2011,2.2E-5,0.011,3.5571426E-5
882,Bullion Mountains,9.4E-5,0.047,1.7905983E-4
94,Burnt Mtn,0.0,0.0,0.0
561,Butano 2011 CFM,2.28E-4,0.111,2.904399E-4
165,Cady,2.0E-5,0.01,3.578345E-5
602,Calaveras (Central) 2011 CFM,0.001988,0.659,0.0029983001
601,Calaveras (No) 2011 CFM,8.62E-4,0.374,0.0014444471
621,Calaveras (So) - Paicines extension 2011 CFM,0.00179,0.62,0.0026019937
603,Calaveras (So) 2011 CFM,0.001696,0.598,0.0025435886
88,Calico-Hidalgo,4.66E-4,0.223,7.6611905E-4
724,Camp Rock 2011,1.28E-4,0.064,2.8771404E-4
173,Canada David (Detachment),8.2E-5,0.041,1.2774584E-4
176,Carlsbad,6.6E-5,0.033,1.3081725E-4
721,Carson Range (Genoa),1.78E-4,0.089,3.9994184E-4
670,Casmalia 2011 CFM,1.08E-4,0.052,1.2043807E-4
34,Cedar Mtn-Mahogany Mtn,1.2E-5,0.006,2.6622296E-5
172,Cerro Prieto,0.003666,0.882,0.0048668785
129,Channel Islands Thrust,3.36E-4,0.159,4.5156674E-4
214,Channel Islands Western Deep Ramp,2.44E-4,0.115,2.463987E-4
238,Chino alt 1,4.0E-5,0.02,9.32119E-5
124,Clamshell-Sawpit,5.6E-5,0.027,9.479168E-5
844,Clayton,6.6E-5,0.033,1.08032815E-4
81,Cleghorn,1.22E-4,0.059,1.4745536E-4
884,Cleghorn Lake,4.8E-5,0.024,8.0133614E-5
883,Cleghorn Pass,0.0,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0,0.0
184,Compton,2.02E-4,0.1,4.0034094E-4
622,Concord 2011 CFM,2.56E-4,0.128,5.119416E-4
626,Contra Costa (Lafayette) 2011 CFM,1.22E-4,0.061,2.3754746E-4
633,Contra Costa Shear Zone (connector) 2011 CFM,1.28E-4,0.064,2.552541E-4
776,Coronado Bank alt1,3.1E-4,0.155,5.7263015E-4
157,Coyote Canyon,0.0,0.0,0.0
163,Coyote Lake,0.0,0.0,0.0
125,Cucamonga,2.56E-4,0.125,4.895135E-4
894,Davis Creek,0.0,0.0,3.3632054E-7
245,Death Valley (Black Mtns Frontal),3.72E-4,0.185,7.0885406E-4
45,Death Valley (Fish Lake Valley),3.36E-4,0.168,6.752397E-4
46,Death Valley (No),4.0E-4,0.2,8.293491E-4
246,Death Valley (So),3.76E-4,0.178,6.00449E-4
51,Deep Springs,0.0,0.0,0.0
230,Del Valle,1.3E-4,0.064,3.2967268E-4
889,Dog Valley,3.2E-5,0.016,6.0627925E-5
888,Dry Mountain,0.0,0.0,0.0
249,Earthquake Valley,3.54E-4,0.174,7.009399E-4
255,Earthquake Valley (No  Extension),3.54E-4,0.174,7.042209E-4
256,Earthquake Valley (So Extension),2.8E-4,0.139,5.24377E-4
671,East Huasna 2011 CFM,2.0E-5,0.01,2.5013444E-5
672,Eaton Roughs 2011 CFM,5.56E-4,0.261,0.001049012
96,Elmore Ranch,0.0,0.0,0.0
103,Elsinore (Coyote Mountains),1.62E-4,0.081,4.005137E-4
296,Elsinore (Glen Ivy) rev,3.3E-4,0.164,7.4936193E-4
102,Elsinore (Julian),2.42E-4,0.121,5.801104E-4
402,Elsinore (Stepovers Combined),2.96E-4,0.147,6.9474045E-4
299,Elsinore (Temecula) rev,3.16E-4,0.157,7.259387E-4
196,Elysian Park (Lower CFM),6.0E-6,0.003,2.512253E-5
146,Elysian Park (Upper),1.72E-4,0.084,2.921796E-4
90,Emerson-Copper Mtn 2011,2.72E-4,0.132,5.744815E-4
95,Eureka Peak,4.0E-6,0.002,3.5992114E-6
20,Fickle Hill (alt1),1.44E-4,0.07,2.297451E-4
698,Fish Slough 2011 CFM,2.0E-5,0.01,8.679426E-5
893,Fitzhugh Creek,0.0,0.0,0.0
204,Fontana (Seismicity),0.0,0.0,0.0
634,Franklin 2011 CFM,2.5E-4,0.122,4.2132963E-4
699,Garberville - Briceland 2011 CFM,4.86E-4,0.23,9.926428E-4
159,Garlic Springs,0.0,0.0,0.0
341,Garlock (Central),0.001022,0.465,0.0016125423
48,Garlock (East),4.5E-4,0.218,6.136682E-4
49,Garlock (West),4.42E-4,0.214,8.763175E-4
700,Gillem - Big Crack 2011 CFM,0.0,0.0,0.0
160,Goldstone Lake,2.4E-5,0.012,3.8811875E-5
701,Goose Lake 2011 CFM,1.0E-5,0.005,1.6333173E-5
86,Gravel Hills-Harper Lk,1.16E-4,0.058,2.673602E-4
131,Great Valley 01,6.0E-6,0.003,1.0784106E-5
133,Great Valley 02,1.8E-5,0.009,3.0836116E-5
132,Great Valley 03 Mysterious Ridge,2.68E-4,0.132,4.5784956E-4
383,Great Valley 03a Dunnigan Hills,0.0,0.0,0.0
134,Great Valley 04a Trout Creek,2.6E-4,0.128,4.4478936E-4
381,Great Valley 04b Gordon Valley,1.7E-4,0.085,2.8020548E-4
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0,0.0,0.0
645,Great Valley 06 (Midland) 2011 CFM alt1,6.4E-5,0.032,6.4830434E-5
136,Great Valley 07 (Orestimba),0.0,0.0,0.0
137,Great Valley 08 (Quinto),1.8E-5,0.009,1.4103558E-5
151,Great Valley 09 (Laguna Seca),6.4E-5,0.031,1.3992583E-4
138,Great Valley 10 (Panoche),7.6E-5,0.037,1.6859228E-4
139,Great Valley 11,1.02E-4,0.049,2.3286787E-4
140,Great Valley 12,1.28E-4,0.062,2.7779874E-4
142,Great Valley 13 (Coalinga),1.56E-4,0.078,3.3030586E-4
141,Great Valley 14 (Kettleman Hills),1.68E-4,0.084,3.2380995E-4
623,Green Valley 2011 CFM,3.78E-4,0.182,7.703266E-4
636,Greenville (No) 2011 CFM,3.2E-4,0.155,6.3933566E-4
635,Greenville (So) 2011 CFM,2.12E-4,0.103,4.2564902E-4
702,Hartley Springs 2011 CFM,3.8E-5,0.019,9.583507E-5
37,Hat Creek-McArthur-Mayfield,9.2E-5,0.046,1.38341E-4
639,Hayward (No) 2011 CFM,0.001988,0.714,0.0028100798
638,Hayward (So) 2011 CFM,0.001622,0.616,0.0022261087
637,Hayward (So) extension 2011 CFM,4.6E-4,0.211,6.527399E-4
167,Hector Mine,1.66E-4,0.08,2.6068455E-4
84,Helendale-So Lockhart,9.6E-5,0.046,1.9273565E-4
703,Hilton Creek 2011 CFM,1.2E-4,0.06,2.8115537E-4
108,Hollywood,2.78E-4,0.134,4.4219464E-4
228,Holser alt 1,6.4E-5,0.032,1.5307438E-4
723,Homestead Valley 2011,6.0E-5,0.03,1.6005126E-4
704,Honey Lake 2011 CFM,0.0,0.0,0.0
30,Hosgri,3.24E-4,0.155,6.2775466E-4
208,Hosgri (Extension),6.0E-5,0.03,1.0961761E-4
50,Hunter Mountain-Saline Valley,4.52E-4,0.222,9.11168E-4
677,Hunting Creek - Bartlett Springs connector 2011,6.3E-4,0.295,0.0013929813
640,Hunting Creek - Berryessa 2011 CFM,4.12E-4,0.196,8.5654604E-4
97,Imperial,0.003418,0.948,0.0038191879
678,Incline Village 2011 CFM,0.0,0.0,0.0
65,Independence rev 2011,4.0E-5,0.02,7.850526E-5
892,Jess Valley,0.0,0.0,0.0
91,Johnson Valley (No) 2011 rev,1.5E-4,0.075,3.3994426E-4
168,Joshua Tree (Seismicity),1.4E-5,0.007,2.2177855E-5
679,Keddie Ridge 2011 CFM,0.0,0.0,0.0
542,Kern Canyon (Lake Isabella) 2011,3.4E-5,0.017,7.186332E-5
544,Kern Canyon (North Kern) 2011,1.8E-5,0.009,5.983736E-5
543,Kern Canyon (South Kern) 2011,3.4E-5,0.017,8.939367E-5
92,Kickapoo,4.4E-5,0.022,9.508004E-5
680,King Range 2011 CFM,1.2E-4,0.06,1.5377485E-4
641,La Panza 2011,2.6E-5,0.013,3.5375855E-5
104,Laguna Salada,6.6E-5,0.033,1.0932959E-4
207,Lake Isabella (Seismicity),5.0E-5,0.025,8.845892E-5
642,Las Positas,0.0,0.0,0.0
890,Last Chance,3.2E-5,0.016,6.0627925E-5
85,Lenwood-Lockhart-Old Woman Springs,2.36E-4,0.116,4.2288622E-4
705,Likely 2011 CFM,3.6E-5,0.018,6.320352E-5
681,Lions Head 2011 CFM,1.0E-5,0.005,1.3459191E-5
144,Little Lake,5.6E-5,0.028,1.1952053E-4
16,Little Salmon (Offshore),4.1E-4,0.203,7.853599E-4
17,Little Salmon (Onshore),5.74E-4,0.274,9.6066925E-4
683,Los Alamos 2011 CFM,1.74E-4,0.087,1.6534318E-4
780,Los Alamos extension,2.04E-4,0.102,1.8950521E-4
643,Los Medanos - Roe Island,1.4E-5,0.007,3.5994537E-5
74,Los Osos 2011,4.6E-5,0.023,1.0061542E-4
201,Lost Hills,0.0,0.0,0.0
166,Ludlow,5.2E-5,0.026,8.9138215E-5
