Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.98442,0.8461343,0.9919192
6.1,0.9711138,0.799337,0.9818182
6.2,0.9498127,0.7537926,0.9717172
6.3,0.8964451,0.6906586,0.9414141
6.4,0.89141756,0.68493426,0.93636364
6.5,0.8884447,0.681323,0.93333334
6.6,0.8821132,0.6741269,0.9292929
6.7,0.87636757,0.66738164,0.92424244
6.8,0.8439477,0.63168806,0.88080806
6.9,0.7759941,0.57068855,0.81010103
7.0,0.71967185,0.5266271,0.7353535
7.1,0.67431074,0.49134538,0.6787879
7.2,0.56847316,0.4125554,0.53939396
7.3,0.46194705,0.3379559,0.3989899
7.4,0.34122387,0.25030294,0.29090908
7.5,0.30260792,0.20765431,0.26060605
7.6,0.20549683,0.13268068,0.16464646
7.7,0.09992415,0.06770097,0.07777778
7.8,0.08519769,0.055952057,0.06363636
7.9,0.06250784,0.03960912,0.043434344
8.0,0.03895953,0.025590448,0.023232324
8.1,0.02601755,0.017765153,0.02020202
