Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob
861,Airport Lake,2.5E-4,0.025
667,Almanor 2011 CFM,8.7E-4,0.085
219,Anacapa-Dume alt 1,1.8E-4,0.018
197,Anaheim,2.0E-5,0.002
722,Antelope Valley 2011,6.5E-4,0.064
845,Ash Hill,4.3E-4,0.041
881,Baker,1.6E-4,0.015
668,Bartlett Springs 2011 CFM,0.0028,0.255
669,Battle Creek 2011 CFM,1.7E-4,0.017
842,Bear River fault zone,5.1E-4,0.051
581,Bennett Valley 2011 CFM,8.7E-4,0.086
158,Bicycle Lake,4.9E-4,0.049
741,Big Lagoon - Bald Mtn 2011 CFM,0.00103,0.086
192,Big Pine (Central),2.2E-4,0.022
191,Big Pine (East),5.0E-4,0.049
200,Big Pine (West),4.0E-5,0.004
87,Blackwater,3.5E-4,0.033
169,Blue Cut,3.9E-4,0.037
170,Brawley (Seismic Zone) alt 1,0.00974,0.737
541,Breckenridge 2011,1.0E-5,0.001
882,Bullion Mountains,5.4E-4,0.054
94,Burnt Mtn,4.8E-4,0.048
561,Butano 2011 CFM,1.7E-4,0.016
165,Cady,5.1E-4,0.05
602,Calaveras (Central) 2011 CFM,0.00557,0.458
601,Calaveras (No) 2011 CFM,0.00268,0.257
621,Calaveras (So) - Paicines extension 2011 CFM,0.00521,0.445
603,Calaveras (So) 2011 CFM,0.00438,0.403
88,Calico-Hidalgo,0.00115,0.103
724,Camp Rock 2011,9.0E-5,0.009
173,Canada David (Detachment),1.6E-4,0.016
176,Carlsbad,2.0E-4,0.019
721,Carson Range (Genoa),8.6E-4,0.083
670,Casmalia 2011 CFM,2.8E-4,0.027
34,Cedar Mtn-Mahogany Mtn,5.1E-4,0.044
172,Cerro Prieto,0.01328,0.884
129,Channel Islands Thrust,0.0015,0.122
214,Channel Islands Western Deep Ramp,4.8E-4,0.045
238,Chino alt 1,0.00107,0.104
124,Clamshell-Sawpit,1.7E-4,0.017
844,Clayton,3.9E-4,0.038
81,Cleghorn,4.9E-4,0.049
884,Cleghorn Lake,9.6E-4,0.08
883,Cleghorn Pass,0.0,0.0
582,Collayami 2011 CFM,1.3E-4,0.013
184,Compton,3.0E-4,0.028
622,Concord 2011 CFM,0.00218,0.203
626,Contra Costa (Lafayette) 2011 CFM,2.0E-4,0.02
633,Contra Costa Shear Zone (connector) 2011 CFM,3.1E-4,0.03
776,Coronado Bank alt1,0.00121,0.11
157,Coyote Canyon,0.00128,0.107
163,Coyote Lake,7.3E-4,0.067
125,Cucamonga,6.0E-4,0.059
894,Davis Creek,2.6E-4,0.024
245,Death Valley (Black Mtns Frontal),6.2E-4,0.062
45,Death Valley (Fish Lake Valley),7.8E-4,0.077
46,Death Valley (No),6.3E-4,0.063
246,Death Valley (So),0.00156,0.136
51,Deep Springs,5.0E-4,0.05
230,Del Valle,2.5E-4,0.025
889,Dog Valley,1.7E-4,0.017
888,Dry Mountain,1.1E-4,0.011
249,Earthquake Valley,8.3E-4,0.082
255,Earthquake Valley (No  Extension),9.2E-4,0.089
256,Earthquake Valley (So Extension),6.9E-4,0.069
671,East Huasna 2011 CFM,2.0E-5,0.002
672,Eaton Roughs 2011 CFM,0.00254,0.207
96,Elmore Ranch,8.2E-4,0.082
103,Elsinore (Coyote Mountains),9.2E-4,0.09
296,Elsinore (Glen Ivy) rev,0.00252,0.211
102,Elsinore (Julian),5.4E-4,0.054
402,Elsinore (Stepovers Combined),9.8E-4,0.097
299,Elsinore (Temecula) rev,7.6E-4,0.076
196,Elysian Park (Lower CFM),1.0E-5,0.001
146,Elysian Park (Upper),0.00107,0.098
90,Emerson-Copper Mtn 2011,3.3E-4,0.033
95,Eureka Peak,0.0,0.0
20,Fickle Hill (alt1),2.5E-4,0.024
698,Fish Slough 2011 CFM,7.0E-5,0.007
893,Fitzhugh Creek,6.0E-5,0.005
204,Fontana (Seismicity),2.0E-4,0.02
634,Franklin 2011 CFM,6.6E-4,0.062
699,Garberville - Briceland 2011 CFM,0.0026,0.217
159,Garlic Springs,2.8E-4,0.028
341,Garlock (Central),0.00168,0.155
48,Garlock (East),0.00218,0.182
49,Garlock (West),0.00121,0.116
700,Gillem - Big Crack 2011 CFM,1.9E-4,0.019
160,Goldstone Lake,0.00115,0.11
701,Goose Lake 2011 CFM,1.3E-4,0.012
86,Gravel Hills-Harper Lk,3.9E-4,0.035
131,Great Valley 01,2.0E-5,0.002
133,Great Valley 02,6.0E-5,0.006
132,Great Valley 03 Mysterious Ridge,0.00111,0.1
