Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.19220681,0.21265063,0.17
6.1,0.19220681,0.21265063,0.17
6.2,0.19220681,0.21265063,0.17
6.3,0.118823215,0.13299239,0.101
6.4,0.118823215,0.13299239,0.101
6.5,0.10044537,0.113524705,0.086
6.6,0.100362144,0.113440916,0.086
6.7,0.08963945,0.10172913,0.073
6.8,0.08707202,0.09877043,0.071
6.9,0.07735072,0.08678091,0.064
7.0,0.07375074,0.08244921,0.059
7.1,0.06626195,0.07427975,0.049
7.2,0.05640811,0.06364381,0.039
7.3,0.04989027,0.05613366,0.037
7.4,0.040595733,0.045413192,0.03
7.5,0.02428743,0.027043605,0.018
7.6,0.0011533784,0.0012533397,0.0
