Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.22437721,0.23887156,0.164
6.1,0.22437721,0.23887156,0.164
6.2,0.21969707,0.23378977,0.162
6.3,0.216332,0.23026116,0.158
6.4,0.21452697,0.22830054,0.156
6.5,0.21224728,0.22583991,0.156
6.6,0.21130271,0.22490641,0.156
6.7,0.17561607,0.18556337,0.131
6.8,0.16919503,0.1790744,0.129
6.9,0.15794599,0.1672231,0.12
7.0,0.13449724,0.14231881,0.1
7.1,0.12101311,0.12775894,0.093
7.2,0.09791234,0.103018865,0.071
7.3,0.058750447,0.06010453,0.049
7.4,0.025169121,0.021930518,0.016
7.5,0.015825119,0.0123388665,0.009
7.6,0.009166979,0.005499242,0.003
7.7,0.0068503,0.0032287394,0.0
7.8,0.0049151,0.0021407907,0.0
7.9,0.0033277406,0.0014190385,0.0
8.0,0.0016099699,6.421401E-4,0.0
8.1,8.7233976E-4,3.256784E-4,0.0
