Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.9450855,7.8875,7.55,1.197976,5.85,6.725,9.1125,10.5375
5.1,6.292459,6.2375,6.375,0.9636205,4.575,5.325,7.2375,8.3125
5.2,4.983654,4.95,5.025,0.7828115,3.6125,4.1875,5.75,6.7
5.3,3.9415598,3.9125,3.9375,0.63059276,2.8375,3.3,4.55,5.3125
5.4,3.114245,3.0875,3.0375,0.50455326,2.225,2.6,3.6,4.2
5.5,2.4582088,2.4375,2.4375,0.4041898,1.725,2.0625,2.85,3.3125
5.6,1.9381055,1.925,1.925,0.3269775,1.3625,1.6125,2.25,2.6375
5.7,1.5225427,1.5,1.5,0.2630998,1.05,1.2625,1.775,2.075
5.8,1.1945779,1.1875,1.0625,0.21126212,0.8125,0.9875,1.4,1.65
5.9,0.91881233,0.9125,0.95,0.17042728,0.6125,0.75,1.0875,1.2875
6.0,0.73620903,0.725,0.7,0.1402002,0.4875,0.6,0.875,1.05
6.1,0.57400286,0.5625,0.55,0.11905175,0.3625,0.4625,0.6875,0.8375
6.2,0.45895654,0.45,0.4375,0.10198885,0.275,0.3625,0.5625,0.675
6.3,0.36894587,0.3625,0.3625,0.08816925,0.2125,0.2875,0.45,0.55
6.4,0.29365206,0.2875,0.275,0.07593773,0.1625,0.225,0.3625,0.4625
6.5,0.22907764,0.225,0.2125,0.06505949,0.1125,0.1625,0.2875,0.3625
6.6,0.18217592,0.175,0.175,0.056193095,0.0875,0.125,0.2375,0.3125
6.7,0.14180912,0.1375,0.1375,0.04704275,0.0625,0.1,0.1875,0.2375
6.8,0.112900645,0.1125,0.1,0.039747003,0.0375,0.075,0.15,0.2
6.9,0.08946759,0.0875,0.075,0.034212667,0.025,0.0625,0.125,0.1625
7.0,0.0707265,0.0625,0.0625,0.029245488,0.0125,0.0375,0.1,0.1375
7.1,0.054113247,0.05,0.05,0.02513323,0.0125,0.025,0.075,0.1125
7.2,0.041070156,0.0375,0.0375,0.021669837,0.0,0.025,0.0625,0.0875
7.3,0.033137463,0.0375,0.025,0.01945611,0.0,0.0125,0.05,0.075
7.4,0.025943732,0.025,0.0125,0.016898181,0.0,0.0125,0.0375,0.0625
7.5,0.01820691,0.0125,0.0125,0.013953892,0.0,0.0,0.0375,0.05
7.6,0.013559473,0.0125,0.0125,0.011679761,0.0,0.0,0.025,0.0375
7.7,0.009303775,0.0125,0.0,0.009410671,0.0,0.0,0.0125,0.025
7.8,0.0064992877,0.0,0.0,0.007743735,0.0,0.0,0.0125,0.025
7.9,0.003596866,0.0,0.0,0.005948719,0.0,0.0,0.0125,0.0125
8.0,0.0018251424,0.0,0.0,0.0044905716,0.0,0.0,0.0,0.0125
8.1,8.368946E-4,0.0,0.0,0.0031253395,0.0,0.0,0.0,0.0125
8.2,3.7393163E-4,0.0,0.0,0.0021301531,0.0,0.0,0.0,0.0125
8.3,7.122507E-5,0.0,0.0,9.412074E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
