Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob
861,Airport Lake,4.6E-5,0.023
667,Almanor 2011 CFM,0.0,0.0
219,Anacapa-Dume alt 1,1.32E-4,0.066
197,Anaheim,2.6E-5,0.013
722,Antelope Valley 2011,0.0,0.0
845,Ash Hill,0.0,0.0
881,Baker,4.6E-5,0.023
668,Bartlett Springs 2011 CFM,0.001252,0.525
669,Battle Creek 2011 CFM,8.6E-5,0.043
842,Bear River fault zone,2.24E-4,0.109
581,Bennett Valley 2011 CFM,4.4E-5,0.022
158,Bicycle Lake,0.0,0.0
741,Big Lagoon - Bald Mtn 2011 CFM,5.66E-4,0.249
192,Big Pine (Central),7.6E-5,0.038
191,Big Pine (East),1.74E-4,0.086
200,Big Pine (West),1.0E-5,0.005
87,Blackwater,1.2E-5,0.006
169,Blue Cut,2.04E-4,0.102
170,Brawley (Seismic Zone) alt 1,0.004362,0.986
541,Breckenridge 2011,6.0E-6,0.003
882,Bullion Mountains,8.2E-5,0.041
94,Burnt Mtn,0.0,0.0
561,Butano 2011 CFM,3.04E-4,0.143
165,Cady,2.6E-5,0.013
602,Calaveras (Central) 2011 CFM,0.002836,0.826
601,Calaveras (No) 2011 CFM,0.001254,0.527
621,Calaveras (So) - Paicines extension 2011 CFM,0.002552,0.779
603,Calaveras (So) 2011 CFM,0.002432,0.784
88,Calico-Hidalgo,6.02E-4,0.277
724,Camp Rock 2011,8.6E-5,0.043
173,Canada David (Detachment),7.2E-5,0.036
176,Carlsbad,1.0E-4,0.049
721,Carson Range (Genoa),2.14E-4,0.106
670,Casmalia 2011 CFM,1.22E-4,0.061
34,Cedar Mtn-Mahogany Mtn,3.0E-5,0.015
172,Cerro Prieto,0.005078,0.993
129,Channel Islands Thrust,4.6E-4,0.219
214,Channel Islands Western Deep Ramp,3.78E-4,0.177
238,Chino alt 1,1.0E-4,0.049
124,Clamshell-Sawpit,7.4E-5,0.036
844,Clayton,9.4E-5,0.046
81,Cleghorn,1.76E-4,0.086
884,Cleghorn Lake,9.8E-5,0.049
883,Cleghorn Pass,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0
184,Compton,2.14E-4,0.105
622,Concord 2011 CFM,4.38E-4,0.211
626,Contra Costa (Lafayette) 2011 CFM,1.8E-4,0.089
633,Contra Costa Shear Zone (connector) 2011 CFM,2.06E-4,0.102
776,Coronado Bank alt1,4.78E-4,0.232
157,Coyote Canyon,0.0,0.0
163,Coyote Lake,0.0,0.0
125,Cucamonga,3.08E-4,0.147
894,Davis Creek,0.0,0.0
245,Death Valley (Black Mtns Frontal),4.24E-4,0.208
45,Death Valley (Fish Lake Valley),3.76E-4,0.185
46,Death Valley (No),4.72E-4,0.233
246,Death Valley (So),4.98E-4,0.23
51,Deep Springs,0.0,0.0
230,Del Valle,2.16E-4,0.105
889,Dog Valley,1.8E-5,0.009
888,Dry Mountain,0.0,0.0
249,Earthquake Valley,5.1E-4,0.251
255,Earthquake Valley (No  Extension),5.12E-4,0.252
256,Earthquake Valley (So Extension),3.82E-4,0.19
671,East Huasna 2011 CFM,3.2E-5,0.016
672,Eaton Roughs 2011 CFM,7.52E-4,0.33
96,Elmore Ranch,0.0,0.0
103,Elsinore (Coyote Mountains),2.88E-4,0.143
296,Elsinore (Glen Ivy) rev,7.6E-4,0.357
102,Elsinore (Julian),4.86E-4,0.24
402,Elsinore (Stepovers Combined),6.78E-4,0.327
299,Elsinore (Temecula) rev,6.86E-4,0.332
196,Elysian Park (Lower CFM),1.8E-5,0.009
146,Elysian Park (Upper),2.06E-4,0.102
90,Emerson-Copper Mtn 2011,1.4E-4,0.069
95,Eureka Peak,2.0E-6,0.001
20,Fickle Hill (alt1),2.4E-4,0.118
698,Fish Slough 2011 CFM,4.2E-5,0.021
893,Fitzhugh Creek,0.0,0.0
204,Fontana (Seismicity),0.0,0.0
634,Franklin 2011 CFM,2.92E-4,0.138
699,Garberville - Briceland 2011 CFM,8.42E-4,0.387
159,Garlic Springs,0.0,0.0
341,Garlock (Central),0.00167,0.685
48,Garlock (East),7.34E-4,0.341
49,Garlock (West),7.7E-4,0.367
700,Gillem - Big Crack 2011 CFM,0.0,0.0
160,Goldstone Lake,3.0E-5,0.015
701,Goose Lake 2011 CFM,2.6E-5,0.013
86,Gravel Hills-Harper Lk,8.6E-5,0.043
131,Great Valley 01,1.4E-5,0.007
133,Great Valley 02,3.2E-5,0.016
132,Great Valley 03 Mysterious Ridge,4.3E-4,0.207
383,Great Valley 03a Dunnigan Hills,0.0,0.0
134,Great Valley 04a Trout Creek,4.14E-4,0.201
381,Great Valley 04b Gordon Valley,2.76E-4,0.138
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0,0.0
645,Great Valley 06 (Midland) 2011 CFM alt1,6.2E-5,0.031
136,Great Valley 07 (Orestimba),0.0,0.0
137,Great Valley 08 (Quinto),2.0E-5,0.01
151,Great Valley 09 (Laguna Seca),4.2E-5,0.021
138,Great Valley 10 (Panoche),4.6E-5,0.023
139,Great Valley 11,6.0E-5,0.03
140,Great Valley 12,7.2E-5,0.036
142,Great Valley 13 (Coalinga),6.8E-5,0.034
141,Great Valley 14 (Kettleman Hills),9.8E-5,0.049
623,Green Valley 2011 CFM,6.66E-4,0.301
636,Greenville (No) 2011 CFM,5.08E-4,0.236
635,Greenville (So) 2011 CFM,3.36E-4,0.164
702,Hartley Springs 2011 CFM,1.8E-5,0.009
37,Hat Creek-McArthur-Mayfield,1.06E-4,0.053
639,Hayward (No) 2011 CFM,0.002968,0.875
638,Hayward (So) 2011 CFM,0.002486,0.794
637,Hayward (So) extension 2011 CFM,7.4E-4,0.315
167,Hector Mine,9.8E-5,0.049
84,Helendale-So Lockhart,1.56E-4,0.078
703,Hilton Creek 2011 CFM,9.2E-5,0.046
108,Hollywood,3.32E-4,0.16
228,Holser alt 1,1.02E-4,0.05
723,Homestead Valley 2011,4.0E-6,0.002
704,Honey Lake 2011 CFM,0.0,0.0
30,Hosgri,4.14E-4,0.19
208,Hosgri (Extension),9.6E-5,0.048
50,Hunter Mountain-Saline Valley,7.68E-4,0.358
677,Hunting Creek - Bartlett Springs connector 2011,8.82E-4,0.414
640,Hunting Creek - Berryessa 2011 CFM,6.16E-4,0.289
97,Imperial,0.004142,0.979
678,Incline Village 2011 CFM,0.0,0.0
65,Independence rev 2011,6.0E-5,0.03
892,Jess Valley,0.0,0.0
91,Johnson Valley (No) 2011 rev,6.8E-5,0.034
168,Joshua Tree (Seismicity),1.8E-5,0.009
679,Keddie Ridge 2011 CFM,0.0,0.0
