Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.9364157,7.8950615,8.024692,0.7798673,6.54321,7.1728396,8.716049,9.524692
5.1,6.286381,6.2530866,5.8209877,0.62737453,5.1790123,5.6666665,6.9012346,7.5864196
5.2,4.977006,4.95679,4.9691358,0.50720435,4.080247,4.4753084,5.4753084,6.012346
5.3,3.938858,3.919753,4.0061727,0.40877327,3.2037036,3.5370371,4.339506,4.783951
5.4,3.1129074,3.0925925,3.0925925,0.3300193,2.5185184,2.7839506,3.4382715,3.7901235
5.5,2.45728,2.4444444,2.4814816,0.26846033,1.9691358,2.191358,2.7222223,3.0185184
5.6,1.9381297,1.925926,1.8950617,0.21729742,1.5617284,1.7222222,2.148148,2.3888888
5.7,1.5237716,1.5185186,1.537037,0.17689846,1.2037038,1.345679,1.6975309,1.8827161
5.8,1.1934814,1.1851852,1.191358,0.14473568,0.9382716,1.0493827,1.3395061,1.4938271
5.9,0.9194609,0.91358024,0.88271606,0.116658196,0.7160494,0.80246913,1.037037,1.1666666
6.0,0.73717695,0.72839504,0.7037037,0.09820204,0.5555556,0.6419753,0.8333333,0.9444444
6.1,0.5750041,0.56790125,0.5802469,0.08229205,0.42592594,0.49382716,0.66049385,0.74691355
6.2,0.46076542,0.45679012,0.4691358,0.069908604,0.33333334,0.3888889,0.5308642,0.60493827
6.3,0.36967283,0.36419752,0.36419752,0.059401546,0.2654321,0.30864197,0.43209878,0.49382716
6.4,0.29442388,0.29012346,0.30246913,0.050418243,0.2037037,0.24691358,0.34567901,0.40123457
6.5,0.23007408,0.22839506,0.22222222,0.04304417,0.15432099,0.18518518,0.27160493,0.32098764
6.6,0.18195678,0.17901234,0.18518518,0.036576618,0.11728395,0.14814815,0.21604939,0.25925925
6.7,0.14129424,0.14197531,0.13580246,0.031287666,0.086419754,0.11111111,0.17283951,0.2037037
6.8,0.11243827,0.11111111,0.11728395,0.026680905,0.061728396,0.086419754,0.13580246,0.16666667
6.9,0.08922839,0.086419754,0.086419754,0.023074064,0.049382716,0.06790123,0.11111111,0.13580246
7.0,0.070806585,0.06790123,0.06790123,0.019855626,0.037037037,0.049382716,0.09259259,0.11111111
7.1,0.054378603,0.055555556,0.055555556,0.017046638,0.024691358,0.037037037,0.074074075,0.09259259
7.2,0.041117284,0.043209877,0.043209877,0.014304307,0.018518519,0.024691358,0.055555556,0.074074075
7.3,0.032635804,0.030864198,0.030864198,0.01225265,0.012345679,0.018518519,0.043209877,0.061728396
7.4,0.025372429,0.024691358,0.024691358,0.010699678,0.0061728396,0.012345679,0.037037037,0.049382716
7.5,0.017837448,0.018518519,0.018518519,0.008689216,0.0061728396,0.012345679,0.024691358,0.037037037
7.6,0.013320988,0.012345679,0.012345679,0.007122825,0.0,0.0061728396,0.018518519,0.030864198
7.7,0.009207819,0.0061728396,0.0061728396,0.0056739068,0.0,0.0061728396,0.012345679,0.018518519
7.8,0.006436214,0.0061728396,0.0061728396,0.004686367,0.0,0.0,0.012345679,0.018518519
7.9,0.0035020576,0.0061728396,0.0,0.003701574,0.0,0.0,0.0061728396,0.012345679
8.0,0.0018497943,0.0,0.0,0.0029771442,0.0,0.0,0.0061728396,0.0061728396
8.1,8.5390947E-4,0.0,0.0,0.0021669946,0.0,0.0,0.0,0.0061728396
8.2,3.559671E-4,0.0,0.0,0.001439203,0.0,0.0,0.0,0.0061728396
8.3,6.378601E-5,0.0,0.0,6.243413E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
