Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,6.8195066,6.7777777,7.0,0.6622517,5.617284,6.1666665,7.4506173,8.185185
5.1,5.397147,5.376543,5.432099,0.53405935,4.4074073,4.8703704,5.9074073,6.5061727
5.2,4.263173,4.2469134,4.283951,0.42951387,3.4567902,3.845679,4.685185,5.1728396
5.3,3.3627717,3.351852,3.2777777,0.34866524,2.728395,3.0123458,3.6975307,4.1049385
5.4,2.6471488,2.6419754,2.5987654,0.282476,2.1296296,2.3765433,2.9135802,3.2407408
5.5,2.0806024,2.0679011,1.9938271,0.22778003,1.6728395,1.8580247,2.3024693,2.5555556
5.6,1.6277577,1.6172839,1.5555556,0.18598217,1.2901235,1.4444444,1.808642,2.006173
5.7,1.2689352,1.2654321,1.2160494,0.1494761,0.99382716,1.1172839,1.425926,1.5679013
5.8,0.98425394,0.9814815,0.9814815,0.119899705,0.77160496,0.86419755,1.0987654,1.2345679
5.9,0.7482406,0.74691355,0.74691355,0.096592665,0.5740741,0.654321,0.83950615,0.9506173
6.0,0.59197646,0.58641976,0.5925926,0.07984623,0.44444445,0.5123457,0.6728395,0.7592593
6.1,0.4545074,0.45061728,0.44444445,0.06664079,0.33333334,0.3888889,0.5185185,0.58641976
6.2,0.3579615,0.3580247,0.34567901,0.056420397,0.25308642,0.30246913,0.41358024,0.47530866
6.3,0.28169948,0.2777778,0.2777778,0.04803149,0.19753087,0.2345679,0.3271605,0.38271606
6.4,0.2199237,0.21604939,0.2345679,0.040768445,0.14814815,0.17901234,0.25925925,0.30864197
6.5,0.1689415,0.16666667,0.16666667,0.03453027,0.10493827,0.13580246,0.2037037,0.24074075
6.6,0.13073939,0.12962963,0.12345679,0.0294264,0.074074075,0.09876543,0.16049382,0.19135803
6.7,0.10024644,0.09876543,0.09259259,0.024677042,0.055555556,0.074074075,0.12345679,0.15432099
6.8,0.079117395,0.08024691,0.08024691,0.02191612,0.037037037,0.055555556,0.09876543,0.12962963
6.9,0.06114784,0.061728396,0.061728396,0.019004272,0.024691358,0.043209877,0.08024691,0.09876543
7.0,0.04778323,0.049382716,0.043209877,0.016629359,0.018518519,0.030864198,0.061728396,0.086419754
7.1,0.036124736,0.037037037,0.037037037,0.014281373,0.012345679,0.024691358,0.049382716,0.06790123
7.2,0.02724264,0.024691358,0.024691358,0.012028419,0.0061728396,0.018518519,0.037037037,0.055555556
7.3,0.021298863,0.018518519,0.018518519,0.010180828,0.0061728396,0.012345679,0.030864198,0.043209877
7.4,0.01642931,0.018518519,0.012345679,0.008887511,0.0,0.0061728396,0.024691358,0.037037037
7.5,0.011682187,0.012345679,0.012345679,0.007431512,0.0,0.0061728396,0.018518519,0.030864198
7.6,0.008767565,0.0061728396,0.0061728396,0.006284135,0.0,0.0,0.012345679,0.024691358
7.7,0.006157042,0.0061728396,0.0061728396,0.0051422957,0.0,0.0,0.012345679,0.018518519
7.8,0.0042337067,0.0061728396,0.0061728396,0.0042738086,0.0,0.0,0.0061728396,0.012345679
7.9,0.0023340678,0.0,0.0,0.0032670007,0.0,0.0,0.0061728396,0.0061728396
8.0,0.0012282489,0.0,0.0,0.0025044421,0.0,0.0,0.0061728396,0.0061728396
8.1,6.003017E-4,0.0,0.0,0.0018295753,0.0,0.0,0.0,0.0061728396
8.2,2.4880926E-4,0.0,0.0,0.0012144535,0.0,0.0,0.0,0.0061728396
8.3,7.108836E-5,0.0,0.0,6.5881805E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
