Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob
861,Airport Lake,3.2727272E-4,0.16363636
667,Almanor 2011 CFM,0.0016,0.6181818
219,Anacapa-Dume alt 1,1.09090906E-4,0.054545455
197,Anaheim,1.09090906E-4,0.054545455
722,Antelope Valley 2011,8.7272725E-4,0.38181818
845,Ash Hill,6.1818183E-4,0.3090909
881,Baker,1.09090906E-4,0.054545455
668,Bartlett Springs 2011 CFM,0.0013818182,0.56363636
669,Battle Creek 2011 CFM,2.9090908E-4,0.14545454
842,Bear River fault zone,5.8181817E-4,0.27272728
581,Bennett Valley 2011 CFM,8.0E-4,0.34545454
158,Bicycle Lake,9.454545E-4,0.4181818
741,Big Lagoon - Bald Mtn 2011 CFM,5.090909E-4,0.23636363
192,Big Pine (Central),4.7272726E-4,0.23636363
191,Big Pine (East),5.4545456E-4,0.25454545
200,Big Pine (West),3.6363635E-5,0.018181818
87,Blackwater,6.909091E-4,0.3090909
169,Blue Cut,7.272727E-4,0.34545454
170,Brawley (Seismic Zone) alt 1,0.008945455,1.0
541,Breckenridge 2011,3.6363635E-5,0.018181818
882,Bullion Mountains,5.090909E-4,0.25454545
94,Burnt Mtn,2.9090908E-4,0.14545454
561,Butano 2011 CFM,4.7272726E-4,0.2
165,Cady,8.0E-4,0.34545454
602,Calaveras (Central) 2011 CFM,0.0047636363,0.90909094
601,Calaveras (No) 2011 CFM,0.0019636364,0.6727273
621,Calaveras (So) - Paicines extension 2011 CFM,0.004981818,0.90909094
603,Calaveras (So) 2011 CFM,0.0052363635,0.90909094
88,Calico-Hidalgo,0.0011272727,0.4909091
724,Camp Rock 2011,4.0E-4,0.16363636
173,Canada David (Detachment),0.0,0.0
176,Carlsbad,3.6363635E-5,0.018181818
721,Carson Range (Genoa),9.090909E-4,0.38181818
670,Casmalia 2011 CFM,2.9090908E-4,0.14545454
34,Cedar Mtn-Mahogany Mtn,6.909091E-4,0.27272728
172,Cerro Prieto,0.011963637,1.0
129,Channel Islands Thrust,9.818182E-4,0.43636364
214,Channel Islands Western Deep Ramp,4.0E-4,0.18181819
238,Chino alt 1,0.0013818182,0.5272727
124,Clamshell-Sawpit,1.4545454E-4,0.07272727
844,Clayton,2.5454545E-4,0.12727273
81,Cleghorn,2.5454545E-4,0.12727273
884,Cleghorn Lake,6.5454544E-4,0.29090908
883,Cleghorn Pass,8.7272725E-4,0.36363637
582,Collayami 2011 CFM,4.7272726E-4,0.2
184,Compton,4.7272726E-4,0.21818182
622,Concord 2011 CFM,0.0017454545,0.6909091
626,Contra Costa (Lafayette) 2011 CFM,1.4545454E-4,0.07272727
633,Contra Costa Shear Zone (connector) 2011 CFM,3.6363635E-4,0.18181819
776,Coronado Bank alt1,0.0024727273,0.74545455
157,Coyote Canyon,0.0014181818,0.5090909
163,Coyote Lake,6.5454544E-4,0.29090908
125,Cucamonga,4.3636363E-4,0.21818182
894,Davis Creek,7.636364E-4,0.29090908
245,Death Valley (Black Mtns Frontal),4.7272726E-4,0.23636363
45,Death Valley (Fish Lake Valley),0.0010181818,0.38181818
46,Death Valley (No),6.1818183E-4,0.3090909
246,Death Valley (So),8.0E-4,0.36363637
51,Deep Springs,4.0E-4,0.18181819
230,Del Valle,2.9090908E-4,0.12727273
889,Dog Valley,1.4545454E-4,0.07272727
888,Dry Mountain,1.8181818E-4,0.09090909
249,Earthquake Valley,3.2727272E-4,0.16363636
255,Earthquake Valley (No  Extension),4.7272726E-4,0.23636363
256,Earthquake Valley (So Extension),7.636364E-4,0.34545454
671,East Huasna 2011 CFM,3.6363635E-5,0.018181818
672,Eaton Roughs 2011 CFM,0.001890909,0.6545454
96,Elmore Ranch,0.0024727273,0.72727275
103,Elsinore (Coyote Mountains),0.0013090909,0.5090909
296,Elsinore (Glen Ivy) rev,0.0067272726,0.94545454
102,Elsinore (Julian),2.5454545E-4,0.12727273
402,Elsinore (Stepovers Combined),5.8181817E-4,0.27272728
299,Elsinore (Temecula) rev,6.5454544E-4,0.3090909
196,Elysian Park (Lower CFM),1.09090906E-4,0.054545455
146,Elysian Park (Upper),9.818182E-4,0.3272727
90,Emerson-Copper Mtn 2011,5.8181817E-4,0.25454545
95,Eureka Peak,8.7272725E-4,0.4181818
20,Fickle Hill (alt1),2.5454545E-4,0.12727273
698,Fish Slough 2011 CFM,1.4545454E-4,0.07272727
893,Fitzhugh Creek,1.8181818E-4,0.09090909
204,Fontana (Seismicity),1.4545454E-4,0.07272727
634,Franklin 2011 CFM,6.5454544E-4,0.27272728
699,Garberville - Briceland 2011 CFM,0.0015636364,0.56363636
159,Garlic Springs,6.909091E-4,0.3090909
341,Garlock (Central),0.0016727273,0.6363636
48,Garlock (East),0.0026909092,0.90909094
49,Garlock (West),6.5454544E-4,0.3272727
700,Gillem - Big Crack 2011 CFM,7.636364E-4,0.21818182
160,Goldstone Lake,0.0013818182,0.58181816
701,Goose Lake 2011 CFM,2.1818181E-4,0.10909091
86,Gravel Hills-Harper Lk,9.818182E-4,0.4181818
131,Great Valley 01,3.6363635E-5,0.018181818
133,Great Valley 02,3.6363635E-5,0.018181818
132,Great Valley 03 Mysterious Ridge,0.0012363637,0.47272727
383,Great Valley 03a Dunnigan Hills,9.090909E-4,0.36363637
134,Great Valley 04a Trout Creek,5.8181817E-4,0.29090908
381,Great Valley 04b Gordon Valley,0.0010909091,0.4909091
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0010909091,0.43636364
645,Great Valley 06 (Midland) 2011 CFM alt1,4.3636363E-4,0.21818182
136,Great Valley 07 (Orestimba),0.0012,0.43636364
137,Great Valley 08 (Quinto),3.6363635E-4,0.18181819
151,Great Valley 09 (Laguna Seca),0.0017090909,0.56363636
138,Great Valley 10 (Panoche),3.2727272E-4,0.16363636
139,Great Valley 11,4.0E-4,0.18181819
140,Great Valley 12,1.8181818E-4,0.09090909
142,Great Valley 13 (Coalinga),3.6363635E-4,0.18181819
141,Great Valley 14 (Kettleman Hills),2.5454545E-4,0.12727273
623,Green Valley 2011 CFM,0.003381818,0.90909094
636,Greenville (No) 2011 CFM,0.0010181818,0.45454547
635,Greenville (So) 2011 CFM,0.0010181818,0.43636364
702,Hartley Springs 2011 CFM,2.9090908E-4,0.14545454
37,Hat Creek-McArthur-Mayfield,9.818182E-4,0.38181818
639,Hayward (No) 2011 CFM,0.0028727273,0.8181818
638,Hayward (So) 2011 CFM,0.007563636,1.0
637,Hayward (So) extension 2011 CFM,0.004981818,0.96363634
167,Hector Mine,8.0E-4,0.38181818
84,Helendale-So Lockhart,5.090909E-4,0.25454545
703,Hilton Creek 2011 CFM,5.090909E-4,0.25454545
108,Hollywood,4.3636363E-4,0.21818182
228,Holser alt 1,1.8181818E-4,0.09090909
723,Homestead Valley 2011,2.5454545E-4,0.12727273
704,Honey Lake 2011 CFM,0.0015272727,0.58181816
30,Hosgri,6.5454544E-4,0.29090908
208,Hosgri (Extension),3.6363635E-4,0.18181819
50,Hunter Mountain-Saline Valley,0.0010909091,0.43636364
677,Hunting Creek - Bartlett Springs connector 2011,0.0012363637,0.5272727
640,Hunting Creek - Berryessa 2011 CFM,0.0049090907,0.8909091
97,Imperial,0.010581818,1.0
678,Incline Village 2011 CFM,0.0,0.0
65,Independence rev 2011,1.4545454E-4,0.07272727
892,Jess Valley,7.272727E-5,0.036363635
91,Johnson Valley (No) 2011 rev,5.090909E-4,0.23636363
168,Joshua Tree (Seismicity),3.6363635E-5,0.018181818
679,Keddie Ridge 2011 CFM,3.6363635E-4,0.16363636
542,Kern Canyon (Lake Isabella) 2011,0.0,0.0
544,Kern Canyon (North Kern) 2011,2.5454545E-4,0.10909091
543,Kern Canyon (South Kern) 2011,7.272727E-5,0.036363635
92,Kickapoo,4.7272726E-4,0.23636363
680,King Range 2011 CFM,0.0010181818,0.4909091
641,La Panza 2011,1.4545454E-4,0.07272727
104,Laguna Salada,0.0021454545,0.74545455
207,Lake Isabella (Seismicity),1.8181818E-4,0.09090909
642,Las Positas,5.4545456E-4,0.27272728
890,Last Chance,1.8181818E-4,0.09090909
85,Lenwood-Lockhart-Old Woman Springs,0.0011272727,0.4181818
705,Likely 2011 CFM,9.818182E-4,0.4
681,Lions Head 2011 CFM,3.6363635E-5,0.018181818
144,Little Lake,9.090909E-4,0.43636364
16,Little Salmon (Offshore),5.090909E-4,0.23636363
17,Little Salmon (Onshore),0.0016727273,0.74545455
683,Los Alamos 2011 CFM,4.3636363E-4,0.21818182
780,Los Alamos extension,3.6363635E-4,0.16363636
643,Los Medanos - Roe Island,3.6363635E-5,0.018181818
74,Los Osos 2011,1.8181818E-4,0.09090909
201,Lost Hills,5.4545456E-4,0.27272728
166,Ludlow,6.1818183E-4,0.29090908
644,Maacama 2011 CFM,0.003490909,0.8363636
22,Mad River (alt1),5.8181817E-4,0.25454545
221,Malibu Coast (Extension) alt 1,2.9090908E-4,0.14545454
220,Malibu Coast alt 1,7.272727E-4,0.3090909
164,Manix-Afton Hills,5.090909E-4,0.25454545
21,McKinleyville (alt1),5.090909E-4,0.23636363
155,McLean Lake,9.818182E-4,0.38181818
13,Mendocino,0.0139272725,1.0
605,Mission (connected) 2011 CFM,0.0013454546,0.56363636
250,Mission Creek,3.6363635E-4,0.16363636
779,Mission Hills 2011,5.4545456E-4,0.25454545
78,Mission Ridge-Arroyo Parida-Santa Ana,0.0026909092,0.6545454
686,Mohawk Valley 2011 CFM,6.5454544E-4,0.29090908
707,Mono Lake 2011 CFM,8.7272725E-4,0.4181818
646,Monte Vista - Shannon 2011 CFM,0.0023272727,0.8545455
11,Monterey Bay-Tularcitos,0.0012,0.5090909
188,Morales (East),1.09090906E-4,0.054545455
187,Morales (West),0.0,0.0
711,Mount Diablo Thrust North CFM,4.0E-4,0.2
713,Mount Diablo Thrust South,6.5454544E-4,0.3272727
156,Nelson Lake,8.3636364E-4,0.3272727
122,Newport-Inglewood (Offshore),4.3636363E-4,0.2
235,Newport-Inglewood alt 1,6.1818183E-4,0.27272728
83,North Frontal  (East),1.4545454E-4,0.07272727
82,North Frontal  (West),7.272727E-5,0.036363635
199,North Salt Lake,1.09090906E-4,0.054545455
687,North Tahoe 2011 CFM,2.9090908E-4,0.12727273
130,Northridge,3.6363635E-4,0.16363636
211,Northridge Hills,1.8181818E-4,0.09090909
116,Oak Ridge (Onshore),7.636364E-4,0.3272727
709,Oceanic - West Huasna,0.0012363637,0.43636364
777,Oceanside alt1,2.5454545E-4,0.12727273
921,Ortigalita (North),0.0026181818,0.74545455
9,Ortigalita (South),0.0012,0.5272727
64,Owens Valley,4.7272726E-4,0.21818182
891,Owens Valley Keough Hot Springs,1.8181818E-4,0.07272727
47,Owl Lake,0.001890909,0.6363636
841,Ozena,3.6363635E-5,0.018181818
109,Palos Verdes,0.0011272727,0.47272727
244,Panamint Valley,0.0010181818,0.43636364
162,Paradise,8.0E-4,0.34545454
186,Peralta Hills,7.272727E-5,0.036363635
647,Pilarcitos 2011 CFM,4.3636363E-4,0.2
193,Pine Mtn,2.9090908E-4,0.14545454
93,Pinto Mtn,9.454545E-4,0.4
89,Pisgah-Bullion Mtn-Mesquite Lk,9.818182E-4,0.4181818
212,Pitas Point (Lower West),4.0E-4,0.2
215,Pitas Point (Lower)-Montalvo,2.9090908E-4,0.14545454
688,Pittville 2011 CFM,8.0E-4,0.27272728
58,Pleito,9.454545E-4,0.43636364
666,Point Reyes 2011 CFM,6.5454544E-4,0.27272728
843,Point Reyes 2011 connector,1.09090906E-4,0.036363635
545,Polaris 2011 CFM,2.1818181E-4,0.10909091
240,Puente Hills,3.6363635E-4,0.18181819
648,Quien Sabe 2011 CFM,0.0010545454,0.4181818
152,Raymond,5.090909E-4,0.21818182
118,Red Mountain,0.0016,0.56363636
161,Red Pass,2.9090908E-4,0.14545454
232,Redondo Canyon alt 1,2.1818181E-4,0.10909091
649,Reliz 2011 CFM,6.1818183E-4,0.25454545
205,Richfield,3.6363635E-5,0.018181818
650,Rinconada 2011 CFM,6.909091E-4,0.27272728
38,Robinson Creek,3.6363635E-5,0.018181818
689,Rocky Ledge 2011 CFM,1.8181818E-4,0.09090909
651,Rodgers Creek - Healdsburg 2011 CFM,0.0022181817,0.7090909
123,Rose Canyon,0.0019272728,0.58181816
42,Round Valley,3.2727272E-4,0.16363636
690,Russ 2011 CFM,6.5454544E-4,0.3090909
287,San Andreas (Big Bend),0.004509091,1.0
300,San Andreas (Carrizo) rev,0.0049090907,1.0
285,San Andreas (Cholame) rev,0.0055636363,1.0
295,San Andreas (Coachella) rev,0.0049454547,0.9818182
658,San Andreas (Creeping Section) 2011 CFM,0.023672728,1.0
286,San Andreas (Mojave N),0.0042181816,1.0
301,San Andreas (Mojave S),0.018872727,1.0
294,San Andreas (North Branch Mill Creek),5.4545456E-4,0.25454545
654,San Andreas (North Coast) 2011 CFM,0.0052727275,0.9818182
653,San Andreas (Offshore) 2011 CFM,0.006218182,1.0
32,San Andreas (Parkfield),0.039745454,1.0
655,San Andreas (Peninsula) 2011 CFM,0.0032,0.92727274
282,San Andreas (San Bernardino N),0.006763636,0.9818182
283,San Andreas (San Bernardino S),0.0044363635,0.9818182
284,San Andreas (San Gorgonio Pass-Garnet HIll),0.003490909,0.96363634
657,San Andreas (Santa Cruz Mts) 2011 CFM,0.0062545454,0.9818182
80,San Cayetano,6.5454544E-4,0.3272727
178,San Clemente,0.0020727273,0.72727275
774,San Diego Trough north alt1,0.0021818182,0.7090909
