Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,4.105075E-6,4.113726E-6,4.0E-5,9.723545,2.4113644E-5,2.0E-5,1.7593058E-5,1.7630138E-5,5.0E-5,2.8360527,4.7629608E-5,3.0E-5,2.1417443E-4,2.1462643E-4,2.0E-4,0.9318517,2.846114E-4,7.0E-5,0.0021396813,0.0021442554,0.0011,0.5129986,0.0022440408,1.0E-4
6.1,4.105075E-6,4.113726E-6,4.0E-5,9.723545,2.4113644E-5,2.0E-5,1.7593058E-5,1.7630138E-5,5.0E-5,2.8360527,4.7629608E-5,3.0E-5,2.1417443E-4,2.1462643E-4,2.0E-4,0.9318517,2.846114E-4,7.0E-5,0.0021396813,0.0021442554,0.0011,0.5129986,0.0022440408,1.0E-4
6.2,4.105075E-6,4.113726E-6,4.0E-5,9.723545,2.4113644E-5,2.0E-5,1.7593058E-5,1.7630138E-5,5.0E-5,2.8360527,4.7629608E-5,3.0E-5,2.1417443E-4,2.1462643E-4,2.0E-4,0.9318517,2.846114E-4,7.0E-5,0.0021396813,0.0021442554,0.0011,0.5129986,0.0022440408,1.0E-4
6.3,4.105075E-6,4.113726E-6,4.0E-5,9.723545,2.4113644E-5,2.0E-5,1.7593058E-5,1.7630138E-5,5.0E-5,2.8360527,4.7629608E-5,3.0E-5,2.1417443E-4,2.1462643E-4,2.0E-4,0.9318517,2.846114E-4,7.0E-5,0.0021396813,0.0021442554,0.0011,0.5129986,0.0022440408,1.0E-4
6.4,4.105075E-6,4.113726E-6,4.0E-5,9.723545,2.4113644E-5,2.0E-5,1.7593058E-5,1.7630138E-5,5.0E-5,2.8360527,4.7629608E-5,3.0E-5,2.1417443E-4,2.1462643E-4,2.0E-4,0.9318517,2.846114E-4,7.0E-5,0.0021396813,0.0021442554,0.0011,0.5129986,0.0022440408,1.0E-4
6.5,2.9849807E-6,2.973154E-6,1.0E-5,3.3634315,1.2973124E-5,1.0E-5,1.2792712E-5,1.2742028E-5,1.0E-5,0.78480446,2.27419E-5,1.0E-5,1.5574014E-4,1.551233E-4,1.2E-4,0.7735782,1.8511864E-4,3.0E-5,0.0015563103,0.0015501654,7.6E-4,0.4902703,0.0016000879,5.0E-5
6.6,2.9849807E-6,2.973154E-6,1.0E-5,3.3634315,1.2973124E-5,1.0E-5,1.2792712E-5,1.2742028E-5,1.0E-5,0.78480446,2.27419E-5,1.0E-5,1.5574014E-4,1.551233E-4,1.2E-4,0.7735782,1.8511864E-4,3.0E-5,0.0015563103,0.0015501654,7.6E-4,0.4902703,0.0016000879,5.0E-5
6.7,2.6756725E-6,2.6582202E-6,1.0E-5,3.7619157,1.2658194E-5,1.0E-5,1.1467117E-5,1.1392323E-5,1.0E-5,0.87778413,2.1392209E-5,1.0E-5,1.396032E-4,1.386928E-4,1.0E-4,0.7210179,1.5869003E-4,2.0E-5,0.0013951553,0.0013860734,6.9E-4,0.4978091,0.0014260181,4.0E-5
6.8,2.3283721E-6,2.3047783E-6,1.0E-5,4.3388124,1.2304755E-5,1.0E-5,9.9787E-6,9.877584E-6,1.0E-5,1.0123934,1.9877485E-5,1.0E-5,1.214839E-4,1.2025302E-4,1.0E-4,0.8315799,1.4025062E-4,2.0E-5,0.001214175,0.001201887,5.9E-4,0.49089473,0.0012418389,4.0E-5
6.9,2.0972677E-6,2.0696405E-6,1.0E-5,4.831757,1.20696195E-5,1.0E-5,8.988259E-6,8.869858E-6,1.0E-5,1.1274137,1.8869769E-5,1.0E-5,1.0942656E-4,1.0798523E-4,1.0E-4,0.9260526,1.2798308E-4,2.0E-5,0.0010937268,0.0010793334,5.5E-4,0.50957376,0.0011192902,4.0E-5
7.0,1.7132242E-6,1.6787029E-6,1.0E-5,5.95698,1.1678686E-5,1.0E-5,7.3423685E-6,7.1944214E-6,1.0E-5,1.3899658,1.719435E-5,1.0E-5,8.938967E-5,8.75886E-5,8.0E-5,0.91336083,1.0758685E-4,2.0E-5,8.935372E-4,8.755446E-4,4.3E-4,0.49112287,9.155096E-4,4.0E-5
7.1,1.4215541E-6,1.3815746E-6,1.0E-5,7.238118,1.138156E-5,1.0E-5,6.0923603E-6,5.9210206E-6,1.0E-5,1.688898,1.5920961E-5,1.0E-5,7.417196E-5,7.208607E-5,7.0E-5,0.9710614,9.208463E-5,2.0E-5,7.414721E-4,7.206296E-4,3.7E-4,0.51343995,7.606007E-4,4.0E-5
7.2,9.097853E-7,8.60377E-7,1.0E-5,11.622812,1.0860368E-5,1.0E-5,3.899074E-6,3.6873246E-6,1.0E-5,2.7119935,1.3687288E-5,1.0E-5,4.7470192E-5,4.4892266E-5,7.0E-5,1.5592887,6.489136E-5,2.0E-5,4.7460053E-4,4.4883305E-4,2.5E-4,0.557,4.7881957E-4,3.0E-5
7.3,6.144169E-7,5.628199E-7,1.0E-5,17.767673,1.0562814E-5,1.0E-5,2.6332125E-6,2.4120832E-6,1.0E-5,4.1457944,1.2412059E-5,1.0E-5,3.205889E-5,2.9366722E-5,5.0E-5,1.7026075,3.9366427E-5,1.0E-5,3.2054266E-4,2.9362892E-4,1.5E-4,0.5108489,3.1362305E-4,2.0E-5
7.4,4.049844E-7,3.5728252E-7,1.0E-5,27.989056,1.0357279E-5,1.0E-5,1.7356463E-6,1.5312098E-6,1.0E-5,6.5307837,1.1531194E-5,1.0E-5,2.1131287E-5,1.8642324E-5,3.0E-5,1.6092415,2.8642136E-5,1.0E-5,2.1129279E-4,1.8640784E-4,1.0E-4,0.53645813,2.0640412E-4,2.0E-5
7.5,1.9871162E-7,1.5830383E-7,0.0,0.0,1.5830383E-7,0.0,8.5162094E-7,6.784448E-7,0.0,0.0,6.784448E-7,0.0,1.0368436E-5,8.260035E-6,0.0,0.0,8.260035E-6,0.0,1.0367952E-4,8.259736E-5,3.0E-5,0.3632077,9.2596536E-5,1.0E-5
