Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,3.0708583E-5,3.3095846E-5,0.00365,110.285736,0.003682975,0.00365,1.3160157E-4,1.4183241E-4,0.00528,37.227036,0.005341095,0.0052,0.0016010714,0.0017255784,0.00952,5.5169907,0.0102308765,0.00852,0.015895851,0.017135633,0.02164,1.2628655,0.029372295,0.01245
6.1,3.0708583E-5,3.3095846E-5,0.00365,110.285736,0.003682975,0.00365,1.3160157E-4,1.4183241E-4,0.00528,37.227036,0.005341095,0.0052,0.0016010714,0.0017255784,0.00952,5.5169907,0.0102308765,0.00852,0.015895851,0.017135633,0.02164,1.2628655,0.029372295,0.01245
6.2,1.1707779E-5,1.2545122E-5,0.00132,105.22018,0.0013325285,0.00132,5.017523E-5,5.3763757E-5,0.00197,36.641785,0.0019736604,0.00192,6.107122E-4,6.5438676E-4,0.00363,5.5471783,0.0038422993,0.00319,0.006090366,0.0065255696,0.00816,1.2504655,0.011115422,0.00462
6.3,1.1707779E-5,1.2545122E-5,0.00132,105.22018,0.0013325285,0.00132,5.017523E-5,5.3763757E-5,0.00197,36.641785,0.0019736604,0.00192,6.107122E-4,6.5438676E-4,0.00363,5.5471783,0.0038422993,0.00319,0.006090366,0.0065255696,0.00816,1.2504655,0.011115422,0.00462
6.4,7.929244E-6,8.480098E-6,8.7E-4,102.593155,8.784727E-4,8.7E-4,3.3982033E-5,3.6342793E-5,0.00133,36.595974,0.0013262959,0.00129,4.136527E-4,4.423877E-4,0.00247,5.583338,0.0026314189,0.00219,0.0041288356,0.0044154758,0.00545,1.234295,0.0074719205,0.00307
6.5,5.8832115E-6,6.285991E-6,6.8E-4,108.177055,6.862817E-4,6.8E-4,2.521352E-5,2.6939697E-5,0.00104,38.60474,0.0010369124,0.00101,3.0693135E-4,3.27944E-4,0.00175,5.336277,0.0019074258,0.00158,0.0030650778,0.0032748538,0.00398,1.2153214,0.005507518,0.00224
6.6,5.8832115E-6,6.285991E-6,6.8E-4,108.177055,6.862817E-4,6.8E-4,2.521352E-5,2.6939697E-5,0.00104,38.60474,0.0010369124,0.00101,3.0693135E-4,3.27944E-4,0.00175,5.336277,0.0019074258,0.00158,0.0030650778,0.0032748538,0.00398,1.2153214,0.005507518,0.00224
6.7,3.0715053E-6,3.2814662E-6,3.5E-4,106.65964,3.532803E-4,3.5E-4,1.3163528E-5,1.4063357E-5,5.4E-4,38.39766,5.440559E-4,5.3E-4,1.6025416E-4,1.7120909E-4,8.8E-4,5.139914,9.710721E-4,8.0E-4,0.0016013865,0.0017108864,0.00206,1.2040542,0.0027890387,0.00108
6.8,2.2722281E-6,2.4287538E-6,2.1E-4,86.4641,2.1242825E-4,2.1E-4,9.738084E-6,1.0408908E-5,3.5E-4,33.625046,3.5040537E-4,3.4E-4,1.1855473E-4,1.26722E-4,6.0E-4,4.7347736,6.6665356E-4,5.4E-4,0.001184915,0.0012665876,0.00143,1.1290178,0.001995663,7.3E-4
6.9,9.952399E-7,1.0653489E-6,7.0E-5,65.70618,7.1065275E-5,7.0E-5,4.265307E-6,4.5657757E-6,9.0E-5,19.711874,9.456537E-5,9.0E-5,5.1928873E-5,5.5587418E-5,2.2E-4,3.95773,2.355774E-4,1.8E-4,5.191674E-4,5.557858E-4,6.0E-4,1.0795527,8.256357E-4,2.7E-4
7.0,4.7385504E-7,5.0755597E-7,4.0E-5,78.809044,4.0507537E-5,4.0E-5,2.0308057E-6,2.1752398E-6,4.0E-5,18.388777,4.2175154E-5,4.0E-5,2.4724779E-5,2.6483543E-5,9.0E-5,3.3983366,9.648169E-5,7.0E-5,2.4722028E-4,2.6483546E-4,2.6E-4,0.9817417,3.8480366E-4,1.2E-4
