Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,6.9929876,6.9375,6.85,0.7842503,5.6125,6.225,7.7875,8.65
5.1,5.5364623,5.4875,5.4625,0.6320882,4.425,4.9375,6.175,6.8875
5.2,4.3792,4.35,4.175,0.5167265,3.475,3.8875,4.9,5.45
5.3,3.4585125,3.425,3.1,0.4192031,2.7375,3.0375,3.875,4.325
5.4,2.7244375,2.7,2.6375,0.34753776,2.125,2.375,3.075,3.4375
5.5,2.1422124,2.125,2.125,0.28164265,1.6375,1.8625,2.4125,2.7375
5.6,1.6846625,1.675,1.6375,0.231733,1.2625,1.45,1.9125,2.175
5.7,1.3207625,1.3,1.3,0.19331858,0.975,1.125,1.5,1.75
5.8,1.0286125,1.0125,1.0,0.15917346,0.7375,0.8625,1.1875,1.3875
5.9,0.7900125,0.775,0.775,0.13066289,0.55,0.6625,0.9125,1.075
6.0,0.629375,0.625,0.6375,0.1134804,0.425,0.5125,0.7375,0.875
6.1,0.4826375,0.475,0.475,0.095951326,0.3125,0.3875,0.575,0.6875
6.2,0.3788125,0.375,0.375,0.08207379,0.225,0.2875,0.4625,0.5375
6.3,0.2937,0.2875,0.3,0.069135934,0.1625,0.225,0.3625,0.4375
6.4,0.225075,0.225,0.2,0.05885912,0.1125,0.1625,0.2875,0.35
6.5,0.17305,0.175,0.175,0.050183695,0.075,0.125,0.225,0.275
6.6,0.1309875,0.125,0.1125,0.043028712,0.05,0.0875,0.175,0.225
6.7,0.0977,0.1,0.1,0.035987046,0.0375,0.0625,0.1375,0.175
6.8,0.073675,0.075,0.0625,0.031516664,0.025,0.0375,0.1125,0.1375
6.9,0.05525,0.05,0.0625,0.027597765,0.0125,0.025,0.0875,0.1125
7.0,0.0410625,0.0375,0.0375,0.02390552,0.0,0.0125,0.0625,0.1
7.1,0.02915,0.025,0.025,0.019349467,0.0,0.0125,0.05,0.075
7.2,0.0199,0.0125,0.0125,0.015557781,0.0,0.0,0.0375,0.05
7.3,0.0144625,0.0125,0.0125,0.013023035,0.0,0.0,0.025,0.05
7.4,0.0094125,0.0125,0.0,0.010388408,0.0,0.0,0.025,0.0375
7.5,0.0059125,0.0,0.0,0.008307684,0.0,0.0,0.0125,0.025
7.6,0.0035125,0.0,0.0,0.006570713,0.0,0.0,0.0125,0.025
7.7,0.0015875,0.0,0.0,0.0043118657,0.0,0.0,0.0,0.0125
7.8,6.25E-4,0.0,0.0,0.002725675,0.0,0.0,0.0,0.0125
7.9,2.25E-4,0.0,0.0,0.0016627206,0.0,0.0,0.0,0.0
8.0,1.125E-4,0.0,0.0,0.0011810964,0.0,0.0,0.0,0.0
8.1,3.75E-5,0.0,0.0,6.839675E-4,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
