Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.940229,7.5,6.642857,2.142559,4.928571,5.964286,9.964286,13.178572
5.1,6.2896237,5.964286,5.428571,1.7156662,3.8214285,4.714286,7.928571,10.428572
5.2,4.979649,4.714286,4.25,1.3740177,2.9642856,3.7142856,6.285714,8.285714
5.3,3.9410336,3.75,3.5714285,1.1027938,2.3214285,2.892857,5.0,6.607143
5.4,3.1147163,2.9642856,2.8214285,0.8859892,1.7857143,2.2857144,3.9642856,5.214286
5.5,2.4588425,2.357143,2.2142856,0.7141715,1.3571428,1.7857143,3.142857,4.142857
5.6,1.9394307,1.8571428,1.6785715,0.57552,1.0357143,1.3928572,2.5,3.2857144
5.7,1.5248319,1.4642857,1.3571428,0.46342665,0.78571427,1.0714285,1.9642857,2.607143
5.8,1.1942017,1.1428572,1.1071428,0.3749724,0.60714287,0.8214286,1.5714285,2.0714285
5.9,0.9200903,0.89285713,0.8214286,0.30215836,0.42857143,0.64285713,1.2142857,1.6071428
6.0,0.73759663,0.71428573,0.64285713,0.25164095,0.32142857,0.5,0.96428573,1.2857143
6.1,0.57544327,0.5714286,0.5714286,0.21093477,0.21428572,0.35714287,0.78571427,1.0357143
6.2,0.46111134,0.42857143,0.39285713,0.17905939,0.17857143,0.2857143,0.64285713,0.85714287
6.3,0.3699706,0.35714287,0.2857143,0.15399285,0.10714286,0.21428572,0.53571427,0.71428573
6.4,0.29469958,0.2857143,0.25,0.13247481,0.071428575,0.17857143,0.42857143,0.60714287
6.5,0.2302584,0.21428572,0.17857143,0.11356614,0.035714287,0.10714286,0.35714287,0.5
6.6,0.18215126,0.17857143,0.14285715,0.09784929,0.035714287,0.071428575,0.2857143,0.39285713
6.7,0.14145589,0.14285715,0.10714286,0.083804145,0.0,0.071428575,0.21428572,0.32142857
6.8,0.112537816,0.10714286,0.071428575,0.072462164,0.0,0.035714287,0.17857143,0.2857143
6.9,0.08934454,0.071428575,0.071428575,0.06294652,0.0,0.035714287,0.14285715,0.25
7.0,0.07087815,0.071428575,0.035714287,0.05504714,0.0,0.0,0.10714286,0.21428572
7.1,0.05442227,0.035714287,0.035714287,0.047275804,0.0,0.0,0.10714286,0.17857143
7.2,0.041147057,0.035714287,0.035714287,0.04013397,0.0,0.0,0.071428575,0.14285715
7.3,0.03267857,0.035714287,0.0,0.035053913,0.0,0.0,0.071428575,0.10714286
7.4,0.025415966,0.035714287,0.0,0.030594386,0.0,0.0,0.071428575,0.10714286
7.5,0.017886555,0.0,0.0,0.025470508,0.0,0.0,0.035714287,0.071428575
7.6,0.013369747,0.0,0.0,0.021533325,0.0,0.0,0.035714287,0.071428575
7.7,0.009226891,0.0,0.0,0.01763636,0.0,0.0,0.035714287,0.035714287
7.8,0.006457983,0.0,0.0,0.014710895,0.0,0.0,0.035714287,0.035714287
7.9,0.0035105043,0.0,0.0,0.01082867,0.0,0.0,0.0,0.035714287
8.0,0.0018529412,0.0,0.0,0.007987319,0.0,0.0,0.0,0.035714287
8.1,8.6554623E-4,0.0,0.0,0.0055330982,0.0,0.0,0.0,0.0
8.2,3.5924368E-4,0.0,0.0,0.0035639617,0.0,0.0,0.0,0.0
8.3,6.302521E-5,0.0,0.0,0.0014990198,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
