Parent ID,Parent Name,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
861,Airport Lake,0.05372,0.03939,0.04434,0.04734,0.05111,0.05367,0.04747
667,Almanor 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Anacapa-Dume alt 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Anaheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Antelope Valley 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,Ash Hill,0.00154,0.00103,0.00115,0.00125,0.00142,0.00154,9.2E-4
881,Baker,6.0E-5,4.0E-5,6.0E-5,6.0E-5,6.0E-5,6.0E-5,2.0E-5
668,Bartlett Springs 2011 CFM,1.0E-5,0.0,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
669,Battle Creek 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Bear River fault zone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Bennett Valley 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Bicycle Lake,2.6E-4,1.3E-4,1.8E-4,2.0E-4,2.4E-4,2.6E-4,1.2E-4
741,Big Lagoon - Bald Mtn 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Big Pine (Central),1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
191,Big Pine (East),4.0E-5,4.0E-5,4.0E-5,4.0E-5,4.0E-5,4.0E-5,3.0E-5
200,Big Pine (West),0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Blackwater,0.00112,7.4E-4,9.1E-4,9.5E-4,0.00105,0.00112,7.0E-4
169,Blue Cut,4.0E-5,3.0E-5,4.0E-5,4.0E-5,4.0E-5,4.0E-5,2.0E-5
170,Brawley (Seismic Zone) alt 1,8.0E-5,7.0E-5,8.0E-5,8.0E-5,8.0E-5,8.0E-5,6.0E-5
541,Breckenridge 2011,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
882,Bullion Mountains,3.0E-5,2.0E-5,2.0E-5,3.0E-5,3.0E-5,3.0E-5,2.0E-5
94,Burnt Mtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,Butano 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Cady,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
602,Calaveras (Central) 2011 CFM,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
601,Calaveras (No) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,Calaveras (So) - Paicines extension 2011 CFM,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
603,Calaveras (So) 2011 CFM,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
88,Calico-Hidalgo,9.0E-5,9.0E-5,9.0E-5,9.0E-5,9.0E-5,9.0E-5,7.0E-5
724,Camp Rock 2011,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
173,Canada David (Detachment),0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Carlsbad,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,Carson Range (Genoa),0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,Casmalia 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Cedar Mtn-Mahogany Mtn,2.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,1.0E-5
172,Cerro Prieto,2.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5
129,Channel Islands Thrust,2.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,1.0E-5
214,Channel Islands Western Deep Ramp,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
238,Chino alt 1,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
124,Clamshell-Sawpit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,Clayton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Cleghorn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
