Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.1048516,0.11197323,0.08288288
6.1,0.1048516,0.11197323,0.08288288
6.2,0.1048516,0.11197323,0.08288288
6.3,0.058800776,0.062353548,0.03963964
6.4,0.058800776,0.062353548,0.03963964
6.5,0.045533367,0.048214614,0.030630631
6.6,0.03760195,0.039795008,0.021621622
6.7,0.032224897,0.034104403,0.016216217
6.8,0.028409094,0.030074056,0.012612613
6.9,0.024622798,0.02607909,0.012612613
7.0,0.020057976,0.021267928,0.009009009
7.1,0.014687995,0.0156031465,0.0054054055
