Parent ID,Parent Name,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
861,Airport Lake,0.05496,0.0208,0.02858,0.03509,0.04552,0.0547,0.03608
667,Almanor 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Anacapa-Dume alt 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Anaheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Antelope Valley 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,Ash Hill,0.01373,0.00238,0.00399,0.00551,0.00884,0.01276,0.00213
881,Baker,3.6E-4,0.0,5.0E-5,8.0E-5,1.9E-4,3.6E-4,3.0E-5
668,Bartlett Springs 2011 CFM,2.0E-5,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
669,Battle Creek 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Bear River fault zone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Bennett Valley 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Bicycle Lake,0.00228,1.4E-4,3.5E-4,5.9E-4,0.00131,0.00214,2.1E-4
741,Big Lagoon - Bald Mtn 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Big Pine (Central),8.0E-5,1.0E-5,1.0E-5,1.0E-5,7.0E-5,8.0E-5,2.0E-5
191,Big Pine (East),7.0E-5,1.0E-5,2.0E-5,3.0E-5,5.0E-5,7.0E-5,1.0E-5
200,Big Pine (West),3.0E-5,0.0,0.0,0.0,2.0E-5,3.0E-5,0.0
87,Blackwater,0.01299,0.00237,0.00401,0.00542,0.00849,0.01231,0.00312
169,Blue Cut,1.0E-4,3.0E-5,7.0E-5,7.0E-5,9.0E-5,9.0E-5,2.0E-5
170,Brawley (Seismic Zone) alt 1,2.2E-4,1.0E-5,4.0E-5,1.0E-4,1.7E-4,2.2E-4,3.0E-5
541,Breckenridge 2011,2.0E-5,1.0E-5,2.0E-5,2.0E-5,2.0E-5,2.0E-5,0.0
882,Bullion Mountains,6.0E-5,0.0,1.0E-5,1.0E-5,3.0E-5,6.0E-5,0.0
94,Burnt Mtn,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5
