Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob
861,Airport Lake,0.0,0.0
667,Almanor 2011 CFM,0.0,0.0
219,Anacapa-Dume alt 1,5.0420167E-5,0.025210084
197,Anaheim,0.0,0.0
722,Antelope Valley 2011,0.0,0.0
845,Ash Hill,0.0,0.0
881,Baker,4.4817927E-5,0.022408964
668,Bartlett Springs 2011 CFM,4.7619047E-4,0.22408964
669,Battle Creek 2011 CFM,0.0,0.0
842,Bear River fault zone,0.0,0.0
581,Bennett Valley 2011 CFM,2.8011205E-5,0.014005602
158,Bicycle Lake,0.0,0.0
741,Big Lagoon - Bald Mtn 2011 CFM,1.9607843E-4,0.09803922
192,Big Pine (Central),5.602241E-6,0.0028011205
191,Big Pine (East),4.4817927E-5,0.022408964
200,Big Pine (West),0.0,0.0
87,Blackwater,0.0,0.0
169,Blue Cut,0.0,0.0
170,Brawley (Seismic Zone) alt 1,0.0013557423,0.5546219
541,Breckenridge 2011,5.602241E-6,0.0028011205
882,Bullion Mountains,0.0,0.0
94,Burnt Mtn,0.0,0.0
561,Butano 2011 CFM,9.5238094E-5,0.04761905
165,Cady,0.0,0.0
602,Calaveras (Central) 2011 CFM,6.0504203E-4,0.26050422
601,Calaveras (No) 2011 CFM,1.1764706E-4,0.05602241
621,Calaveras (So) - Paicines extension 2011 CFM,5.770308E-4,0.24929972
603,Calaveras (So) 2011 CFM,5.322129E-4,0.23529412
88,Calico-Hidalgo,1.4565827E-4,0.072829135
724,Camp Rock 2011,2.2408964E-5,0.011204482
173,Canada David (Detachment),0.0,0.0
176,Carlsbad,1.6806724E-5,0.008403362
721,Carson Range (Genoa),0.0,0.0
670,Casmalia 2011 CFM,5.0420167E-5,0.025210084
34,Cedar Mtn-Mahogany Mtn,0.0,0.0
172,Cerro Prieto,0.0,0.0
129,Channel Islands Thrust,4.4817927E-5,0.022408964
214,Channel Islands Western Deep Ramp,5.0420167E-5,0.025210084
238,Chino alt 1,2.2408964E-5,0.011204482
124,Clamshell-Sawpit,1.1204482E-5,0.005602241
844,Clayton,0.0,0.0
81,Cleghorn,4.4817927E-5,0.019607844
884,Cleghorn Lake,0.0,0.0
883,Cleghorn Pass,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0
184,Compton,1.6806724E-5,0.008403362
622,Concord 2011 CFM,7.2829134E-5,0.036414567
626,Contra Costa (Lafayette) 2011 CFM,3.3613447E-5,0.016806724
