Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob
861,Airport Lake,2.8011205E-5,0.014005602
667,Almanor 2011 CFM,0.0,0.0
219,Anacapa-Dume alt 1,1.3445379E-4,0.06162465
197,Anaheim,3.3613447E-5,0.016806724
722,Antelope Valley 2011,0.0,0.0
845,Ash Hill,0.0,0.0
881,Baker,5.602241E-5,0.028011205
668,Bartlett Springs 2011 CFM,8.5714285E-4,0.37815127
669,Battle Creek 2011 CFM,1.1764706E-4,0.05882353
842,Bear River fault zone,1.00840334E-4,0.05042017
581,Bennett Valley 2011 CFM,4.4817927E-5,0.022408964
158,Bicycle Lake,0.0,0.0
741,Big Lagoon - Bald Mtn 2011 CFM,3.4733894E-4,0.16806723
192,Big Pine (Central),5.602241E-5,0.028011205
191,Big Pine (East),1.06442574E-4,0.05322129
200,Big Pine (West),1.1204482E-5,0.005602241
87,Blackwater,5.602241E-6,0.0028011205
169,Blue Cut,1.2885153E-4,0.064425774
170,Brawley (Seismic Zone) alt 1,0.003439776,0.9551821
541,Breckenridge 2011,1.6806724E-5,0.008403362
882,Bullion Mountains,8.4033614E-5,0.042016808
94,Burnt Mtn,0.0,0.0
561,Butano 2011 CFM,2.2408964E-4,0.1092437
165,Cady,2.8011205E-5,0.014005602
602,Calaveras (Central) 2011 CFM,0.002044818,0.6666667
601,Calaveras (No) 2011 CFM,9.243697E-4,0.3977591
621,Calaveras (So) - Paicines extension 2011 CFM,0.0017086834,0.5882353
603,Calaveras (So) 2011 CFM,0.0017030812,0.5966387
88,Calico-Hidalgo,3.9215686E-4,0.1904762
724,Camp Rock 2011,1.2885153E-4,0.064425774
173,Canada David (Detachment),8.4033614E-5,0.042016808
176,Carlsbad,6.162465E-5,0.030812325
721,Carson Range (Genoa),1.9047619E-4,0.0952381
670,Casmalia 2011 CFM,1.1764706E-4,0.05602241
34,Cedar Mtn-Mahogany Mtn,1.1204482E-5,0.005602241
172,Cerro Prieto,0.0036470587,0.8795518
129,Channel Islands Thrust,3.4733894E-4,0.16806723
214,Channel Islands Western Deep Ramp,2.3529412E-4,0.1092437
238,Chino alt 1,3.3613447E-5,0.016806724
124,Clamshell-Sawpit,4.4817927E-5,0.022408964
844,Clayton,4.4817927E-5,0.022408964
81,Cleghorn,1.2885153E-4,0.05882353
884,Cleghorn Lake,4.4817927E-5,0.022408964
883,Cleghorn Pass,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0
184,Compton,1.6246499E-4,0.081232496
622,Concord 2011 CFM,2.9691876E-4,0.14845939
626,Contra Costa (Lafayette) 2011 CFM,1.2885153E-4,0.064425774
633,Contra Costa Shear Zone (connector) 2011 CFM,1.232493E-4,0.06162465
776,Coronado Bank alt1,3.3613446E-4,0.16806723
157,Coyote Canyon,0.0,0.0
163,Coyote Lake,0.0,0.0
125,Cucamonga,2.8571428E-4,0.14005603
894,Davis Creek,0.0,0.0
245,Death Valley (Black Mtns Frontal),2.9691876E-4,0.14845939
45,Death Valley (Fish Lake Valley),2.745098E-4,0.13725491
46,Death Valley (No),3.3613446E-4,0.16806723
246,Death Valley (So),3.4733894E-4,0.15966387
51,Deep Springs,0.0,0.0
230,Del Valle,1.06442574E-4,0.05322129
889,Dog Valley,3.9215687E-5,0.019607844
888,Dry Mountain,0.0,0.0
249,Earthquake Valley,3.7535015E-4,0.18487395
255,Earthquake Valley (No  Extension),3.7535015E-4,0.18487395
256,Earthquake Valley (So Extension),2.8011206E-4,0.13725491
671,East Huasna 2011 CFM,1.6806724E-5,0.008403362
672,Eaton Roughs 2011 CFM,5.658263E-4,0.26050422
96,Elmore Ranch,0.0,0.0
103,Elsinore (Coyote Mountains),1.00840334E-4,0.05042017
296,Elsinore (Glen Ivy) rev,3.1932772E-4,0.15686275
102,Elsinore (Julian),2.0728291E-4,0.10364146
402,Elsinore (Stepovers Combined),2.8571428E-4,0.14005603
299,Elsinore (Temecula) rev,3.0812324E-4,0.15126051
196,Elysian Park (Lower CFM),5.602241E-6,0.0028011205
146,Elysian Park (Upper),1.8487395E-4,0.086834736
90,Emerson-Copper Mtn 2011,2.6890758E-4,0.12885155
95,Eureka Peak,5.602241E-6,0.0028011205
20,Fickle Hill (alt1),1.7366947E-4,0.084033616
698,Fish Slough 2011 CFM,3.3613447E-5,0.016806724
893,Fitzhugh Creek,0.0,0.0
204,Fontana (Seismicity),0.0,0.0
634,Franklin 2011 CFM,2.745098E-4,0.13445379
699,Garberville - Briceland 2011 CFM,5.042017E-4,0.24089636
159,Garlic Springs,0.0,0.0
341,Garlock (Central),0.0010756303,0.47619048
48,Garlock (East),4.3137255E-4,0.20728292
49,Garlock (West),4.257703E-4,0.20728292
700,Gillem - Big Crack 2011 CFM,0.0,0.0
160,Goldstone Lake,1.1204482E-5,0.005602241
701,Goose Lake 2011 CFM,1.1204482E-5,0.005602241
86,Gravel Hills-Harper Lk,1.1764706E-4,0.05882353
131,Great Valley 01,0.0,0.0
133,Great Valley 02,5.602241E-6,0.0028011205
132,Great Valley 03 Mysterious Ridge,2.0168067E-4,0.10084034
383,Great Valley 03a Dunnigan Hills,0.0,0.0
134,Great Valley 04a Trout Creek,2.0168067E-4,0.10084034
381,Great Valley 04b Gordon Valley,1.5126051E-4,0.075630255
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0,0.0
645,Great Valley 06 (Midland) 2011 CFM alt1,8.9635854E-5,0.04481793
136,Great Valley 07 (Orestimba),0.0,0.0
137,Great Valley 08 (Quinto),2.2408964E-5,0.011204482
151,Great Valley 09 (Laguna Seca),5.602241E-5,0.028011205
138,Great Valley 10 (Panoche),7.8431374E-5,0.039215688
139,Great Valley 11,9.5238094E-5,0.04761905
140,Great Valley 12,1.00840334E-4,0.05042017
142,Great Valley 13 (Coalinga),1.4565827E-4,0.072829135
141,Great Valley 14 (Kettleman Hills),1.7366947E-4,0.086834736
623,Green Valley 2011 CFM,3.8655463E-4,0.18207283
636,Greenville (No) 2011 CFM,3.4733894E-4,0.16806723
635,Greenville (So) 2011 CFM,2.2969188E-4,0.11204482
702,Hartley Springs 2011 CFM,5.602241E-5,0.028011205
37,Hat Creek-McArthur-Mayfield,6.7226894E-5,0.033613447
639,Hayward (No) 2011 CFM,0.0019887956,0.70308125
638,Hayward (So) 2011 CFM,0.0015182073,0.5854342
637,Hayward (So) extension 2011 CFM,4.1456582E-4,0.19887955
167,Hector Mine,1.5126051E-4,0.075630255
84,Helendale-So Lockhart,1.06442574E-4,0.05042017
