Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.287259,7.2530866,7.191358,0.5795637,6.271605,6.703704,7.8641977,8.481482
5.1,5.7639794,5.7469134,5.808642,0.46973088,4.919753,5.296296,6.234568,6.7530866
5.2,4.558531,4.537037,4.240741,0.38183916,3.8641975,4.1790123,4.9444447,5.339506
5.3,3.5994403,3.5864198,3.728395,0.30976975,3.0370371,3.2901235,3.9074075,4.228395
5.4,2.8361688,2.8271606,2.7407408,0.2538483,2.3765433,2.5864198,3.080247,3.3580246
5.5,2.2311976,2.2222223,2.1049383,0.20782937,1.8518518,2.0246913,2.4320989,2.648148
5.6,1.7500453,1.7407408,1.7839506,0.17030568,1.4382716,1.5802469,1.9197531,2.0987654
5.7,1.3670576,1.3580247,1.3827161,0.14089006,1.1049383,1.2283951,1.5061729,1.654321
5.8,1.0631852,1.0555556,1.0555556,0.11539459,0.845679,0.9506173,1.1728395,1.308642
5.9,0.810963,0.80864197,0.79012346,0.09454152,0.63580245,0.7160494,0.90123457,1.0123457
6.0,0.64237654,0.63580245,0.6296296,0.07894399,0.5,0.5617284,0.7160494,0.8148148
6.1,0.49444857,0.49382716,0.49382716,0.06648558,0.37037036,0.42592594,0.5555556,0.63580245
6.2,0.3900247,0.3888889,0.37654322,0.056425966,0.29012346,0.33333334,0.44444445,0.5123457
6.3,0.30798766,0.30864197,0.28395063,0.048068274,0.22222222,0.25925925,0.3580247,0.4074074
6.4,0.2400679,0.2345679,0.22839506,0.041287344,0.16666667,0.19753087,0.28395063,0.3271605
6.5,0.18468107,0.18518518,0.17283951,0.035541505,0.12345679,0.14814815,0.22222222,0.25925925
6.6,0.14329217,0.14197531,0.13580246,0.03062792,0.086419754,0.11111111,0.17283951,0.20987654
6.7,0.10968107,0.10493827,0.10493827,0.026339587,0.061728396,0.086419754,0.13580246,0.16666667
6.8,0.08589506,0.086419754,0.08024691,0.022546409,0.043209877,0.061728396,0.11111111,0.13580246
6.9,0.066709876,0.06790123,0.06790123,0.01995833,0.030864198,0.049382716,0.086419754,0.11111111
7.0,0.05179424,0.049382716,0.049382716,0.017493647,0.018518519,0.037037037,0.06790123,0.086419754
7.1,0.039084364,0.037037037,0.037037037,0.015025472,0.012345679,0.024691358,0.055555556,0.074074075
7.2,0.029236626,0.030864198,0.024691358,0.012831372,0.0061728396,0.018518519,0.043209877,0.055555556
7.3,0.022833332,0.024691358,0.018518519,0.011011429,0.0061728396,0.012345679,0.030864198,0.043209877
7.4,0.017495885,0.018518519,0.018518519,0.009537021,0.0,0.0061728396,0.024691358,0.037037037
7.5,0.012374486,0.012345679,0.012345679,0.007912782,0.0,0.0061728396,0.018518519,0.030864198
7.6,0.009172839,0.0061728396,0.0061728396,0.0064961812,0.0,0.0,0.018518519,0.024691358
7.7,0.006450617,0.0061728396,0.0061728396,0.0054908395,0.0,0.0,0.012345679,0.018518519
7.8,0.004483539,0.0061728396,0.0061728396,0.0044638957,0.0,0.0,0.0061728396,0.012345679
7.9,0.0024403292,0.0,0.0,0.0033911995,0.0,0.0,0.0061728396,0.012345679
8.0,0.0013209877,0.0,0.0,0.002615982,0.0,0.0,0.0061728396,0.0061728396
8.1,6.090535E-4,0.0,0.0,0.0018548842,0.0,0.0,0.0,0.0061728396
8.2,2.4074074E-4,0.0,0.0,0.0011952297,0.0,0.0,0.0,0.0061728396
8.3,6.378601E-5,0.0,0.0,6.243413E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
