Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.977075,7.9125,8.0,0.75045013,6.725,7.2375,8.6625,9.6625
5.1,6.320275,6.25,6.2375,0.6127216,5.2875,5.725,6.8875,7.7375
5.2,4.9996123,4.9375,4.9875,0.5091093,4.1625,4.5125,5.475,6.225
5.3,3.9485624,3.925,3.9875,0.42197922,3.25,3.5375,4.3375,4.925
5.4,3.1151,3.0875,2.9375,0.34837693,2.5125,2.775,3.45,3.925
5.5,2.4551876,2.4375,2.5125,0.28713903,1.975,2.175,2.725,3.1125
5.6,1.93135,1.9125,1.875,0.2397746,1.5125,1.7,2.1625,2.45
5.7,1.512025,1.5,1.4125,0.1992559,1.1625,1.3125,1.7125,1.9375
5.8,1.18045,1.1625,1.225,0.16772836,0.8875,1.0125,1.3375,1.55
5.9,0.90395,0.9,0.8375,0.14099278,0.65,0.7625,1.05,1.2
6.0,0.7191625,0.7125,0.7125,0.12136282,0.5,0.6,0.8375,0.975
6.1,0.5542375,0.55,0.5875,0.10145192,0.3625,0.45,0.65,0.7625
6.2,0.4337,0.425,0.45,0.087316215,0.275,0.35,0.525,0.6125
6.3,0.3384875,0.3375,0.3,0.074892275,0.2125,0.2625,0.4125,0.5
6.4,0.2594125,0.25,0.25,0.06319062,0.15,0.2,0.325,0.4
6.5,0.1993125,0.1875,0.1875,0.05445605,0.1,0.15,0.25,0.3125
6.6,0.1523625,0.15,0.1625,0.04637996,0.075,0.1125,0.2,0.25
6.7,0.11325,0.1125,0.1,0.040005162,0.0375,0.075,0.15,0.2
6.8,0.0851375,0.0875,0.075,0.033401955,0.025,0.05,0.125,0.15
6.9,0.063475,0.0625,0.05,0.028742399,0.0125,0.0375,0.0875,0.125
7.0,0.0469,0.05,0.0375,0.024945185,0.0,0.025,0.075,0.1
7.1,0.0332625,0.025,0.025,0.020595789,0.0,0.0125,0.05,0.075
7.2,0.0233375,0.025,0.025,0.017043924,0.0,0.0125,0.0375,0.0625
7.3,0.0170125,0.0125,0.0125,0.0143396035,0.0,0.0,0.025,0.05
7.4,0.0108,0.0125,0.0,0.011540393,0.0,0.0,0.025,0.0375
7.5,0.007125,0.0,0.0,0.009647666,0.0,0.0,0.0125,0.0375
7.6,0.004175,0.0,0.0,0.0075083785,0.0,0.0,0.0125,0.025
7.7,0.0019125,0.0,0.0,0.0048692715,0.0,0.0,0.0,0.0125
7.8,8.625E-4,0.0,0.0,0.0032187272,0.0,0.0,0.0,0.0125
7.9,4.0E-4,0.0,0.0,0.0022011008,0.0,0.0,0.0,0.0125
8.0,1.75E-4,0.0,0.0,0.0014693652,0.0,0.0,0.0,0.0
8.1,6.25E-5,0.0,0.0,8.821122E-4,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
