Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob
861,Airport Lake,4.0141676E-4,0.040141676
667,Almanor 2011 CFM,0.001983471,0.18417946
219,Anacapa-Dume alt 1,9.4451E-5,0.0094451
197,Anaheim,5.9031878E-5,0.0059031877
722,Antelope Valley 2011,9.3270367E-4,0.09208973
845,Ash Hill,8.264463E-4,0.07910272
881,Baker,1.6528925E-4,0.016528925
668,Bartlett Springs 2011 CFM,0.0023494686,0.21605667
669,Battle Creek 2011 CFM,1.2987012E-4,0.012987013
842,Bear River fault zone,7.201889E-4,0.07083825
581,Bennett Valley 2011 CFM,0.0011688311,0.10979929
158,Bicycle Lake,0.0013459268,0.12514758
741,Big Lagoon - Bald Mtn 2011 CFM,9.090909E-4,0.08736718
192,Big Pine (Central),5.66706E-4,0.051948052
191,Big Pine (East),3.305785E-4,0.03305785
200,Big Pine (West),3.5419125E-5,0.0035419127
87,Blackwater,0.0011688311,0.10979929
169,Blue Cut,7.55608E-4,0.07438017
170,Brawley (Seismic Zone) alt 1,0.010094451,0.7390791
541,Breckenridge 2011,2.361275E-5,0.002361275
882,Bullion Mountains,6.139315E-4,0.059031878
94,Burnt Mtn,3.5419126E-4,0.035419125
561,Butano 2011 CFM,2.5974025E-4,0.024793388
165,Cady,6.729634E-4,0.063754424
602,Calaveras (Central) 2011 CFM,0.004628099,0.38252658
601,Calaveras (No) 2011 CFM,0.0016883117,0.16410862
621,Calaveras (So) - Paicines extension 2011 CFM,0.005194805,0.41912633
603,Calaveras (So) 2011 CFM,0.0049232584,0.41912633
88,Calico-Hidalgo,0.0015702479,0.14403778
724,Camp Rock 2011,6.3754426E-4,0.06257379
173,Canada David (Detachment),4.72255E-5,0.00472255
176,Carlsbad,1.7709563E-4,0.017709563
721,Carson Range (Genoa),0.0015230224,0.1475797
670,Casmalia 2011 CFM,2.1251476E-4,0.021251475
34,Cedar Mtn-Mahogany Mtn,9.681228E-4,0.08028335
172,Cerro Prieto,0.0118417945,0.78748524
129,Channel Islands Thrust,0.0012514758,0.11216056
214,Channel Islands Western Deep Ramp,4.0141676E-4,0.040141676
238,Chino alt 1,0.0015820543,0.14403778
124,Clamshell-Sawpit,2.0070838E-4,0.020070838
844,Clayton,3.1877213E-4,0.031877212
81,Cleghorn,3.896104E-4,0.038961038
884,Cleghorn Lake,7.4380165E-4,0.07201889
883,Cleghorn Pass,6.61157E-4,0.054309327
582,Collayami 2011 CFM,8.736718E-4,0.08618654
