Parent ID,Parent Name,Total Mean Annual Rate,Total 100 Year Prob
861,Airport Lake,0.0,0.0
667,Almanor 2011 CFM,0.0,0.0
219,Anacapa-Dume alt 1,4.72255E-5,0.00472255
197,Anaheim,0.0,0.0
722,Antelope Valley 2011,0.0,0.0
845,Ash Hill,0.0,0.0
881,Baker,3.5419125E-5,0.0035419127
668,Bartlett Springs 2011 CFM,7.083825E-4,0.07083825
669,Battle Creek 2011 CFM,0.0,0.0
842,Bear River fault zone,0.0,0.0
581,Bennett Valley 2011 CFM,2.361275E-5,0.002361275
158,Bicycle Lake,0.0,0.0
741,Big Lagoon - Bald Mtn 2011 CFM,2.5974025E-4,0.025974026
192,Big Pine (Central),1.1806375E-5,0.0011806375
191,Big Pine (East),3.5419125E-5,0.0035419127
200,Big Pine (West),0.0,0.0
87,Blackwater,0.0,0.0
169,Blue Cut,0.0,0.0
170,Brawley (Seismic Zone) alt 1,9.208973E-4,0.09208973
541,Breckenridge 2011,0.0,0.0
882,Bullion Mountains,0.0,0.0
94,Burnt Mtn,0.0,0.0
561,Butano 2011 CFM,1.1806375E-5,0.0011806375
165,Cady,0.0,0.0
602,Calaveras (Central) 2011 CFM,2.1251476E-4,0.021251475
601,Calaveras (No) 2011 CFM,5.9031878E-5,0.0059031877
621,Calaveras (So) - Paicines extension 2011 CFM,1.88902E-4,0.0188902
603,Calaveras (So) 2011 CFM,2.1251476E-4,0.021251475
88,Calico-Hidalgo,1.6528925E-4,0.016528925
724,Camp Rock 2011,1.1806375E-5,0.0011806375
173,Canada David (Detachment),0.0,0.0
176,Carlsbad,1.1806375E-5,0.0011806375
721,Carson Range (Genoa),0.0,0.0
670,Casmalia 2011 CFM,3.5419125E-5,0.0035419127
34,Cedar Mtn-Mahogany Mtn,0.0,0.0
172,Cerro Prieto,0.0,0.0
129,Channel Islands Thrust,8.264463E-5,0.008264462
214,Channel Islands Western Deep Ramp,8.264463E-5,0.008264462
238,Chino alt 1,1.1806375E-5,0.0011806375
124,Clamshell-Sawpit,2.361275E-5,0.002361275
844,Clayton,0.0,0.0
81,Cleghorn,3.5419125E-5,0.0035419127
884,Cleghorn Lake,0.0,0.0
883,Cleghorn Pass,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0
184,Compton,5.9031878E-5,0.0059031877
622,Concord 2011 CFM,5.9031878E-5,0.0059031877
626,Contra Costa (Lafayette) 2011 CFM,2.361275E-5,0.002361275
