Parent ID,Parent Name,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
861,Airport Lake,0.02323687,5.7877816E-4,0.0026045016,0.0063665593,0.014898178,0.023097536,0.015016077
667,Almanor 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Anacapa-Dume alt 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Anaheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Antelope Valley 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,Ash Hill,0.009335477,2.2508038E-4,8.2529476E-4,0.0018327974,0.0048445873,0.008703108,0.0020578778
881,Baker,2.1436227E-4,0.0,2.1436228E-5,4.2872456E-5,1.17899246E-4,2.1436227E-4,2.1436228E-5
668,Bartlett Springs 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,Battle Creek 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Bear River fault zone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Bennett Valley 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Bicycle Lake,0.0013719186,1.0718114E-5,6.430868E-5,1.9292605E-4,6.9667737E-4,0.0013076098,1.07181135E-4
741,Big Lagoon - Bald Mtn 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Big Pine (Central),7.5026794E-5,0.0,0.0,0.0,3.215434E-5,7.5026794E-5,0.0
191,Big Pine (East),4.2872456E-5,0.0,0.0,0.0,0.0,4.2872456E-5,1.0718114E-5
200,Big Pine (West),0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Blackwater,0.008113612,9.646302E-5,4.930332E-4,0.0013397642,0.004233655,0.007738478,0.0015969989
169,Blue Cut,8.574491E-5,0.0,2.1436228E-5,2.1436228E-5,4.2872456E-5,8.574491E-5,2.1436228E-5
170,Brawley (Seismic Zone) alt 1,6.430868E-5,0.0,0.0,0.0,3.215434E-5,6.430868E-5,1.0718114E-5
541,Breckenridge 2011,1.0718114E-5,0.0,0.0,0.0,0.0,1.0718114E-5,1.0718114E-5
882,Bullion Mountains,4.2872456E-5,0.0,0.0,0.0,3.215434E-5,4.2872456E-5,2.1436228E-5
94,Burnt Mtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,Butano 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Cady,2.2508038E-4,0.0,0.0,3.215434E-5,1.3933548E-4,2.2508038E-4,5.3590567E-5
602,Calaveras (Central) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,Calaveras (No) 2011 CFM,1.0718114E-5,0.0,0.0,1.0718114E-5,1.0718114E-5,1.0718114E-5,1.0718114E-5
621,Calaveras (So) - Paicines extension 2011 CFM,1.0718114E-5,0.0,0.0,0.0,0.0,1.0718114E-5,0.0
603,Calaveras (So) 2011 CFM,2.1436228E-5,0.0,1.0718114E-5,1.0718114E-5,1.0718114E-5,2.1436228E-5,0.0
88,Calico-Hidalgo,2.3579849E-4,1.0718114E-5,2.1436228E-5,6.430868E-5,1.8220794E-4,2.2508038E-4,5.3590567E-5
724,Camp Rock 2011,5.3590567E-5,0.0,0.0,1.0718114E-5,2.1436228E-5,5.3590567E-5,2.1436228E-5
173,Canada David (Detachment),0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Carlsbad,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,Carson Range (Genoa),0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,Casmalia 2011 CFM,1.0718114E-5,0.0,0.0,0.0,0.0,1.0718114E-5,0.0
34,Cedar Mtn-Mahogany Mtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Cerro Prieto,1.0718114E-5,1.0718114E-5,1.0718114E-5,1.0718114E-5,1.0718114E-5,1.0718114E-5,0.0
129,Channel Islands Thrust,9.646302E-5,0.0,0.0,0.0,3.215434E-5,9.646302E-5,1.0718114E-5
214,Channel Islands Western Deep Ramp,1.0718114E-5,0.0,0.0,0.0,1.0718114E-5,1.0718114E-5,0.0
238,Chino alt 1,1.07181135E-4,0.0,0.0,1.0718114E-5,2.1436228E-5,9.646302E-5,5.3590567E-5
124,Clamshell-Sawpit,1.0718114E-5,0.0,0.0,0.0,1.0718114E-5,1.0718114E-5,0.0
844,Clayton,1.0718114E-5,0.0,1.0718114E-5,1.0718114E-5,1.0718114E-5,1.0718114E-5,0.0
81,Cleghorn,5.3590567E-5,0.0,0.0,0.0,1.0718114E-5,5.3590567E-5,0.0
884,Cleghorn Lake,1.17899246E-4,1.0718114E-5,1.0718114E-5,1.0718114E-5,5.3590567E-5,1.17899246E-4,1.0718114E-5
883,Cleghorn Pass,1.17899246E-4,0.0,0.0,1.0718114E-5,5.3590567E-5,9.646302E-5,1.0718114E-5
582,Collayami 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Compton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,Concord 2011 CFM,1.0718114E-5,0.0,1.0718114E-5,1.0718114E-5,1.0718114E-5,1.0718114E-5,1.0718114E-5
626,Contra Costa (Lafayette) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,Contra Costa Shear Zone (connector) 2011 CFM,1.0718114E-5,0.0,0.0,0.0,0.0,1.0718114E-5,0.0
