Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob
861,Airport Lake,1.8079096E-4,0.084745765
667,Almanor 2011 CFM,4.6327684E-4,0.2259887
219,Anacapa-Dume alt 1,1.3559322E-4,0.06779661
197,Anaheim,1.1299435E-5,0.0056497175
722,Antelope Valley 2011,4.6327684E-4,0.2259887
845,Ash Hill,3.163842E-4,0.14124294
881,Baker,7.909605E-5,0.03954802
668,Bartlett Springs 2011 CFM,0.001740113,0.65536726
669,Battle Creek 2011 CFM,1.4689265E-4,0.073446326
842,Bear River fault zone,2.7118644E-4,0.13559322
581,Bennett Valley 2011 CFM,4.858757E-4,0.23163842
158,Bicycle Lake,2.5988702E-4,0.1299435
741,Big Lagoon - Bald Mtn 2011 CFM,7.457627E-4,0.3220339
192,Big Pine (Central),1.1299435E-4,0.056497175
191,Big Pine (East),2.3728814E-4,0.11299435
200,Big Pine (West),1.1299435E-5,0.0056497175
87,Blackwater,2.1468927E-4,0.10169491
169,Blue Cut,3.9548022E-4,0.19774011
170,Brawley (Seismic Zone) alt 1,0.0077062147,1.0
541,Breckenridge 2011,4.519774E-5,0.02259887
882,Bullion Mountains,2.8248588E-4,0.14124294
94,Burnt Mtn,3.163842E-4,0.15819208
561,Butano 2011 CFM,2.937853E-4,0.1299435
165,Cady,1.9209039E-4,0.096045196
602,Calaveras (Central) 2011 CFM,0.00459887,0.92655367
601,Calaveras (No) 2011 CFM,0.0020790962,0.7344633
621,Calaveras (So) - Paicines extension 2011 CFM,0.004384181,0.920904
603,Calaveras (So) 2011 CFM,0.0035141243,0.91525424
88,Calico-Hidalgo,6.327684E-4,0.2881356
724,Camp Rock 2011,1.1299435E-4,0.050847456
173,Canada David (Detachment),3.3898305E-5,0.016949153
176,Carlsbad,9.039548E-5,0.04519774
721,Carson Range (Genoa),8.474576E-4,0.38418078
670,Casmalia 2011 CFM,6.779661E-5,0.033898305
34,Cedar Mtn-Mahogany Mtn,2.0338983E-4,0.09039548
172,Cerro Prieto,0.011457627,1.0
129,Channel Islands Thrust,9.265537E-4,0.36158192
214,Channel Islands Western Deep Ramp,3.3898305E-4,0.15819208
238,Chino alt 1,6.2146893E-4,0.28248587
124,Clamshell-Sawpit,5.6497174E-5,0.028248588
844,Clayton,2.4858757E-4,0.12429378
81,Cleghorn,1.8079096E-4,0.084745765
884,Cleghorn Lake,5.1977404E-4,0.24293785
883,Cleghorn Pass,0.0,0.0
582,Collayami 2011 CFM,7.909605E-5,0.03954802
184,Compton,3.7288136E-4,0.16384181
622,Concord 2011 CFM,9.265537E-4,0.38418078
626,Contra Costa (Lafayette) 2011 CFM,3.0508474E-4,0.14689265
633,Contra Costa Shear Zone (connector) 2011 CFM,4.2937853E-4,0.20903955
776,Coronado Bank alt1,6.779661E-4,0.3220339
157,Coyote Canyon,6.4406777E-4,0.28248587
163,Coyote Lake,4.858757E-4,0.2259887
125,Cucamonga,3.276836E-4,0.15254237
894,Davis Creek,1.1299435E-4,0.056497175
245,Death Valley (Black Mtns Frontal),4.0677967E-4,0.19774011
45,Death Valley (Fish Lake Valley),5.084746E-4,0.24858756
46,Death Valley (No),5.084746E-4,0.24858756
246,Death Valley (So),9.265537E-4,0.37853107
51,Deep Springs,5.423729E-4,0.26553673
230,Del Valle,1.1299435E-4,0.056497175
889,Dog Valley,1.0169492E-4,0.050847456
888,Dry Mountain,4.519774E-5,0.02259887
249,Earthquake Valley,6.327684E-4,0.31073445
255,Earthquake Valley (No  Extension),7.00565E-4,0.32768363
256,Earthquake Valley (So Extension),4.858757E-4,0.23728813
671,East Huasna 2011 CFM,6.779661E-5,0.028248588
672,Eaton Roughs 2011 CFM,0.0017062147,0.5762712
96,Elmore Ranch,9.6045196E-4,0.4180791
103,Elsinore (Coyote Mountains),4.858757E-4,0.23163842
296,Elsinore (Glen Ivy) rev,0.0015367231,0.5423729
102,Elsinore (Julian),4.180791E-4,0.19774011
402,Elsinore (Stepovers Combined),6.779661E-4,0.33333334
299,Elsinore (Temecula) rev,6.2146893E-4,0.29943502
