Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.8066735,7.5375,6.5,1.5249174,5.7125,6.5,8.9875,12.0125
5.1,6.175318,5.9625,5.55,1.2037576,4.55,5.1125,7.125,9.5125
5.2,4.8830156,4.725,4.7,0.9508716,3.5875,4.05,5.65,7.4375
5.3,3.8559675,3.7375,3.9,0.7557649,2.7875,3.2,4.4625,5.85
5.4,3.0356874,2.95,2.9375,0.59551436,2.175,2.5125,3.5,4.5625
5.5,2.3860288,2.3125,2.25,0.46958575,1.7125,1.975,2.775,3.5875
5.6,1.872234,1.8125,1.725,0.36659506,1.3125,1.5375,2.2,2.8
5.7,1.4591337,1.425,1.375,0.28739703,1.0125,1.2,1.725,2.15
5.8,1.1334039,1.1125,1.1125,0.22314002,0.75,0.925,1.3375,1.65
5.9,0.8622293,0.8375,0.8375,0.1711078,0.5875,0.7,1.025,1.275
6.0,0.6814383,0.675,0.625,0.13811034,0.45,0.55,0.8125,0.9875
6.1,0.5236464,0.5125,0.5375,0.11019576,0.325,0.4125,0.625,0.7625
6.2,0.41366526,0.4125,0.375,0.091481365,0.25,0.325,0.5,0.6125
6.3,0.3257533,0.325,0.325,0.074117236,0.1875,0.25,0.4,0.4875
6.4,0.25555557,0.25,0.225,0.062814035,0.1375,0.1875,0.3125,0.3875
6.5,0.1961629,0.1875,0.2,0.053648584,0.1,0.15,0.25,0.3125
6.6,0.15250707,0.15,0.1375,0.045558956,0.0625,0.1125,0.2,0.25
6.7,0.11786723,0.1125,0.1125,0.039368324,0.05,0.075,0.1625,0.2
6.8,0.092926085,0.0875,0.075,0.033513974,0.0375,0.0625,0.125,0.1625
6.9,0.073305085,0.075,0.0625,0.029075434,0.025,0.05,0.1,0.1375
7.0,0.057391714,0.05,0.05,0.025037203,0.0125,0.0375,0.0875,0.1125
7.1,0.04385593,0.0375,0.0375,0.022374583,0.0125,0.025,0.0625,0.0875
7.2,0.03315678,0.0375,0.025,0.01922137,0.0,0.0125,0.05,0.075
7.3,0.026059322,0.025,0.025,0.016930327,0.0,0.0125,0.0375,0.0625
7.4,0.020021187,0.0125,0.0125,0.014904844,0.0,0.0,0.0375,0.05
7.5,0.014500942,0.0125,0.0125,0.012475159,0.0,0.0,0.025,0.0375
7.6,0.0110758,0.0125,0.0125,0.010739708,0.0,0.0,0.025,0.0375
7.7,0.00769774,0.0125,0.0,0.008744649,0.0,0.0,0.0125,0.025
7.8,0.0051318267,0.0,0.0,0.0070864824,0.0,0.0,0.0125,0.025
7.9,0.0028483993,0.0,0.0,0.005384254,0.0,0.0,0.0125,0.0125
8.0,0.0016713748,0.0,0.0,0.0042907204,0.0,0.0,0.0,0.0125
8.1,8.7099813E-4,0.0,0.0,0.0031840832,0.0,0.0,0.0,0.0125
8.2,4.8258004E-4,0.0,0.0,0.0024093222,0.0,0.0,0.0,0.0125
8.3,1.294727E-4,0.0,0.0,0.0012661576,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
