Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.9324126,7.8875,7.6625,0.7324852,6.6125,7.2,8.65,9.45
5.1,6.2808,6.2625,6.325,0.60070324,5.2125,5.675,6.8625,7.5125
5.2,4.975375,4.9625,4.9,0.5017813,4.0625,4.4625,5.4625,5.9875
5.3,3.9256375,3.9125,3.975,0.41027042,3.2125,3.5,4.3375,4.75
5.4,3.1009376,3.0875,3.0125,0.3394492,2.4875,2.75,3.4375,3.8
5.5,2.4397376,2.425,2.3875,0.28234208,1.9125,2.1375,2.7125,3.025
5.6,1.9183375,1.925,2.1,0.23709923,1.4875,1.6625,2.15,2.4
5.7,1.5032375,1.5,1.575,0.19900116,1.15,1.3,1.7125,1.9
5.8,1.1737624,1.1625,1.0625,0.16433485,0.8625,1.0,1.3375,1.5125
5.9,0.9037,0.9,0.95,0.13781098,0.65,0.7625,1.0375,1.175
6.0,0.7184,0.7125,0.6875,0.117960714,0.5,0.6,0.8375,0.9625
6.1,0.5540625,0.55,0.625,0.09918128,0.3625,0.45,0.65,0.75
6.2,0.4346375,0.4375,0.4375,0.08409985,0.275,0.35,0.5125,0.6
6.3,0.338225,0.3375,0.3125,0.072878994,0.2,0.2625,0.4125,0.4875
6.4,0.258525,0.2625,0.25,0.06061971,0.15,0.2,0.3125,0.375
6.5,0.196625,0.2,0.2,0.05287514,0.1,0.1375,0.25,0.3
6.6,0.150975,0.15,0.15,0.04606975,0.0625,0.1,0.2,0.25
6.7,0.11215,0.1125,0.1,0.039109234,0.0375,0.075,0.15,0.2
6.8,0.084625,0.0875,0.075,0.03417001,0.025,0.05,0.1125,0.1625
6.9,0.063975,0.0625,0.0625,0.03006207,0.0125,0.0375,0.0875,0.1375
7.0,0.0475875,0.05,0.0375,0.025192425,0.0125,0.025,0.075,0.1
7.1,0.034625,0.0375,0.025,0.020953482,0.0,0.0125,0.05,0.075
7.2,0.0240125,0.025,0.0125,0.017395651,0.0,0.0125,0.0375,0.0625
7.3,0.017375,0.0125,0.0125,0.014659016,0.0,0.0,0.025,0.05
7.4,0.0113625,0.0125,0.0,0.011803142,0.0,0.0,0.025,0.0375
7.5,0.0069625,0.0,0.0,0.009059493,0.0,0.0,0.0125,0.025
7.6,0.0041875,0.0,0.0,0.006881566,0.0,0.0,0.0125,0.025
7.7,0.001925,0.0,0.0,0.0047174282,0.0,0.0,0.0,0.0125
7.8,9.0E-4,0.0,0.0,0.003328074,0.0,0.0,0.0,0.0125
7.9,3.375E-4,0.0,0.0,0.0020270552,0.0,0.0,0.0,0.0125
8.0,1.5E-4,0.0,0.0,0.0013617468,0.0,0.0,0.0,0.0
8.1,1.25E-5,0.0,0.0,3.952847E-4,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
