Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,8.58182,8.178572,7.75,2.1217108,5.535714,6.607143,10.571428,13.785714
5.1,6.7958856,6.5,5.785714,1.6989353,4.321429,5.214286,8.392858,10.928572
5.2,5.377604,5.142857,4.821429,1.3630465,3.357143,4.107143,6.642857,8.714286
5.3,4.2517233,4.071429,3.857143,1.0926664,2.607143,3.25,5.285714,6.892857
5.4,3.358649,3.2142856,2.892857,0.87996185,2.0,2.5357144,4.178571,5.428571
5.5,2.6501265,2.5357144,2.357143,0.7100104,1.5357143,1.9642857,3.3214285,4.321429
5.6,2.0845816,2.0,1.7857143,0.5715828,1.1785715,1.5357143,2.642857,3.4285715
5.7,1.6368612,1.5714285,1.6071428,0.46180803,0.89285713,1.1785715,2.0714285,2.7142856
5.8,1.2814847,1.25,1.1428572,0.3731968,0.6785714,0.9285714,1.6428572,2.142857
5.9,0.9848194,0.96428573,0.89285713,0.30004156,0.5,0.6785714,1.2857143,1.6785715
6.0,0.7885949,0.75,0.75,0.25140718,0.35714287,0.53571427,1.0357143,1.3571428
6.1,0.61403674,0.60714287,0.5714286,0.21089363,0.25,0.39285713,0.8214286,1.0714285
6.2,0.4909163,0.4642857,0.4642857,0.17926489,0.17857143,0.32142857,0.6785714,0.89285713
6.3,0.39327246,0.39285713,0.35714287,0.1536491,0.14285715,0.25,0.53571427,0.75
6.4,0.31128162,0.2857143,0.2857143,0.13157384,0.10714286,0.17857143,0.42857143,0.60714287
6.5,0.24229693,0.21428572,0.21428572,0.11299088,0.071428575,0.14285715,0.35714287,0.5
6.6,0.19065204,0.17857143,0.14285715,0.09724256,0.035714287,0.10714286,0.2857143,0.39285713
6.7,0.14728673,0.14285715,0.10714286,0.08330588,0.0,0.071428575,0.21428572,0.32142857
6.8,0.11735612,0.10714286,0.071428575,0.072557114,0.0,0.035714287,0.17857143,0.2857143
6.9,0.09282449,0.071428575,0.071428575,0.06343758,0.0,0.035714287,0.14285715,0.25
7.0,0.073385715,0.071428575,0.035714287,0.055578496,0.0,0.035714287,0.14285715,0.21428572
7.1,0.05610816,0.035714287,0.035714287,0.04798689,0.0,0.0,0.10714286,0.17857143
7.2,0.04235,0.035714287,0.035714287,0.040874217,0.0,0.0,0.071428575,0.14285715
7.3,0.033640817,0.035714287,0.0,0.035923388,0.0,0.0,0.071428575,0.10714286
7.4,0.025924489,0.035714287,0.0,0.031058174,0.0,0.0,0.071428575,0.10714286
7.5,0.018164286,0.0,0.0,0.02576238,0.0,0.0,0.035714287,0.071428575
7.6,0.013406122,0.0,0.0,0.02159184,0.0,0.0,0.035714287,0.071428575
7.7,0.009031633,0.0,0.0,0.01752648,0.0,0.0,0.035714287,0.035714287
7.8,0.0061908164,0.0,0.0,0.014432274,0.0,0.0,0.035714287,0.035714287
7.9,0.0033255103,0.0,0.0,0.010600808,0.0,0.0,0.0,0.035714287
8.0,0.0017632653,0.0,0.0,0.0077983276,0.0,0.0,0.0,0.035714287
8.1,7.785714E-4,0.0,0.0,0.0052154316,0.0,0.0,0.0,0.0
8.2,2.9285715E-4,0.0,0.0,0.0032208252,0.0,0.0,0.0,0.0
8.3,7.346939E-5,0.0,0.0,0.0016182038,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
