Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,8.579754,8.4875,8.5125,1.2153428,6.525,7.375,9.7875,11.2125
5.1,6.7943916,6.725,6.4625,0.9742429,5.1375,5.825,7.7625,8.875
5.2,5.3765616,5.3125,5.4375,0.78287894,4.05,4.6125,6.15,7.0625
5.3,4.2511096,4.2,4.15,0.62870044,3.175,3.6375,4.875,5.6
5.4,3.3580709,3.3125,3.2875,0.5070073,2.4875,2.8625,3.8625,4.425
5.5,2.6495593,2.625,2.4625,0.40855202,1.9375,2.25,3.05,3.5
5.6,2.0841646,2.0625,2.0125,0.32985124,1.5125,1.7625,2.4125,2.775
5.7,1.6365354,1.625,1.6125,0.26776335,1.175,1.375,1.9,2.2
5.8,1.2812396,1.2625,1.2125,0.21720184,0.9,1.0625,1.5,1.7375
5.9,0.9845979,0.975,0.9875,0.17467666,0.675,0.8125,1.1625,1.3625
6.0,0.78840834,0.775,0.7875,0.14619085,0.525,0.65,0.925,1.1
6.1,0.61379373,0.6,0.55,0.12220879,0.4,0.5,0.7375,0.875
6.2,0.49071562,0.4875,0.4625,0.103197135,0.3125,0.3875,0.5875,0.7125
6.3,0.39309895,0.3875,0.35,0.088337466,0.2375,0.3125,0.475,0.5875
6.4,0.3111729,0.3,0.3,0.075543106,0.175,0.2375,0.3875,0.475
6.5,0.24216875,0.2375,0.225,0.06435158,0.125,0.175,0.3125,0.375
6.6,0.19054376,0.1875,0.175,0.0551232,0.1,0.1375,0.25,0.3125
6.7,0.14718542,0.15,0.1375,0.04721624,0.0625,0.1,0.2,0.25
6.8,0.1173125,0.1125,0.1125,0.040824506,0.05,0.075,0.1625,0.2
6.9,0.09275625,0.0875,0.0875,0.035523288,0.0375,0.0625,0.125,0.175
7.0,0.07331042,0.075,0.0625,0.030931477,0.025,0.0375,0.1,0.1375
7.1,0.056057293,0.05,0.05,0.02684343,0.0125,0.025,0.0875,0.1125
7.2,0.042292707,0.0375,0.0375,0.022679891,0.0,0.025,0.0625,0.0875
7.3,0.033570834,0.0375,0.025,0.019720318,0.0,0.0125,0.05,0.075
7.4,0.025867708,0.025,0.025,0.016896978,0.0,0.0125,0.0375,0.0625
7.5,0.018133333,0.0125,0.0125,0.013990346,0.0,0.0,0.0375,0.05
7.6,0.01339375,0.0125,0.0125,0.011710222,0.0,0.0,0.025,0.0375
7.7,0.009016667,0.0125,0.0,0.009473588,0.0,0.0,0.0125,0.025
7.8,0.0061760414,0.0,0.0,0.007713929,0.0,0.0,0.0125,0.025
7.9,0.0033239583,0.0,0.0,0.005843754,0.0,0.0,0.0125,0.0125
8.0,0.0017541667,0.0,0.0,0.0044220737,0.0,0.0,0.0,0.0125
8.1,7.7083334E-4,0.0,0.0,0.0030069896,0.0,0.0,0.0,0.0125
8.2,2.8958335E-4,0.0,0.0,0.001880486,0.0,0.0,0.0,0.0
8.3,7.2916664E-5,0.0,0.0,9.5195434E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
