Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,8.580689,8.54321,8.611111,0.78011477,7.123457,7.8333335,9.351851,10.234568
5.1,6.7949734,6.759259,6.6790123,0.6287702,5.617284,6.191358,7.419753,8.135802
5.2,5.376924,5.3580246,5.1728396,0.5081703,4.4135804,4.882716,5.876543,6.4382715
5.3,4.251361,4.228395,4.154321,0.4095209,3.4753087,3.851852,4.654321,5.0987654
5.4,3.3582973,3.3395061,3.1604939,0.3320311,2.7407408,3.0370371,3.6851852,4.04321
5.5,2.649814,2.6358025,2.5432098,0.2691375,2.148148,2.382716,2.9135802,3.1975307
5.6,2.084394,2.074074,2.0185184,0.21902898,1.6790123,1.8703704,2.3024693,2.5370371
5.7,1.636712,1.6296296,1.6049383,0.17867713,1.308642,1.462963,1.8209877,2.006173
5.8,1.2813127,1.2716049,1.2716049,0.14644909,1.0061729,1.1358025,1.425926,1.5802469
5.9,0.9846502,0.9814815,0.93209875,0.118412614,0.77160496,0.86419755,1.1049383,1.2283951
6.0,0.7884866,0.7839506,0.74691355,0.09964359,0.60493827,0.69135803,0.8888889,0.99382716
6.1,0.6139187,0.6111111,0.60493827,0.08336176,0.46296296,0.5308642,0.69753087,0.79012346
6.2,0.49082097,0.48765433,0.47530866,0.07027964,0.36419752,0.41975307,0.5617284,0.63580245
6.3,0.39317283,0.3888889,0.3888889,0.059676476,0.28395063,0.33333334,0.45061728,0.5185185
6.4,0.31121296,0.30864197,0.30246913,0.051145047,0.21604939,0.25925925,0.36419752,0.41975307
6.5,0.24221605,0.24074075,0.2345679,0.043504503,0.16666667,0.19753087,0.28395063,0.33333334
6.6,0.19058128,0.19135803,0.19135803,0.03668465,0.12345679,0.15432099,0.22839506,0.2654321
6.7,0.14720164,0.14814815,0.14814815,0.031021839,0.09259259,0.11728395,0.17901234,0.20987654
6.8,0.11727881,0.11728395,0.10493827,0.026543388,0.06790123,0.09259259,0.14197531,0.17283951
6.9,0.09274794,0.09259259,0.086419754,0.023136383,0.049382716,0.06790123,0.11728395,0.14197531
7.0,0.07331996,0.074074075,0.074074075,0.020036861,0.037037037,0.055555556,0.09259259,0.11728395
7.1,0.056072015,0.055555556,0.055555556,0.017213587,0.024691358,0.037037037,0.074074075,0.09259259
7.2,0.042314816,0.043209877,0.043209877,0.014464159,0.018518519,0.030864198,0.055555556,0.074074075
7.3,0.03361111,0.030864198,0.030864198,0.012472581,0.012345679,0.018518519,0.043209877,0.061728396
7.4,0.025910493,0.024691358,0.024691358,0.010680961,0.0061728396,0.012345679,0.037037037,0.049382716
7.5,0.018165639,0.018518519,0.018518519,0.008699609,0.0061728396,0.012345679,0.024691358,0.037037037
7.6,0.013409465,0.012345679,0.012345679,0.007086286,0.0,0.0061728396,0.018518519,0.030864198
7.7,0.009030865,0.0061728396,0.0061728396,0.005738113,0.0,0.0061728396,0.012345679,0.018518519
7.8,0.0061923866,0.0061728396,0.0061728396,0.004706172,0.0,0.0,0.012345679,0.018518519
7.9,0.0033312757,0.0,0.0,0.0037454162,0.0,0.0,0.0061728396,0.012345679
8.0,0.0017644033,0.0,0.0,0.0029313096,0.0,0.0,0.0061728396,0.0061728396
8.1,7.7777775E-4,0.0,0.0,0.0020671429,0.0,0.0,0.0,0.0061728396
8.2,2.932099E-4,0.0,0.0,0.0013227471,0.0,0.0,0.0,0.0061728396
8.3,7.304527E-5,0.0,0.0,6.675593E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
