Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.9994963,0.8197428,0.9977528
6.1,0.9994963,0.8197428,0.9977528
6.2,0.9994963,0.8197428,0.9977528
6.3,0.9994963,0.8197428,0.9977528
6.4,0.9985637,0.7863464,0.9977528
6.5,0.9985637,0.7863464,0.9977528
6.6,0.9974912,0.7653301,0.99662924
6.7,0.99402195,0.7279573,0.9921348
6.8,0.982366,0.66705585,0.9786517
6.9,0.9568981,0.60472953,0.9494382
7.0,0.9122654,0.53857493,0.8820225
7.1,0.73078585,0.3892527,0.6269663
7.2,0.0017059613,0.0017162096,0.0011235955
