Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.9883744,0.8581313,0.997
6.1,0.9883744,0.8581313,0.997
6.2,0.9858236,0.84589607,0.996
6.3,0.98056453,0.8262693,0.994
6.4,0.9802817,0.82545483,0.994
6.5,0.96418583,0.7818778,0.989
6.6,0.944232,0.74159855,0.98
6.7,0.93353575,0.72414345,0.974
6.8,0.92823017,0.7163265,0.971
6.9,0.9224587,0.7086016,0.967
7.0,0.9153533,0.69854414,0.965
7.1,0.9069065,0.6867609,0.959
7.2,0.9005954,0.6779862,0.952
7.3,0.87361985,0.6464459,0.915
7.4,0.81502223,0.5849004,0.829
7.5,0.7237319,0.50405955,0.717
7.6,0.6998321,0.4797804,0.685
7.7,0.6425865,0.42689896,0.622
7.8,0.5156581,0.32869273,0.449
7.9,0.3396584,0.20339666,0.251
8.0,0.2132593,0.120871,0.149
8.1,0.13596459,0.07483511,0.086
8.2,0.10730612,0.059791103,0.067
8.3,0.049783446,0.029032541,0.03
