Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob
861,Airport Lake,2.5641026E-5,0.012820513
667,Almanor 2011 CFM,0.0,0.0
219,Anacapa-Dume alt 1,2.5641026E-5,0.012820513
197,Anaheim,2.5641026E-5,0.012820513
722,Antelope Valley 2011,0.0,0.0
845,Ash Hill,0.0,0.0
881,Baker,0.0,0.0
668,Bartlett Springs 2011 CFM,0.001,0.44871795
669,Battle Creek 2011 CFM,1.2820512E-4,0.06410257
842,Bear River fault zone,2.051282E-4,0.102564104
581,Bennett Valley 2011 CFM,0.0,0.0
158,Bicycle Lake,0.0,0.0
741,Big Lagoon - Bald Mtn 2011 CFM,4.3589744E-4,0.20512821
192,Big Pine (Central),5.128205E-5,0.025641026
191,Big Pine (East),1.025641E-4,0.051282052
200,Big Pine (West),0.0,0.0
87,Blackwater,2.5641026E-5,0.012820513
169,Blue Cut,1.025641E-4,0.051282052
170,Brawley (Seismic Zone) alt 1,0.004641026,0.98717946
541,Breckenridge 2011,0.0,0.0
882,Bullion Mountains,7.6923076E-5,0.03846154
94,Burnt Mtn,0.0,0.0
561,Butano 2011 CFM,1.7948718E-4,0.08974359
165,Cady,2.5641026E-5,0.012820513
602,Calaveras (Central) 2011 CFM,0.0025384615,0.8717949
601,Calaveras (No) 2011 CFM,0.001051282,0.4871795
621,Calaveras (So) - Paicines extension 2011 CFM,0.0024102563,0.75641024
603,Calaveras (So) 2011 CFM,0.0022820514,0.8076923
88,Calico-Hidalgo,6.4102566E-4,0.2948718
724,Camp Rock 2011,1.025641E-4,0.051282052
173,Canada David (Detachment),5.128205E-5,0.025641026
176,Carlsbad,1.2820512E-4,0.06410257
721,Carson Range (Genoa),1.2820512E-4,0.06410257
670,Casmalia 2011 CFM,5.128205E-5,0.025641026
34,Cedar Mtn-Mahogany Mtn,2.5641026E-5,0.012820513
172,Cerro Prieto,0.004025641,0.9358974
129,Channel Islands Thrust,3.076923E-4,0.15384616
214,Channel Islands Western Deep Ramp,2.3076923E-4,0.102564104
238,Chino alt 1,1.2820512E-4,0.06410257
124,Clamshell-Sawpit,7.6923076E-5,0.03846154
844,Clayton,7.6923076E-5,0.03846154
81,Cleghorn,5.128205E-5,0.025641026
884,Cleghorn Lake,0.0,0.0
883,Cleghorn Pass,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0
184,Compton,1.7948718E-4,0.08974359
622,Concord 2011 CFM,2.5641025E-4,0.12820514
626,Contra Costa (Lafayette) 2011 CFM,7.6923076E-5,0.03846154
633,Contra Costa Shear Zone (connector) 2011 CFM,1.025641E-4,0.051282052
776,Coronado Bank alt1,5.128205E-4,0.24358974
157,Coyote Canyon,0.0,0.0
163,Coyote Lake,0.0,0.0
125,Cucamonga,1.7948718E-4,0.07692308
894,Davis Creek,0.0,0.0
245,Death Valley (Black Mtns Frontal),2.8205127E-4,0.14102565
45,Death Valley (Fish Lake Valley),2.051282E-4,0.102564104
46,Death Valley (No),4.102564E-4,0.20512821
246,Death Valley (So),3.076923E-4,0.14102565
51,Deep Springs,0.0,0.0
230,Del Valle,7.6923076E-5,0.03846154
889,Dog Valley,0.0,0.0
888,Dry Mountain,0.0,0.0
249,Earthquake Valley,3.8461538E-4,0.1923077
255,Earthquake Valley (No  Extension),3.8461538E-4,0.1923077
256,Earthquake Valley (So Extension),2.5641025E-4,0.12820514
671,East Huasna 2011 CFM,0.0,0.0
672,Eaton Roughs 2011 CFM,5.128205E-4,0.21794872
96,Elmore Ranch,0.0,0.0
103,Elsinore (Coyote Mountains),2.3076923E-4,0.115384616
296,Elsinore (Glen Ivy) rev,5.3846155E-4,0.24358974
102,Elsinore (Julian),4.102564E-4,0.20512821
402,Elsinore (Stepovers Combined),4.871795E-4,0.21794872
299,Elsinore (Temecula) rev,5.128205E-4,0.23076923
196,Elysian Park (Lower CFM),0.0,0.0
146,Elysian Park (Upper),2.051282E-4,0.102564104
90,Emerson-Copper Mtn 2011,5.128205E-5,0.025641026
95,Eureka Peak,0.0,0.0
20,Fickle Hill (alt1),7.6923076E-5,0.03846154
698,Fish Slough 2011 CFM,2.5641026E-5,0.012820513
893,Fitzhugh Creek,0.0,0.0
204,Fontana (Seismicity),0.0,0.0
634,Franklin 2011 CFM,3.3333333E-4,0.16666667
699,Garberville - Briceland 2011 CFM,5.3846155E-4,0.24358974
159,Garlic Springs,0.0,0.0
341,Garlock (Central),0.0012820513,0.5769231
48,Garlock (East),6.6666666E-4,0.30769232
49,Garlock (West),6.4102566E-4,0.30769232
700,Gillem - Big Crack 2011 CFM,0.0,0.0
160,Goldstone Lake,0.0,0.0
701,Goose Lake 2011 CFM,0.0,0.0
86,Gravel Hills-Harper Lk,1.025641E-4,0.051282052
131,Great Valley 01,0.0,0.0
133,Great Valley 02,0.0,0.0
132,Great Valley 03 Mysterious Ridge,3.076923E-4,0.15384616
383,Great Valley 03a Dunnigan Hills,0.0,0.0
134,Great Valley 04a Trout Creek,3.076923E-4,0.15384616
381,Great Valley 04b Gordon Valley,2.8205127E-4,0.14102565
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0,0.0
645,Great Valley 06 (Midland) 2011 CFM alt1,5.128205E-5,0.025641026
136,Great Valley 07 (Orestimba),0.0,0.0
137,Great Valley 08 (Quinto),0.0,0.0
151,Great Valley 09 (Laguna Seca),2.5641026E-5,0.012820513
138,Great Valley 10 (Panoche),2.5641026E-5,0.012820513
139,Great Valley 11,2.5641026E-5,0.012820513
140,Great Valley 12,2.5641026E-5,0.012820513
142,Great Valley 13 (Coalinga),0.0,0.0
141,Great Valley 14 (Kettleman Hills),1.025641E-4,0.051282052
623,Green Valley 2011 CFM,3.076923E-4,0.15384616
636,Greenville (No) 2011 CFM,3.3333333E-4,0.16666667
635,Greenville (So) 2011 CFM,2.051282E-4,0.102564104
702,Hartley Springs 2011 CFM,2.5641026E-5,0.012820513
37,Hat Creek-McArthur-Mayfield,7.6923076E-5,0.03846154
639,Hayward (No) 2011 CFM,0.002051282,0.75641024
638,Hayward (So) 2011 CFM,0.0018717949,0.6923077
637,Hayward (So) extension 2011 CFM,5.3846155E-4,0.25641027
167,Hector Mine,7.6923076E-5,0.03846154
84,Helendale-So Lockhart,1.7948718E-4,0.08974359
703,Hilton Creek 2011 CFM,5.128205E-5,0.025641026
108,Hollywood,3.076923E-4,0.15384616
228,Holser alt 1,1.5384615E-4,0.07692308
723,Homestead Valley 2011,0.0,0.0
704,Honey Lake 2011 CFM,0.0,0.0
30,Hosgri,1.7948718E-4,0.08974359
208,Hosgri (Extension),0.0,0.0
50,Hunter Mountain-Saline Valley,3.5897436E-4,0.17948718
677,Hunting Creek - Bartlett Springs connector 2011,8.974359E-4,0.42307693
640,Hunting Creek - Berryessa 2011 CFM,4.6153847E-4,0.23076923
97,Imperial,0.0043076924,0.94871795
678,Incline Village 2011 CFM,0.0,0.0
65,Independence rev 2011,5.128205E-5,0.025641026
892,Jess Valley,0.0,0.0
91,Johnson Valley (No) 2011 rev,7.6923076E-5,0.03846154
168,Joshua Tree (Seismicity),0.0,0.0
679,Keddie Ridge 2011 CFM,0.0,0.0
542,Kern Canyon (Lake Isabella) 2011,5.128205E-5,0.025641026
544,Kern Canyon (North Kern) 2011,2.5641026E-5,0.012820513
543,Kern Canyon (South Kern) 2011,2.5641026E-5,0.012820513
92,Kickapoo,0.0,0.0
680,King Range 2011 CFM,1.025641E-4,0.03846154
641,La Panza 2011,2.5641026E-5,0.012820513
104,Laguna Salada,2.5641026E-5,0.012820513
207,Lake Isabella (Seismicity),2.5641026E-5,0.012820513
642,Las Positas,0.0,0.0
890,Last Chance,0.0,0.0
85,Lenwood-Lockhart-Old Woman Springs,3.3333333E-4,0.15384616
705,Likely 2011 CFM,0.0,0.0
681,Lions Head 2011 CFM,0.0,0.0
144,Little Lake,5.128205E-5,0.025641026
16,Little Salmon (Offshore),6.4102566E-4,0.30769232
17,Little Salmon (Onshore),8.461538E-4,0.41025642
683,Los Alamos 2011 CFM,2.5641025E-4,0.12820514
780,Los Alamos extension,2.3076923E-4,0.115384616
643,Los Medanos - Roe Island,7.6923076E-5,0.03846154
74,Los Osos 2011,2.5641026E-5,0.012820513
201,Lost Hills,0.0,0.0
166,Ludlow,0.0,0.0
644,Maacama 2011 CFM,0.0018205128,0.6666667
22,Mad River (alt1),1.2820512E-4,0.06410257
221,Malibu Coast (Extension) alt 1,2.051282E-4,0.102564104
220,Malibu Coast alt 1,2.051282E-4,0.08974359
164,Manix-Afton Hills,1.2820512E-4,0.06410257
21,McKinleyville (alt1),2.5641026E-5,0.012820513
155,McLean Lake,0.0,0.0
13,Mendocino,0.0036666666,0.9358974
605,Mission (connected) 2011 CFM,2.5641025E-4,0.12820514
250,Mission Creek,1.7948718E-4,0.08974359
779,Mission Hills 2011,0.0,0.0
78,Mission Ridge-Arroyo Parida-Santa Ana,3.8461538E-4,0.17948718
686,Mohawk Valley 2011 CFM,5.128205E-5,0.025641026
707,Mono Lake 2011 CFM,0.0,0.0
646,Monte Vista - Shannon 2011 CFM,2.5641025E-4,0.12820514
11,Monterey Bay-Tularcitos,1.7948718E-4,0.08974359
188,Morales (East),2.5641026E-5,0.012820513
187,Morales (West),2.5641026E-5,0.012820513
711,Mount Diablo Thrust North CFM,1.7948718E-4,0.08974359
713,Mount Diablo Thrust South,7.6923076E-5,0.03846154
156,Nelson Lake,0.0,0.0
122,Newport-Inglewood (Offshore),2.5641025E-4,0.12820514
235,Newport-Inglewood alt 1,2.5641025E-4,0.115384616
83,North Frontal  (East),2.5641026E-5,0.012820513
82,North Frontal  (West),5.128205E-5,0.025641026
199,North Salt Lake,0.0,0.0
687,North Tahoe 2011 CFM,0.0,0.0
130,Northridge,1.2820512E-4,0.06410257
211,Northridge Hills,2.5641026E-5,0.012820513
116,Oak Ridge (Onshore),7.435898E-4,0.35897437
709,Oceanic - West Huasna,2.051282E-4,0.08974359
777,Oceanside alt1,1.2820512E-4,0.051282052
921,Ortigalita (North),7.6923076E-5,0.03846154
9,Ortigalita (South),7.6923076E-5,0.03846154
64,Owens Valley,3.3333333E-4,0.16666667
891,Owens Valley Keough Hot Springs,2.8205127E-4,0.14102565
47,Owl Lake,2.8205127E-4,0.14102565
841,Ozena,2.5641026E-5,0.012820513
109,Palos Verdes,5.128205E-4,0.25641027
244,Panamint Valley,4.871795E-4,0.24358974
162,Paradise,1.7948718E-4,0.08974359
186,Peralta Hills,2.5641026E-5,0.012820513
647,Pilarcitos 2011 CFM,2.051282E-4,0.102564104
193,Pine Mtn,7.6923076E-5,0.03846154
93,Pinto Mtn,5.6410255E-4,0.26923078
89,Pisgah-Bullion Mtn-Mesquite Lk,1.2820512E-4,0.06410257
212,Pitas Point (Lower West),5.3846155E-4,0.24358974
215,Pitas Point (Lower)-Montalvo,2.8205127E-4,0.14102565
688,Pittville 2011 CFM,0.0,0.0
58,Pleito,5.3846155E-4,0.24358974
666,Point Reyes 2011 CFM,5.128205E-5,0.025641026
843,Point Reyes 2011 connector,5.128205E-5,0.025641026
545,Polaris 2011 CFM,2.5641026E-5,0.012820513
240,Puente Hills,2.5641025E-4,0.115384616
