Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.864078,7.5,7.535714,1.8828356,5.178571,6.142857,9.607142,12.5
5.1,6.2200017,5.964286,5.25,1.5105627,4.035714,4.821429,7.642857,9.857142
5.2,4.914137,4.714286,4.392857,1.2129375,3.107143,3.7857144,6.035714,7.821429
5.3,3.87903,3.7142856,3.25,0.973993,2.4285715,2.9642856,4.785714,6.214286
5.4,3.0562053,2.9285715,2.607143,0.7801517,1.8571428,2.3214285,3.7857144,4.928571
5.5,2.402165,2.3214285,2.0714285,0.626614,1.4285715,1.8214285,3.0,3.857143
5.6,1.8809285,1.8214285,1.7142857,0.50057167,1.0714285,1.3928572,2.357143,3.0357144
5.7,1.4688845,1.4285715,1.2857143,0.4046763,0.78571427,1.0714285,1.8571428,2.392857
5.8,1.138617,1.1071428,1.0357143,0.32529044,0.60714287,0.8214286,1.4642857,1.8928572
5.9,0.8672858,0.85714287,0.75,0.25997606,0.42857143,0.60714287,1.1071428,1.4642857
6.0,0.68661356,0.6785714,0.60714287,0.21540378,0.32142857,0.4642857,0.89285713,1.1785715
6.1,0.52999336,0.5,0.5,0.17970145,0.21428572,0.35714287,0.71428573,0.9285714
6.2,0.41805443,0.39285713,0.35714287,0.15109536,0.14285715,0.2857143,0.5714286,0.75
6.3,0.32983193,0.32142857,0.32142857,0.12995778,0.10714286,0.21428572,0.4642857,0.60714287
6.4,0.25853145,0.25,0.21428572,0.11168561,0.071428575,0.14285715,0.35714287,0.5
6.5,0.19936205,0.17857143,0.17857143,0.09588788,0.035714287,0.10714286,0.2857143,0.39285713
6.6,0.15532383,0.14285715,0.10714286,0.082780994,0.035714287,0.071428575,0.25,0.35714287
6.7,0.12032435,0.10714286,0.10714286,0.07133119,0.0,0.035714287,0.17857143,0.2857143
6.8,0.09517319,0.071428575,0.071428575,0.062368084,0.0,0.035714287,0.14285715,0.25
6.9,0.07403156,0.071428575,0.035714287,0.053896014,0.0,0.035714287,0.14285715,0.17857143
7.0,0.058070302,0.035714287,0.035714287,0.047321565,0.0,0.0,0.10714286,0.17857143
7.1,0.044158638,0.035714287,0.035714287,0.041031707,0.0,0.0,0.071428575,0.14285715
7.2,0.03369543,0.035714287,0.0,0.03519611,0.0,0.0,0.071428575,0.10714286
7.3,0.02670117,0.035714287,0.0,0.0309678,0.0,0.0,0.071428575,0.10714286
7.4,0.020437077,0.0,0.0,0.026982397,0.0,0.0,0.035714287,0.071428575
7.5,0.014698196,0.0,0.0,0.022846183,0.0,0.0,0.035714287,0.071428575
7.6,0.011085776,0.0,0.0,0.019406987,0.0,0.0,0.035714287,0.071428575
7.7,0.007914019,0.0,0.0,0.016364414,0.0,0.0,0.035714287,0.035714287
7.8,0.005436565,0.0,0.0,0.013511251,0.0,0.0,0.0,0.035714287
7.9,0.0029155565,0.0,0.0,0.009955433,0.0,0.0,0.0,0.035714287
8.0,0.0016140603,0.0,0.0,0.007431472,0.0,0.0,0.0,0.035714287
8.1,7.6860015E-4,0.0,0.0,0.0051827775,0.0,0.0,0.0,0.0
8.2,3.0487805E-4,0.0,0.0,0.0032857764,0.0,0.0,0.0,0.0
8.3,3.8430007E-5,0.0,0.0,0.0011709491,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
