Parent ID,Parent Name,Total Mean Annual Rate,Total 500 Year Prob,Long-Term Fault System Solution Rate
861,Airport Lake,1.7E-4,0.083,3.6484736E-4
667,Almanor 2011 CFM,5.28E-4,0.25,8.740102E-4
219,Anacapa-Dume alt 1,1.22E-4,0.061,2.7066036E-4
197,Anaheim,3.0E-5,0.015,5.9406997E-5
722,Antelope Valley 2011,4.7E-4,0.231,9.4100233E-4
845,Ash Hill,2.78E-4,0.137,3.6325454E-4
881,Baker,7.6E-5,0.037,1.4517152E-4
668,Bartlett Springs 2011 CFM,0.001638,0.626,0.0027160519
669,Battle Creek 2011 CFM,1.18E-4,0.058,3.1419643E-4
842,Bear River fault zone,3.5E-4,0.169,6.516702E-4
581,Bennett Valley 2011 CFM,4.82E-4,0.231,6.565412E-4
158,Bicycle Lake,2.92E-4,0.143,2.89994E-4
741,Big Lagoon - Bald Mtn 2011 CFM,7.44E-4,0.327,9.757346E-4
192,Big Pine (Central),1.04E-4,0.05,1.4073562E-4
191,Big Pine (East),2.84E-4,0.139,2.5185442E-4
200,Big Pine (West),1.2E-5,0.006,1.6456292E-5
87,Blackwater,1.8E-4,0.089,3.0697847E-4
169,Blue Cut,3.52E-4,0.169,4.6602596E-4
170,Brawley (Seismic Zone) alt 1,0.007882,1.0,0.009075132
541,Breckenridge 2011,1.2E-5,0.006,5.5550227E-5
882,Bullion Mountains,2.54E-4,0.126,5.3453795E-4
94,Burnt Mtn,3.32E-4,0.165,7.1063195E-4
561,Butano 2011 CFM,3.82E-4,0.183,4.0039053E-4
165,Cady,2.46E-4,0.121,3.1845164E-4
602,Calaveras (Central) 2011 CFM,0.00479,0.951,0.0054784776
601,Calaveras (No) 2011 CFM,0.00215,0.767,0.0023857106
621,Calaveras (So) - Paicines extension 2011 CFM,0.004598,0.948,0.0050596413
603,Calaveras (So) 2011 CFM,0.003856,0.934,0.0043864697
88,Calico-Hidalgo,6.56E-4,0.312,0.001058555
724,Camp Rock 2011,1.06E-4,0.052,4.1653516E-4
173,Canada David (Detachment),8.0E-5,0.04,1.708136E-4
176,Carlsbad,1.26E-4,0.062,2.0807843E-4
721,Carson Range (Genoa),6.9E-4,0.317,0.001339816
670,Casmalia 2011 CFM,1.42E-4,0.07,1.6153122E-4
34,Cedar Mtn-Mahogany Mtn,2.42E-4,0.118,3.803875E-4
172,Cerro Prieto,0.011714,1.0,0.013091409
129,Channel Islands Thrust,9.68E-4,0.389,0.0011560944
214,Channel Islands Western Deep Ramp,2.86E-4,0.131,3.141864E-4
238,Chino alt 1,5.94E-4,0.272,6.7926216E-4
124,Clamshell-Sawpit,1.06E-4,0.053,1.3494818E-4
844,Clayton,2.9E-4,0.142,3.7555463E-4
81,Cleghorn,2.18E-4,0.106,2.2669137E-4
884,Cleghorn Lake,4.66E-4,0.226,4.888226E-4
883,Cleghorn Pass,0.0,0.0,0.0
582,Collayami 2011 CFM,9.6E-5,0.048,1.8422506E-4
184,Compton,2.86E-4,0.138,5.5336126E-4
622,Concord 2011 CFM,0.001116,0.457,0.001544427
626,Contra Costa (Lafayette) 2011 CFM,2.08E-4,0.103,3.4471598E-4
633,Contra Costa Shear Zone (connector) 2011 CFM,3.08E-4,0.148,4.4313556E-4
776,Coronado Bank alt1,7.82E-4,0.358,0.0012790463
157,Coyote Canyon,7.16E-4,0.319,7.693753E-4
163,Coyote Lake,5.26E-4,0.241,7.4040337E-4
125,Cucamonga,4.16E-4,0.196,6.1043387E-4
894,Davis Creek,7.6E-5,0.038,1.2964533E-4
245,Death Valley (Black Mtns Frontal),4.58E-4,0.226,8.095886E-4
45,Death Valley (Fish Lake Valley),6.46E-4,0.306,0.0012757132
46,Death Valley (No),4.66E-4,0.225,9.5837284E-4
246,Death Valley (So),8.98E-4,0.406,0.001041639
51,Deep Springs,5.48E-4,0.271,8.969784E-4
230,Del Valle,1.76E-4,0.088,3.720021E-4
889,Dog Valley,1.1E-4,0.055,2.328282E-4
888,Dry Mountain,7.4E-5,0.037,1.4885848E-4
249,Earthquake Valley,5.26E-4,0.256,0.0010117083
255,Earthquake Valley (No  Extension),6.42E-4,0.298,0.0011406206
256,Earthquake Valley (So Extension),4.26E-4,0.208,8.2418293E-4
671,East Huasna 2011 CFM,3.6E-5,0.018,5.4726253E-5
672,Eaton Roughs 2011 CFM,0.00167,0.6,0.0023913994
96,Elmore Ranch,0.001026,0.453,0.0013122535
103,Elsinore (Coyote Mountains),4.16E-4,0.203,8.815546E-4
296,Elsinore (Glen Ivy) rev,0.001554,0.577,0.00191106
102,Elsinore (Julian),2.82E-4,0.14,6.1102665E-4
402,Elsinore (Stepovers Combined),6.36E-4,0.301,0.0010306181
299,Elsinore (Temecula) rev,5.38E-4,0.259,9.56905E-4
196,Elysian Park (Lower CFM),1.8E-5,0.009,3.6013033E-5
146,Elysian Park (Upper),6.56E-4,0.289,0.0010056715
90,Emerson-Copper Mtn 2011,2.28E-4,0.112,8.2894997E-4
95,Eureka Peak,0.0,0.0,5.0813524E-6
20,Fickle Hill (alt1),1.94E-4,0.095,2.8655992E-4
698,Fish Slough 2011 CFM,9.0E-5,0.045,1.5610366E-4
893,Fitzhugh Creek,2.8E-5,0.014,4.9661856E-5
204,Fontana (Seismicity),1.62E-4,0.081,2.7451906E-4
634,Franklin 2011 CFM,4.26E-4,0.203,5.9008814E-4
699,Garberville - Briceland 2011 CFM,0.001644,0.624,0.0025254672
159,Garlic Springs,2.08E-4,0.104,2.2524351E-4
