Parent ID,Parent Name,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
861,Airport Lake,0.05574974,0.021651117,0.030402092,0.036739003,0.046395253,0.055573717,0.037040763
667,Almanor 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Anacapa-Dume alt 2,2.5146479E-5,2.5146479E-5,2.5146479E-5,2.5146479E-5,2.5146479E-5,2.5146479E-5,2.5146479E-5
197,Anaheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Antelope Valley 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,Ash Hill,0.012472653,0.0022380366,0.0036210928,0.0051801745,0.008398924,0.011718259,0.0020620113
881,Baker,2.263183E-4,0.0,0.0,2.5146479E-5,1.7602535E-4,2.263183E-4,0.0
668,Bartlett Springs 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,Battle Creek 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Bear River fault zone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Bennett Valley 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Bicycle Lake,0.0026152337,2.0117183E-4,5.28076E-4,8.298338E-4,0.0013579099,0.0024392083,1.5087887E-4
741,Big Lagoon - Bald Mtn 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Big Pine (Central),5.0292958E-5,0.0,0.0,0.0,2.5146479E-5,5.0292958E-5,0.0
191,Big Pine (East),2.5146479E-5,0.0,2.5146479E-5,2.5146479E-5,2.5146479E-5,2.5146479E-5,0.0
200,Big Pine (West),0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Blackwater,0.011517087,0.0015590816,0.0031181632,0.0044257804,0.0075942366,0.010989011,0.0027661126
169,Blue Cut,7.5439435E-5,2.5146479E-5,2.5146479E-5,2.5146479E-5,2.5146479E-5,7.5439435E-5,2.5146479E-5
