Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.845857,7.642857,7.285714,1.4237111,5.678571,6.535714,9.142858,11.107142
5.1,6.209429,6.035714,5.857143,1.1630846,4.428571,5.142857,7.285714,8.821428
5.2,4.911119,4.785714,4.464286,0.9530879,3.392857,4.035714,5.785714,7.071429
5.3,3.873619,3.75,3.5,0.785968,2.607143,3.142857,4.607143,5.642857
5.4,3.0605476,3.0,2.642857,0.64614266,2.0,2.4642856,3.6785715,4.5
5.5,2.410012,2.357143,2.4642856,0.53083485,1.5,1.8928572,2.9285715,3.607143
5.6,1.89375,1.8571428,1.8571428,0.4379711,1.1428572,1.4642857,2.3214285,2.857143
5.7,1.479,1.4285715,1.5357143,0.3660112,0.85714287,1.1428572,1.8214285,2.2857144
5.8,1.1527381,1.1071428,1.0,0.30227312,0.64285713,0.85714287,1.4642857,1.8214285
5.9,0.88245237,0.85714287,0.78571427,0.2511054,0.4642857,0.64285713,1.1071428,1.4285715
6.0,0.6985,0.6785714,0.64285713,0.21448599,0.32142857,0.5,0.89285713,1.1785715
6.1,0.53667855,0.53571427,0.53571427,0.1802024,0.21428572,0.35714287,0.71428573,0.9285714
6.2,0.41989285,0.39285713,0.35714287,0.15271653,0.14285715,0.2857143,0.5714286,0.75
6.3,0.3257738,0.32142857,0.2857143,0.12873597,0.10714286,0.21428572,0.4642857,0.60714287
6.4,0.24855952,0.25,0.25,0.10887374,0.071428575,0.14285715,0.35714287,0.5
6.5,0.18864286,0.17857143,0.14285715,0.093127415,0.035714287,0.10714286,0.2857143,0.39285713
6.6,0.14336905,0.14285715,0.10714286,0.07929138,0.0,0.071428575,0.21428572,0.32142857
6.7,0.105845235,0.10714286,0.071428575,0.06665132,0.0,0.035714287,0.17857143,0.25
6.8,0.079738095,0.071428575,0.035714287,0.056522314,0.0,0.035714287,0.14285715,0.21428572
6.9,0.059190474,0.035714287,0.035714287,0.047949187,0.0,0.0,0.10714286,0.17857143
7.0,0.04372619,0.035714287,0.035714287,0.040570516,0.0,0.0,0.071428575,0.14285715
7.1,0.032035716,0.035714287,0.0,0.034503933,0.0,0.0,0.071428575,0.10714286
7.2,0.022154761,0.0,0.0,0.028115252,0.0,0.0,0.035714287,0.071428575
7.3,0.016738094,0.0,0.0,0.024253443,0.0,0.0,0.035714287,0.071428575
7.4,0.010964286,0.0,0.0,0.019783692,0.0,0.0,0.035714287,0.071428575
7.5,0.007047619,0.0,0.0,0.015936974,0.0,0.0,0.035714287,0.035714287
7.6,0.0038333333,0.0,0.0,0.011619398,0.0,0.0,0.0,0.035714287
7.7,0.0018809524,0.0,0.0,0.008189176,0.0,0.0,0.0,0.035714287
7.8,8.809524E-4,0.0,0.0,0.005616704,0.0,0.0,0.0,0.0
7.9,4.2857142E-4,0.0,0.0,0.0038894075,0.0,0.0,0.0,0.0
8.0,2.0238095E-4,0.0,0.0,0.0026812926,0.0,0.0,0.0,0.0
8.1,5.952381E-5,0.0,0.0,0.001457057,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
