Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.797747,7.537037,7.308642,1.4415379,6.0185184,6.660494,8.858025,11.1049385
5.1,6.1666255,5.962963,5.6049385,1.1373208,4.740741,5.259259,7.012346,8.722222
5.2,4.868574,4.716049,4.4382715,0.8937426,3.728395,4.154321,5.5185184,6.845679
5.3,3.8386133,3.7222223,3.4567902,0.6975667,2.9135802,3.271605,4.351852,5.4012346
5.4,3.0202324,2.9320989,2.8950617,0.53997976,2.2962964,2.580247,3.425926,4.2098765
5.5,2.3720555,2.308642,2.1419754,0.42062816,1.7962962,2.0246913,2.6975307,3.2654321
5.6,1.8545041,1.8024691,1.7098765,0.3242899,1.4012346,1.5864197,2.1111112,2.5493827
5.7,1.4441975,1.4074074,1.3395061,0.24527937,1.0864197,1.2345679,1.6419753,1.9567901
5.8,1.1185535,1.0925926,1.074074,0.18503687,0.845679,0.962963,1.2777778,1.4938271
5.9,0.85173047,0.8333333,0.7839506,0.1379496,0.6419753,0.72839504,0.9691358,1.1481482
6.0,0.6720288,0.66049385,0.6419753,0.10541648,0.5,0.5740741,0.7654321,0.90123457
6.1,0.5173498,0.5123457,0.5185185,0.08357074,0.37654322,0.4382716,0.59876543,0.69135803
6.2,0.4071749,0.40123457,0.3888889,0.06640805,0.29012346,0.34567901,0.4691358,0.54320985
6.3,0.32039094,0.3148148,0.30864197,0.054220248,0.22222222,0.2654321,0.37654322,0.43209878
6.4,0.2509136,0.24691358,0.25308642,0.044570357,0.17283951,0.2037037,0.2962963,0.34567901
6.5,0.19440329,0.19135803,0.18518518,0.03744709,0.12345679,0.16049382,0.22839506,0.27160493
6.6,0.15161318,0.14814815,0.15432099,0.031663522,0.09259259,0.11728395,0.18518518,0.21604939
6.7,0.11767696,0.11728395,0.11728395,0.026823983,0.074074075,0.09259259,0.14197531,0.17283951
6.8,0.092938274,0.09259259,0.09259259,0.023010837,0.049382716,0.06790123,0.11728395,0.14197531
6.9,0.07260494,0.074074075,0.06790123,0.019913979,0.037037037,0.049382716,0.09259259,0.11111111
7.0,0.056814816,0.055555556,0.055555556,0.017002687,0.024691358,0.037037037,0.074074075,0.09259259
7.1,0.043442387,0.043209877,0.043209877,0.014979635,0.018518519,0.030864198,0.055555556,0.074074075
7.2,0.032886833,0.030864198,0.030864198,0.012711226,0.012345679,0.018518519,0.043209877,0.061728396
7.3,0.02596502,0.024691358,0.024691358,0.011025314,0.0061728396,0.012345679,0.037037037,0.049382716
7.4,0.020063786,0.018518519,0.018518519,0.0095265815,0.0061728396,0.012345679,0.030864198,0.043209877
7.5,0.01436214,0.012345679,0.012345679,0.007841758,0.0,0.0061728396,0.024691358,0.030864198
7.6,0.010895061,0.012345679,0.0061728396,0.006631594,0.0,0.0061728396,0.018518519,0.024691358
7.7,0.007835391,0.0061728396,0.0061728396,0.005375615,0.0,0.0,0.012345679,0.018518519
7.8,0.005446502,0.0061728396,0.0061728396,0.0044111325,0.0,0.0,0.012345679,0.012345679
7.9,0.00309465,0.0,0.0,0.0035609088,0.0,0.0,0.0061728396,0.012345679
8.0,0.0015987654,0.0,0.0,0.002824181,0.0,0.0,0.0061728396,0.0061728396
8.1,7.2427985E-4,0.0,0.0,0.001999605,0.0,0.0,0.0,0.0061728396
8.2,3.3539094E-4,0.0,0.0,0.0013994571,0.0,0.0,0.0,0.0061728396
8.3,6.1728395E-5,0.0,0.0,6.1429216E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
