Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.8006043,7.3875,6.9375,2.014518,5.575,6.325,9.0875,12.4125
5.1,6.169029,5.85,5.45,1.5880059,4.4,5.0,7.1875,9.8125
5.2,4.8704376,4.625,4.3625,1.2460116,3.45,3.9375,5.6875,7.6875
5.3,3.8401582,3.6625,3.4375,0.9720396,2.7,3.1,4.4875,6.0
5.4,3.021448,2.875,2.8,0.7540192,2.1125,2.4375,3.55,4.7
5.5,2.3729916,2.2625,2.225,0.5880569,1.65,1.9125,2.8,3.6625
5.6,1.8553417,1.775,1.6375,0.4516436,1.275,1.5,2.1875,2.85
5.7,1.4446855,1.3875,1.3625,0.34203714,0.9875,1.1625,1.7,2.1875
5.8,1.1189271,1.0875,0.9625,0.2562167,0.75,0.9,1.325,1.675
5.9,0.85213333,0.825,0.8,0.19082211,0.5625,0.6875,1.0125,1.2625
6.0,0.6723104,0.65,0.6125,0.14644116,0.4375,0.5375,0.8,0.9875
6.1,0.51752293,0.5,0.5,0.11553517,0.325,0.4125,0.625,0.7625
6.2,0.40729168,0.4,0.3875,0.09312512,0.25,0.3125,0.4875,0.6125
6.3,0.32049584,0.3125,0.3,0.077187724,0.1875,0.25,0.4,0.4875
6.4,0.25100416,0.25,0.225,0.06466662,0.1375,0.1875,0.3125,0.3875
6.5,0.1945375,0.1875,0.1875,0.054779243,0.1,0.1375,0.25,0.3125
6.6,0.1516625,0.15,0.15,0.046181682,0.075,0.1,0.2,0.25
6.7,0.11772291,0.1125,0.1125,0.03974122,0.05,0.075,0.1625,0.2
6.8,0.0929625,0.0875,0.0875,0.03458905,0.0375,0.0625,0.125,0.1625
6.9,0.07261667,0.075,0.0625,0.0303168,0.025,0.0375,0.1,0.1375
7.0,0.056808334,0.05,0.05,0.0263453,0.0125,0.025,0.0875,0.1125
7.1,0.04344167,0.0375,0.0375,0.022971747,0.0,0.025,0.0625,0.1
7.2,0.032875,0.025,0.025,0.01944612,0.0,0.0125,0.05,0.075
7.3,0.025952084,0.025,0.025,0.016965063,0.0,0.0125,0.0375,0.0625
7.4,0.020045834,0.0125,0.0125,0.014748686,0.0,0.0,0.0375,0.05
7.5,0.014366667,0.0125,0.0125,0.012242299,0.0,0.0,0.025,0.0375
7.6,0.01090625,0.0125,0.0125,0.010478357,0.0,0.0,0.025,0.0375
7.7,0.007841666,0.0125,0.0,0.0087160105,0.0,0.0,0.0125,0.025
7.8,0.0054458333,0.0,0.0,0.0071942876,0.0,0.0,0.0125,0.025
7.9,0.0030958334,0.0,0.0,0.00564619,0.0,0.0,0.0125,0.0125
8.0,0.0015958333,0.0,0.0,0.0042276424,0.0,0.0,0.0,0.0125
8.1,7.2708336E-4,0.0,0.0,0.0029259732,0.0,0.0,0.0,0.0125
8.2,3.375E-4,0.0,0.0,0.0020262103,0.0,0.0,0.0,0.0125
8.3,6.25E-5,0.0,0.0,8.817445E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
