Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.802504,7.071429,6.357143,3.2852318,4.857143,5.75,9.5,15.142858
5.1,6.170523,5.607143,5.035714,2.5880208,3.7857144,4.535714,7.5,11.928572
5.2,4.8715334,4.428571,4.107143,2.0293725,2.9642856,3.5714285,5.928571,9.357142
5.3,3.840981,3.5,3.107143,1.5858325,2.2857144,2.7857144,4.714286,7.357143
5.4,3.0219412,2.7857144,2.607143,1.2332937,1.75,2.1785715,3.7142856,5.75
5.5,2.3733823,2.1785715,1.9285715,0.96124876,1.3571428,1.7142857,2.9285715,4.5
5.6,1.8554748,1.7142857,1.5714285,0.7412356,1.0,1.3214285,2.3214285,3.5
5.7,1.4448172,1.3571428,1.2142857,0.5647651,0.75,1.0357143,1.8214285,2.6785715
5.8,1.1189097,1.0357143,0.96428573,0.42614615,0.5714286,0.78571427,1.4285715,2.0357144
5.9,0.85208404,0.8214286,0.71428573,0.31993154,0.42857143,0.5714286,1.1071428,1.5714285
6.0,0.6722563,0.64285713,0.64285713,0.24781103,0.32142857,0.4642857,0.89285713,1.2142857
6.1,0.5174622,0.5,0.4642857,0.19607034,0.21428572,0.32142857,0.6785714,0.96428573
6.2,0.4072269,0.39285713,0.32142857,0.15961573,0.14285715,0.25,0.53571427,0.78571427
6.3,0.32042646,0.32142857,0.2857143,0.13384372,0.10714286,0.17857143,0.42857143,0.60714287
6.4,0.2509727,0.25,0.21428572,0.11268786,0.071428575,0.14285715,0.35714287,0.5
6.5,0.19451681,0.17857143,0.17857143,0.09553761,0.035714287,0.10714286,0.2857143,0.39285713
6.6,0.15166177,0.14285715,0.14285715,0.081913754,0.035714287,0.071428575,0.21428572,0.32142857
6.7,0.11770588,0.10714286,0.10714286,0.07042402,0.0,0.035714287,0.17857143,0.2857143
6.8,0.092947476,0.071428575,0.071428575,0.061044708,0.0,0.035714287,0.14285715,0.21428572
6.9,0.072588235,0.071428575,0.035714287,0.053224575,0.0,0.035714287,0.10714286,0.17857143
7.0,0.056785714,0.035714287,0.035714287,0.04657701,0.0,0.0,0.10714286,0.17857143
7.1,0.043441176,0.035714287,0.035714287,0.04050397,0.0,0.0,0.071428575,0.14285715
7.2,0.032865547,0.035714287,0.0,0.034722343,0.0,0.0,0.071428575,0.10714286
7.3,0.025943277,0.035714287,0.0,0.030513402,0.0,0.0,0.071428575,0.10714286
7.4,0.020044118,0.0,0.0,0.026738495,0.0,0.0,0.035714287,0.071428575
7.5,0.014352941,0.0,0.0,0.022509063,0.0,0.0,0.035714287,0.071428575
7.6,0.010892857,0.0,0.0,0.019407239,0.0,0.0,0.035714287,0.071428575
7.7,0.007842437,0.0,0.0,0.016231656,0.0,0.0,0.035714287,0.035714287
7.8,0.0054516806,0.0,0.0,0.013399568,0.0,0.0,0.0,0.035714287
7.9,0.0030966387,0.0,0.0,0.0101691745,0.0,0.0,0.0,0.035714287
8.0,0.0016008404,0.0,0.0,0.0074002338,0.0,0.0,0.0,0.035714287
8.1,7.289916E-4,0.0,0.0,0.0050502955,0.0,0.0,0.0,0.0
8.2,3.382353E-4,0.0,0.0,0.0034592098,0.0,0.0,0.0,0.0
8.3,6.302521E-5,0.0,0.0,0.0014990198,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
