Parent ID,Parent Name,Total 500 Year Mean Count,Total 1 Day Prob,Total 1 Week Prob,Total 1 Month Prob,Total 1 Year Prob,Total 500 Year Prob,Triggered 500 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 500 Year Prob,Triggered 500 Year Primary Mean Count
861,Airport Lake,0.084745765,0.0,0.0,0.0,0.0,0.084745765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,Almanor 2011 CFM,0.2542373,0.0,0.0,0.0,0.016949153,0.23728813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Anacapa-Dume alt 1,0.016949153,0.0,0.0,0.0,0.0,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Anaheim,0.016949153,0.0,0.0,0.0,0.0,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Antelope Valley 2011,0.18644068,0.0,0.0,0.016949153,0.016949153,0.18644068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,Ash Hill,0.084745765,0.0,0.0,0.0,0.0,0.084745765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,Baker,0.084745765,0.0,0.0,0.0,0.0,0.084745765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,Bartlett Springs 2011 CFM,0.86440676,0.0,0.0,0.016949153,0.016949153,0.6101695,0.016949153,0.0,0.0,0.0,0.0,0.016949153,0.0
669,Battle Creek 2011 CFM,0.084745765,0.0,0.0,0.0,0.0,0.084745765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Bear River fault zone,0.22033899,0.0,0.0,0.0,0.0,0.20338982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Bennett Valley 2011 CFM,0.2542373,0.0,0.0,0.0,0.0,0.23728813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Bicycle Lake,0.084745765,0.0,0.0,0.0,0.0,0.084745765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
