Duration (years),Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
1.0,0.02644,0.0,0.0,0.59845173,0.0,0.0,0.0,0.0
2.0,0.02644,0.0,0.0,0.4227582,0.0,0.0,0.0,0.0
4.0,0.02644,0.0,0.0,0.29835296,0.0,0.0,0.0,0.25
6.0,0.027541667,0.0,0.0,0.24808046,0.0,0.0,0.0,0.33333334
8.0,0.027541667,0.0,0.0,0.2144044,0.0,0.0,0.0,0.25
10.0,0.02644,0.0,0.0,0.18758583,0.0,0.0,0.0,0.3
12.0,0.027541667,0.0,0.0,0.17434037,0.0,0.0,0.0,0.25
14.0,0.026979592,0.0,0.0,0.15946867,0.0,0.0,0.0,0.2857143
16.0,0.027541667,0.0,0.0,0.15035692,0.0,0.0,0.0,0.25
18.0,0.029377777,0.0,0.0,0.14591718,0.0,0.0,0.0,0.2777778
20.0,0.02644,0.0,0.0,0.13132545,0.0,0.0,0.0,0.25
22.0,0.030045455,0.0,0.0,0.13280363,0.0,0.0,0.045454547,0.22727273
24.0,0.027541667,0.0,0.0,0.12173666,0.0,0.0,0.041666668,0.20833333
26.0,0.033897437,0.0,0.0,0.12864976,0.0,0.0,0.03846154,0.23076923
28.0,0.031476192,0.0,0.0,0.11946049,0.0,0.0,0.035714287,0.21428572
30.0,0.029377777,0.0,0.0,0.111496456,0.0,0.0,0.033333335,0.2
32.0,0.027541667,0.0,0.0,0.10452793,0.0,0.0,0.03125,0.1875
34.0,0.038882352,0.0,0.0,0.1183889,0.0,0.0,0.05882353,0.23529412
36.0,0.03672222,0.0,0.0,0.11181174,0.0,0.0,0.055555556,0.22222222
38.0,0.034789473,0.0,0.0,0.10592691,0.0,0.0,0.05263158,0.21052632
40.0,0.03305,0.0,0.0,0.10063057,0.0,0.0,0.05,0.2
42.0,0.031476192,0.0,0.0,0.095838636,0.0,0.0,0.04761905,0.1904762
44.0,0.030045455,0.0,0.0,0.091482334,0.0,0.0,0.045454547,0.18181819
46.0,0.02873913,0.0,0.0,0.08750484,0.0,0.0,0.04347826,0.17391305
48.0,0.027541667,0.0,0.0,0.0838588,0.0,0.0,0.041666668,0.16666667
50.0,0.02644,0.0,0.0,0.080504455,0.0,0.0,0.04,0.16
52.0,0.050846152,0.01923077,0.0,0.10342183,0.0,0.0,0.07692308,0.25
54.0,0.048962962,0.018518519,0.0,0.09959139,0.0,0.0,0.074074075,0.24074075
56.0,0.047214285,0.017857144,0.0,0.09603456,0.0,0.0,0.071428575,0.23214285
58.0,0.045586206,0.01724138,0.0,0.09272302,0.0,0.0,0.06896552,0.22413793
60.0,0.044066668,0.016666668,0.0,0.08963225,0.0,0.0,0.06666667,0.21666667
62.0,0.04264516,0.016129032,0.0,0.08674089,0.0,0.0,0.06451613,0.20967741
64.0,0.0413125,0.015625,0.0,0.08403023,0.0,0.0,0.0625,0.203125
66.0,0.040060606,0.015151516,0.0,0.08148386,0.0,0.0,0.060606062,0.1969697
68.0,0.038882352,0.014705882,0.0,0.07908728,0.0,0.0,0.05882353,0.19117647
70.0,0.03777143,0.014285714,0.0,0.076827645,0.0,0.0,0.057142857,0.18571429
72.0,0.03672222,0.013888889,0.0,0.074693546,0.0,0.0,0.055555556,0.18055555
74.0,0.03572973,0.013513514,0.0,0.072674796,0.0,0.0,0.054054055,0.17567568
76.0,0.034789473,0.013157895,0.0,0.07076231,0.0,0.0,0.05263158,0.17105263
78.0,0.033897437,0.012820513,0.0,0.06894789,0.0,0.0,0.051282052,0.16666667
80.0,0.03305,0.0125,0.0,0.06722419,0.0,0.0,0.05,0.1625
82.0,0.032243904,0.0121951215,0.0,0.06558458,0.0,0.0,0.048780486,0.15853658
84.0,0.031476192,0.011904762,0.0,0.06402304,0.0,0.0,0.04761905,0.15476191
86.0,0.030744186,0.011627907,0.0,0.06253413,0.0,0.0,0.046511628,0.15116279
88.0,0.030045455,0.011363637,0.0,0.0611129,0.0,0.0,0.045454547,0.14772727
90.0,0.029377777,0.011111111,0.0,0.059754834,0.0,0.0,0.044444446,0.14444445
92.0,0.02873913,0.010869565,0.0,0.058455817,0.0,0.0,0.04347826,0.14130434
94.0,0.02812766,0.010638298,0.0,0.057212077,0.0,0.0,0.04255319,0.13829787
96.0,0.027541667,0.010416667,0.0,0.05602016,0.0,0.0,0.041666668,0.13541667
98.0,0.026979592,0.010204081,0.0,0.05487689,0.0,0.0,0.040816326,0.13265306
100.0,0.02644,0.01,0.0,0.053779352,0.0,0.0,0.04,0.13
