Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,0.03305,0.0125,0.0,0.06722419,0.0,0.0,0.05,0.1625
5.1,0.0263,0.0125,0.0,0.05365341,0.0,0.0,0.0375,0.125
5.2,0.0211125,0.0125,0.0,0.043571834,0.0,0.0,0.0375,0.1125
5.3,0.0166375,0.0125,0.0,0.035946377,0.0,0.0,0.025,0.0875
5.4,0.0129625,0.0,0.0,0.029445872,0.0,0.0,0.025,0.075
5.5,0.01025,0.0,0.0,0.023668231,0.0,0.0,0.025,0.0625
5.6,0.00815,0.0,0.0,0.019714301,0.0,0.0,0.0125,0.05
5.7,0.0065625,0.0,0.0,0.016729306,0.0,0.0,0.0125,0.05
5.8,0.0051875,0.0,0.0,0.01394195,0.0,0.0,0.0125,0.0375
5.9,0.0040875,0.0,0.0,0.011530679,0.0,0.0,0.0125,0.0375
6.0,0.0033875,0.0,0.0,0.010218146,0.0,0.0,0.0125,0.025
6.1,0.0024875,0.0,0.0,0.008290043,0.0,0.0,0.0,0.025
6.2,0.0018875,0.0,0.0,0.006713879,0.0,0.0,0.0,0.025
6.3,0.0015125,0.0,0.0,0.005653588,0.0,0.0,0.0,0.0125
6.4,0.0011875,0.0,0.0,0.004712303,0.0,0.0,0.0,0.0125
6.5,7.875E-4,0.0,0.0,0.0037316242,0.0,0.0,0.0,0.0125
6.6,6.375E-4,0.0,0.0,0.003270786,0.0,0.0,0.0,0.0125
6.7,4.375E-4,0.0,0.0,0.002675725,0.0,0.0,0.0,0.0125
6.8,3.375E-4,0.0,0.0,0.00224664,0.0,0.0,0.0,0.0
6.9,2.625E-4,0.0,0.0,0.002038136,0.0,0.0,0.0,0.0
7.0,1.875E-4,0.0,0.0,0.0016197893,0.0,0.0,0.0,0.0
7.1,1.5E-4,0.0,0.0,0.0014721302,0.0,0.0,0.0,0.0
7.2,8.75E-5,0.0,0.0,0.0011832133,0.0,0.0,0.0,0.0
7.3,8.75E-5,0.0,0.0,0.0011832133,0.0,0.0,0.0,0.0
7.4,3.75E-5,0.0,0.0,6.839675E-4,0.0,0.0,0.0,0.0
7.5,1.25E-5,0.0,0.0,3.952847E-4,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
