Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,6.813319,6.464286,5.964286,1.6911737,4.464286,5.321429,8.285714,11.107142
5.1,5.389689,5.142857,4.964286,1.3557228,3.4642856,4.178571,6.571429,8.785714
5.2,4.258059,4.071429,3.642857,1.0877829,2.6785715,3.2857144,5.214286,6.928571
5.3,3.3588529,3.2142856,3.0357144,0.87541455,2.0714285,2.5714285,4.142857,5.5
5.4,2.6440988,2.5357144,2.5357144,0.70224375,1.5714285,2.0,3.2857144,4.321429
5.5,2.077042,2.0,1.9285715,0.56699306,1.1785715,1.5357143,2.607143,3.4285715
5.6,1.6261177,1.5714285,1.5,0.45725933,0.89285713,1.2142857,2.0714285,2.7142856
5.7,1.2687689,1.2142857,1.1785715,0.3686291,0.6785714,0.9285714,1.6071428,2.142857
5.8,0.983521,0.96428573,0.89285713,0.29838985,0.5,0.71428573,1.25,1.6428572
5.9,0.7484517,0.71428573,0.6785714,0.23939511,0.35714287,0.53571427,0.96428573,1.2857143
6.0,0.59188026,0.5714286,0.53571427,0.19989261,0.25,0.39285713,0.78571427,1.0357143
6.1,0.45466807,0.42857143,0.39285713,0.16687065,0.17857143,0.2857143,0.60714287,0.8214286
6.2,0.35765126,0.35714287,0.2857143,0.14162819,0.10714286,0.21428572,0.5,0.6785714
6.3,0.2815105,0.2857143,0.25,0.12104579,0.071428575,0.17857143,0.39285713,0.53571427
6.4,0.21911344,0.21428572,0.21428572,0.10342272,0.035714287,0.10714286,0.32142857,0.4642857
6.5,0.16860084,0.14285715,0.14285715,0.08855888,0.035714287,0.071428575,0.25,0.35714287
6.6,0.13053991,0.10714286,0.10714286,0.07618192,0.0,0.071428575,0.21428572,0.2857143
6.7,0.10010714,0.10714286,0.071428575,0.06513593,0.0,0.035714287,0.17857143,0.25
6.8,0.07880462,0.071428575,0.071428575,0.056882557,0.0,0.035714287,0.14285715,0.21428572
6.9,0.060989495,0.035714287,0.035714287,0.04924436,0.0,0.0,0.10714286,0.17857143
7.0,0.047378153,0.035714287,0.035714287,0.04323559,0.0,0.0,0.071428575,0.14285715
7.1,0.035936974,0.035714287,0.0,0.03747592,0.0,0.0,0.071428575,0.14285715
7.2,0.02707773,0.035714287,0.0,0.03214948,0.0,0.0,0.071428575,0.10714286
7.3,0.021243697,0.0,0.0,0.028107798,0.0,0.0,0.035714287,0.10714286
7.4,0.016226891,0.0,0.0,0.024199422,0.0,0.0,0.035714287,0.071428575
7.5,0.01162395,0.0,0.0,0.0202929,0.0,0.0,0.035714287,0.071428575
7.6,0.008735294,0.0,0.0,0.01735694,0.0,0.0,0.035714287,0.035714287
7.7,0.006105042,0.0,0.0,0.014430486,0.0,0.0,0.035714287,0.035714287
7.8,0.0042163865,0.0,0.0,0.011933966,0.0,0.0,0.0,0.035714287
7.9,0.0022983192,0.0,0.0,0.00885753,0.0,0.0,0.0,0.035714287
8.0,0.0012352942,0.0,0.0,0.00653791,0.0,0.0,0.0,0.035714287
8.1,5.9033616E-4,0.0,0.0,0.004553697,0.0,0.0,0.0,0.0
8.2,2.5840336E-4,0.0,0.0,0.0030269553,0.0,0.0,0.0,0.0
8.3,6.302521E-5,0.0,0.0,0.0014990198,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
