Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,6.814321,6.725,6.5125,0.9823085,5.175,5.85,7.775,8.9875
5.1,5.390815,5.3125,4.925,0.7885665,4.075,4.6125,6.1625,7.1625
5.2,4.258875,4.2,3.9375,0.63302743,3.1875,3.6375,4.8875,5.6375
5.3,3.359473,3.3125,3.1375,0.5110346,2.4875,2.8625,3.875,4.475
5.4,2.6445541,2.6125,2.65,0.41201586,1.9375,2.2375,3.0625,3.55
5.5,2.0772917,2.05,2.0125,0.33296466,1.5,1.75,2.4125,2.8
5.6,1.6263,1.6125,1.5875,0.26967788,1.15,1.3625,1.8875,2.2
5.7,1.2688521,1.25,1.2875,0.21735543,0.8875,1.0625,1.475,1.725
5.8,0.9835875,0.975,0.9125,0.17456786,0.675,0.8125,1.15,1.35
5.9,0.7485292,0.7375,0.75,0.14101236,0.5,0.6125,0.8875,1.0625
6.0,0.59190625,0.5875,0.5625,0.11690551,0.3875,0.475,0.7,0.85
6.1,0.45469376,0.45,0.425,0.0966427,0.275,0.3625,0.55,0.6625
6.2,0.35764375,0.35,0.3375,0.081749775,0.2125,0.275,0.4375,0.5375
6.3,0.2814875,0.275,0.2625,0.069824,0.1625,0.2125,0.35,0.425
6.4,0.21911459,0.2125,0.2125,0.059385188,0.1125,0.1625,0.275,0.35
6.5,0.1685625,0.1625,0.15,0.050582808,0.075,0.1125,0.2125,0.275
6.6,0.130525,0.125,0.125,0.043237407,0.0625,0.0875,0.175,0.225
6.7,0.100085415,0.1,0.0875,0.036654823,0.0375,0.0625,0.1375,0.175
6.8,0.07877917,0.075,0.075,0.03217554,0.025,0.05,0.1125,0.15
6.9,0.060966667,0.0625,0.0625,0.0277257,0.0125,0.0375,0.0875,0.125
7.0,0.04736875,0.05,0.0375,0.024477335,0.0125,0.025,0.075,0.1
7.1,0.035920832,0.0375,0.025,0.021226164,0.0,0.0125,0.0625,0.0875
7.2,0.027075,0.025,0.025,0.018132016,0.0,0.0125,0.05,0.0625
7.3,0.021247916,0.025,0.0125,0.01576024,0.0,0.0,0.0375,0.0625
7.4,0.016254166,0.0125,0.0125,0.013574619,0.0,0.0,0.025,0.05
7.5,0.011658333,0.0125,0.0125,0.011444653,0.0,0.0,0.025,0.0375
7.6,0.0087583335,0.0125,0.0,0.009664954,0.0,0.0,0.0125,0.025
7.7,0.006125,0.0,0.0,0.008049027,0.0,0.0,0.0125,0.025
7.8,0.0042354167,0.0,0.0,0.0066427323,0.0,0.0,0.0125,0.025
7.9,0.00231875,0.0,0.0,0.0050122226,0.0,0.0,0.0125,0.0125
8.0,0.0012479167,0.0,0.0,0.0037752313,0.0,0.0,0.0,0.0125
8.1,5.9791666E-4,0.0,0.0,0.0026678906,0.0,0.0,0.0,0.0125
8.2,2.6041668E-4,0.0,0.0,0.0017854755,0.0,0.0,0.0,0.0
8.3,6.666667E-5,0.0,0.0,9.105092E-4,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
